,회사코드,회사명,종목코드,사업연도,금융부채,기타포괄손익-공정가치측정금융자산,당기손익-공정가치측정금융자산,보험계약부채,보험계약자산,부채총계,비유동부채,비유동자산,상각후원가측정금융자산,예수부채,유동부채,유동자산,이익잉여금,자본금,자본총계,자산총계,차입부채,파생상품부채,파생상품자산
7661,357430,쎌바이오텍,49960,2019,,,,,,4701041449.0,512083963.0,39045870509.0,,,4188957486.0,69257564281.0,103847866297.0,4700000000.0,103602393341.0,108303434790.0,,,
7662,357430,쎌바이오텍,49960,2020,,,,,,5316513642.0,686441449.0,40388507155.0,,,4630072193.0,64912680871.0,102696265206.0,4700000000.0,99984674384.0,105301188026.0,,,
7663,357430,쎌바이오텍,49960,2021,,,,,,6189428455.0,423487048.0,45357224863.0,,,5765941407.0,67519484915.0,109894259373.0,4700000000.0,106687281323.0,112876709778.0,,,
7664,357430,쎌바이오텍,49960,2022,,,,,,7746690864.0,357790252.0,40183574395.0,,,7388900612.0,75655066275.0,114992681182.0,4700000000.0,108091949806.0,115838640670.0,,,
7665,357430,쎌바이오텍,49960,2023,,,,,,5755453548.0,934167324.0,35711794322.0,,,4821286224.0,81928879990.0,118216645244.0,4700000000.0,111885220764.0,117640674312.0,,,
7666,357607,케이피티유,54410,2017,,,,,,36215995547.0,12896733576.0,53611050618.0,,,23319261971.0,14636209061.0,25107955799.0,2530000000.0,32031264132.0,68247259679.0,,,
7667,357607,케이피티유,54410,2018,,,,,,33388883573.0,5928290173.0,50663401111.0,,,27460593400.0,14892714263.0,24634376664.0,2530000000.0,32167231801.0,65556115374.0,,,
7668,357740,NHN KCP,60250,2015,,,,,,69432450138.0,1811983143.0,44361037632.0,,,67620466995.0,117270722775.0,40511843402.0,9037121500.0,92199310269.0,161631760407.0,,,
7669,357740,NHN KCP,60250,2016,,,,,,90518652038.0,2415601711.0,53696493241.0,,,88103050327.0,131915000481.0,,,95092841684.0,185611493722.0,,,
7670,357740,NHN KCP,60250,2017,,,,,,116720865912.0,18931157971.0,78892011366.0,,,97789707941.0,142454628491.0,58250120477.0,9793751500.0,104625773945.0,221346639857.0,,,
7671,357740,NHN KCP,60250,2018,,,,,,163802103070.0,17886815466.0,78162983186.0,,,145915287604.0,201542525600.0,73850776353.0,10958746500.0,115903405716.0,279705508786.0,,,
7672,357740,NHN KCP,60250,2019,,,,,,184555496470.0,4681272290.0,68561405198.0,,,179874224180.0,243351804503.0,94551039809.0,11485696500.0,127357713231.0,311913209701.0,,,
7673,357740,NHN KCP,60250,2020,,,,,,220563015540.0,4740114115.0,77283367710.0,,,215822901425.0,297373804240.0,119225710365.0,11485696500.0,154094156410.0,374657171950.0,,,
7674,357740,NHN KCP,60250,2021,,,,,,248055950167.0,3845019091.0,83514794736.0,,,244210931076.0,327332799931.0,149047748011.0,18008207500.0,162791644500.0,410847594667.0,,,
7675,357740,NHN KCP,60250,2022,,,,,,269629997569.0,2487484722.0,91594298343.0,,,267142512847.0,376590155671.0,183133024547.0,20080305500.0,198554456445.0,468184454014.0,,,
7676,357740,NHN KCP,60250,2023,,,,,,298383164800.0,4272535640.0,91895993152.0,,,294110629160.0,430112096835.0,208252270461.0,20080305500.0,223624925187.0,522008089987.0,,,
7677,357935,HDC현대EP,89470,2015,,,,,,341952333040.0,53898619319.0,204573123310.0,,,288053713721.0,356051255883.0,165896391838.0,,218672046153.0,560624379193.0,,,
7678,357935,HDC현대EP,89470,2016,,,,,,312135587667.0,42402671122.0,211797458984.0,,,269732916545.0,365387171269.0,213721241074.0,,265049042586.0,577184630253.0,,,
7679,357935,HDC현대EP,89470,2017,,,,,,332888898964.0,39984006231.0,222736627919.0,,,292904892733.0,389973778173.0,240909905120.0,17200000000.0,279821507128.0,612710406092.0,,,
7680,357935,HDC현대EP,89470,2018,,,,,,318086293893.0,56889241382.0,219226019145.0,,,261197052511.0,381127761239.0,245664372449.0,17200000000.0,282267486491.0,600353780384.0,,,
7681,357935,HDC현대EP,89470,2019,,,,,,263822644634.0,46687555564.0,188694451701.0,,,217135089070.0,358583317473.0,258872140047.0,17200000000.0,283455124540.0,547277769174.0,,,
7682,357935,HDC현대EP,89470,2020,,,,,,232179895824.0,76396480615.0,184014316774.0,,,155783415209.0,340902287760.0,270119685025.0,17200000000.0,292736708710.0,524916604534.0,,,
7683,357935,HDC현대EP,89470,2021,,,,,,275234382972.0,86661566504.0,195316662120.0,,,188572816468.0,387571799503.0,276725350015.0,17200000000.0,307654078651.0,582888461623.0,,,
7684,357935,HDC현대EP,89470,2022,,,,,,289863741271.0,84377982496.0,209328953143.0,,,205485758775.0,394001263744.0,286167566445.0,17200000000.0,313466475616.0,603330216887.0,,,
7685,357935,HDC현대EP,89470,2023,,,,,,288562520329.0,43905189913.0,198358861019.0,,,244657330416.0,407081529904.0,303040067858.0,17200000000.0,316877870594.0,605440390923.0,,0.0,
7686,358271,에스에프에이,56190,2015,,,,,,561566235292.0,302177459434.0,668965915439.0,,,259388775858.0,520408604139.0,482477599459.0,8977190000.0,627808284286.0,1189374519578.0,,,
7687,358271,에스에프에이,56190,2016,,,,,,729633918819.0,272451133916.0,681510171925.0,,,457182784903.0,823749712952.0,552578120795.0,8977190000.0,775625966058.0,1505259884877.0,,,
7688,358271,에스에프에이,56190,2017,,,,,,825954271616.0,285005220714.0,677710798233.0,,,540949050902.0,1133098145102.0,730099694911.0,17954380000.0,984854671719.0,1810808943335.0,,,
7689,358271,에스에프에이,56190,2018,,,,,,657544362106.0,252702792994.0,701963937206.0,,,404841569112.0,958567880938.0,823657773399.0,17954380000.0,1002987456038.0,1660531818144.0,,,
7690,358271,에스에프에이,56190,2019,,,,,,693841814842.0,28512699514.0,707448621371.0,,,665329115328.0,1098458551861.0,911062580002.0,17954380000.0,1112065358390.0,1805907173232.0,,,
7691,358271,에스에프에이,56190,2020,,,,,,519889877066.0,164710367995.0,715169089572.0,,,355179509071.0,1084226536719.0,983131021340.0,17954380000.0,1279505749225.0,1799395626291.0,,,
7692,358271,에스에프에이,56190,2021,,,,,,504089534792.0,126580536060.0,777969302297.0,,,377508998732.0,1126475081944.0,1066914869325.0,17954380000.0,1400354849449.0,1904444384241.0,,,
7693,358271,에스에프에이,56190,2022,,,,,,512535734431.0,99492431888.0,735661424826.0,,,413043302543.0,1189685406742.0,1094321154879.0,17954380000.0,1412811097137.0,1925346831568.0,,,
7694,358271,에스에프에이,56190,2023,,,,,,1207555754160.0,342485647238.0,1038020892023.0,,,865070106922.0,1787317356793.0,1080094428243.0,17954380000.0,1617782494656.0,2825338248816.0,,,
7695,359261,빛샘전자,72950,2015,,,,,,13393724559.0,3260582265.0,26973530955.0,,,10133142294.0,35796042542.0,34228004480.0,3000000000.0,49375848938.0,62769573497.0,,,
7696,359261,빛샘전자,72950,2016,,,,,,10879127696.0,2880203862.0,27295794855.0,,,7998923834.0,35698641465.0,36969704421.0,3000000000.0,52115308624.0,62994436320.0,,,
7697,359261,빛샘전자,72950,2017,,,,,,9700916468.0,2967396943.0,26288753117.0,,,6733519525.0,38567768450.0,39977761387.0,3000000000.0,55155605099.0,64856521567.0,,,
7698,359261,빛샘전자,72950,2018,,,,,,9210749951.0,3135599286.0,25796841959.0,,,6075150665.0,39838391874.0,41238839599.0,3000000000.0,56424483882.0,65635233833.0,,,
7699,359261,빛샘전자,72950,2019,,,,,,8979971115.0,2916160599.0,25188998847.0,,,6063810516.0,41434520045.0,42521030405.0,3000000000.0,57643547777.0,66623518892.0,,,
7700,359261,빛샘전자,72950,2020,,,,,,17150194699.0,4768212225.0,30685984279.0,,,12381982474.0,48787963310.0,43531652906.0,3000000000.0,62323752890.0,79473947589.0,,,
7701,359261,빛샘전자,72950,2021,,,,,,16603115625.0,3292761468.0,31215830030.0,,,13310354157.0,52197924234.0,46670203491.0,3115429500.0,66810638639.0,83413754264.0,,,
7702,359261,빛샘전자,72950,2022,,,,,,15421105355.0,2070490285.0,32042201413.0,,,13350615070.0,51475967517.0,48695555336.0,3115429500.0,68097063575.0,83518168930.0,,,
7703,359261,빛샘전자,72950,2023,,,,,,11528021594.0,2354256784.0,30336992000.0,,,9173764810.0,52871175489.0,51518688399.0,4026305000.0,71680145895.0,83208167489.0,,,
7704,359395,헬릭스미스,84990,2018,,,,,,146241026046.0,100132913168.0,148725598900.0,,,46108112878.0,135510180347.0,-113925654203.0,7978130000.0,137994753201.0,284235779247.0,,,
7705,359395,헬릭스미스,84990,2019,,,,,,172372699534.0,130954352228.0,137741427852.0,,,41418347306.0,233697078606.0,-220349073258.0,10707544000.0,199065806924.0,371438506458.0,,,
7706,359395,헬릭스미스,84990,2020,,,,,,197780491784.0,14336393556.0,138551251794.0,,,183444098228.0,339585985936.0,-303179220408.0,17132857000.0,280356745946.0,478137237730.0,,,
7707,359395,헬릭스미스,84990,2021,,,,,,57368412918.0,21533379138.0,117629744746.0,,,35835033780.0,164871174115.0,-353719397994.0,17132857000.0,225132505943.0,282500918861.0,,,
7708,359395,헬릭스미스,84990,2022,,,,,,37583550701.0,4387359494.0,144850597611.0,,,33196191207.0,109211228413.0,-397372277655.0,20330231500.0,216478275323.0,254061826024.0,,,
7709,359395,헬릭스미스,84990,2023,,,,,,73557534707.0,1958141775.0,79548995324.0,,,71599392932.0,147730292018.0,-461452819704.0,24531967000.0,153721752635.0,227279287342.0,,,
7710,359474,제이웨이,58420,2015,,,,,,1800789753.0,281114597.0,4182610064.0,,,1519675156.0,4721984990.0,-16114330164.0,,7103805301.0,8904595054.0,,,
7711,359474,제이웨이,58420,2016,,,,,,1253930643.0,57387187.0,4241401823.0,,,1196543456.0,6176749249.0,-17773384760.0,,9164220429.0,10418151072.0,,,
7712,359474,제이웨이,58420,2017,,,,,,1186292535.0,127301959.0,3408697673.0,,,1058990576.0,4479233235.0,-21274365909.0,5532105000.0,6701638373.0,7887930908.0,,,
7713,359474,제이웨이,58420,2018,,,,,,11128116052.0,689278224.0,12158653208.0,,,10438837828.0,9337853292.0,,,10368390448.0,21496506500.0,,,
7714,359474,제이웨이,58420,2019,,,,,,8287974406.0,804042135.0,8899629728.0,,,7483932271.0,12175769666.0,,,12787424988.0,21075399394.0,,,
7715,359474,제이웨이,58420,2020,,,,,,11783079073.0,4009232191.0,9118480719.0,,,7773846882.0,8434487823.0,,,5769889469.0,17552968542.0,,,
7716,359474,제이웨이,58420,2021,,,,,,6366364818.0,1292562410.0,1503776227.0,,,5073802408.0,1513894698.0,,,-3348693893.0,3017670925.0,,,
7717,359580,아이디스홀딩스,54800,2015,,,,,,74478503531.0,27072221156.0,204045672881.0,,,47406282375.0,339963688794.0,144784514932.0,5173878000.0,469530858144.0,544009361675.0,,,
7718,359580,아이디스홀딩스,54800,2016,,,,,,77891431744.0,22850882278.0,172065404202.0,,,55040549466.0,382166126346.0,145070773141.0,5173878000.0,476340098804.0,554231530548.0,,,
7719,359580,아이디스홀딩스,54800,2017,,,,,,201409023761.0,60029801371.0,262236813677.0,,,141379222390.0,512502785024.0,155482417351.0,5173878000.0,573330574940.0,774739598701.0,,,
7720,359580,아이디스홀딩스,54800,2018,,,,,,188845178085.0,20726242922.0,270845630770.0,,,168118935163.0,529161569909.0,176729828131.0,5173878000.0,611162022594.0,800007200679.0,,,
7721,359580,아이디스홀딩스,54800,2019,,,,,,183216120913.0,92973885546.0,285395760755.0,,,90242235367.0,514157088955.0,163252141745.0,5173878000.0,616336728797.0,799552849710.0,,,
7722,359580,아이디스홀딩스,54800,2020,,,,,,173375602340.0,94516887715.0,310914752481.0,,,78858714625.0,476089849173.0,165147816741.0,5173878000.0,613628999314.0,787004601654.0,,,
7723,359580,아이디스홀딩스,54800,2021,,,,,,253813211438.0,17409168507.0,346413791515.0,,,236404042931.0,591100478663.0,169745742697.0,5173878000.0,683701058740.0,937514270178.0,,,
7724,359580,아이디스홀딩스,54800,2022,,,,,,341694922250.0,92400524352.0,333578030140.0,,,249294397898.0,756455370977.0,207453547582.0,5173878000.0,748338478867.0,1090033401117.0,,,
7725,359580,아이디스홀딩스,54800,2023,,,,,,352125045027.0,92409563097.0,399343343225.0,,,259715481930.0,785246094358.0,227049928297.0,5173878000.0,832464392556.0,1184589437583.0,,,
7726,359623,우리산업홀딩스,72470,2015,,,,,,160249224421.0,22764985633.0,144973258238.0,,,137484238788.0,170040798649.0,84361826106.0,9443670500.0,154764832466.0,315014056887.0,,,
7727,359623,우리산업홀딩스,72470,2016,,,,,,151617783071.0,18041011190.0,145593901171.0,,,133576771881.0,174438258512.0,31034165806.0,9443670500.0,168414376612.0,320032159683.0,,,
7728,359623,우리산업홀딩스,72470,2017,,,,,,157825034489.0,16717441871.0,161976536513.0,,,141107592618.0,191661669916.0,31325145599.0,9443670500.0,195813171940.0,353638206429.0,,,
7729,359623,우리산업홀딩스,72470,2018,,,,,,168078925286.0,17882636911.0,190485858540.0,,,150196288375.0,199425035783.0,30583368963.0,9443670500.0,221831969037.0,389910894323.0,,,
7730,359623,우리산업홀딩스,72470,2019,,,,,,173111595135.0,28701506164.0,200027010014.0,,,144410088971.0,195269101349.0,30779364715.0,9443670500.0,222184516228.0,395296111363.0,,,
7731,359623,우리산업홀딩스,72470,2020,,,,,,182012913963.0,29234400154.0,202697562837.0,,,152778513809.0,202310965963.0,32401063730.0,9443670500.0,222995614837.0,405008528800.0,,,
7732,359623,우리산업홀딩스,72470,2021,,,,,,179806027846.0,41769144852.0,197921536853.0,,,138036882994.0,203975577169.0,32138300608.0,9443670500.0,222091086176.0,401897114022.0,,,
7733,359623,우리산업홀딩스,72470,2022,,,,,,216191613788.0,29716634535.0,207953236335.0,,,186474979253.0,193876339027.0,24894691814.0,9443670500.0,185637961574.0,401829575362.0,,,
7734,359623,우리산업홀딩스,72470,2023,,,,,,282337228973.0,38618177957.0,235143916550.0,,,243719051016.0,243604731412.0,31133876952.0,9443670500.0,196411418989.0,478748647962.0,,,
7735,360036,백금T&A,46310,2015,,,,,,32305734968.0,3433233458.0,20258503256.0,,,28872501510.0,35153006206.0,2435755413.0,,23105774494.0,55411509462.0,,,
7736,360036,백금T&A,46310,2016,,,,,,34830027309.0,5408832374.0,26761401047.0,,,29421194935.0,38208145199.0,534288114.0,,30139518937.0,64969546246.0,,,
7737,360036,백금T&A,46310,2017,,,,,,39165737620.0,10617024721.0,27108515464.0,,,28548712899.0,47424495044.0,3504302578.0,7156875000.0,35367272888.0,74533010508.0,,,
7738,360036,백금T&A,46310,2018,,,,,,32493184960.0,6613576086.0,26017201519.0,,,25879608874.0,51032421309.0,7654050882.0,7606128000.0,44556437868.0,77049622828.0,,,
7739,360036,백금T&A,46310,2019,,,,,,40718880656.0,5931326219.0,19472401472.0,,,34787554437.0,73876810572.0,8122387247.0,7743554500.0,52630331388.0,93349212044.0,,,
7740,360036,백금T&A,46310,2020,,,,,,43021164381.0,5962329496.0,14026312596.0,,,37058834885.0,82390547201.0,2260110343.0,8209320500.0,53395695416.0,96416859797.0,,,
7741,360036,백금T&A,46310,2021,,,,,,38822440971.0,7285917291.0,13241558026.0,,,31536523680.0,90044390152.0,8011394503.0,8209320500.0,64463507207.0,103285948178.0,,,
7742,360036,백금T&A,46310,2022,,,,,,38044954127.0,5674685554.0,20073076007.0,,,32370268573.0,98977255677.0,13180755958.0,8209320500.0,81005377557.0,119050331684.0,,,
7743,360036,백금T&A,46310,2023,,,,,,41296296720.0,5120245425.0,22821826955.0,,,36176051295.0,116523120920.0,25726372071.0,8209320500.0,98048651155.0,139344947875.0,,,
7744,360142,아이마켓코리아,122900,2015,,,,,,817257183572.0,39662034370.0,240976977286.0,,,777595149202.0,1025328639159.0,250071568586.0,18166670000.0,449048432873.0,1266305616445.0,,,
7745,360142,아이마켓코리아,122900,2016,,,,,,876611676288.0,37180844589.0,229259020643.0,,,839430831699.0,1104805576909.0,,,457452921264.0,1334064597552.0,,,
7746,360142,아이마켓코리아,122900,2017,,,,,,646455885065.0,32606684369.0,216170463041.0,,,613849200696.0,870757499326.0,251511952845.0,18166670000.0,440472077302.0,1086927962367.0,,,
7747,360142,아이마켓코리아,122900,2018,,,,,,636748895832.0,32612560717.0,213181285591.0,,,604136335115.0,865094790121.0,257096805080.0,18166670000.0,441527179880.0,1078276075712.0,,,
7748,360142,아이마켓코리아,122900,2019,,,,,,670348308072.0,65655976474.0,227748482363.0,,,604692331598.0,869128583752.0,257952094942.0,18166670000.0,426528758043.0,1096877066115.0,,,
7749,360142,아이마켓코리아,122900,2020,,,,,,693884810290.0,62467437214.0,244030533387.0,,,631417373076.0,866790546647.0,256872867710.0,18166670000.0,416936269744.0,1110821080034.0,,,
7750,360142,아이마켓코리아,122900,2021,,,,,,703385717080.0,58869215490.0,285226728769.0,,,644516501590.0,834933080277.0,232947545905.0,18166670000.0,416774091966.0,1120159809046.0,,,
7751,360142,아이마켓코리아,122900,2022,,,,,,814780662561.0,57148160286.0,297694898860.0,,,757632502275.0,927259777473.0,230113904918.0,18166670000.0,410174013772.0,1224954676333.0,,,
7752,360142,아이마켓코리아,122900,2023,,,,,,973345148707.0,77764015349.0,361087962117.0,,,895581133358.0,1012629090484.0,217413398574.0,18166670000.0,400371903894.0,1373717052601.0,,,
7753,360577,엑사이엔씨,54940,2015,,,,,,44287624996.0,2790909878.0,44030242336.0,,,41496715118.0,69050103386.0,,,68792720726.0,113080345722.0,,,
7754,360577,엑사이엔씨,54940,2016,,,,,,57446671270.0,2816682041.0,48772568655.0,,,54629989229.0,80658631690.0,,,71984529075.0,129431200345.0,,,
7755,360577,엑사이엔씨,54940,2017,,,,,,76242512115.0,5894937231.0,44842398181.0,,,70347574884.0,97727822703.0,19668457927.0,16586774000.0,66327708769.0,142570220884.0,,,
7756,360577,엑사이엔씨,54940,2018,,,,,,64642167057.0,4318875346.0,40114930751.0,,,60323291711.0,85269367794.0,15482239989.0,16586774000.0,60742131488.0,125384298545.0,,,
7757,360577,엑사이엔씨,54940,2019,,,,,,81828514657.0,6295430158.0,41722174280.0,,,75533084499.0,101385731465.0,15117563403.0,16586774000.0,61279391088.0,143107905745.0,,,
7758,360577,엑사이엔씨,54940,2020,,,,,,92464270811.0,12453784817.0,53292845009.0,,,80010485994.0,109018230406.0,14351135367.0,16586774000.0,69846804604.0,162311075415.0,,,
7759,360577,엑사이엔씨,54940,2021,,,,,,112117536658.0,12926953744.0,53599596731.0,,,99190582914.0,125217139828.0,9679492132.0,16586774000.0,66699199901.0,178816736559.0,,,
7760,360577,엑사이엔씨,54940,2022,,,,,,77851174067.0,10015472963.0,53806074658.0,,,67835701104.0,97471621639.0,17314993717.0,16586774000.0,73426522230.0,151277696297.0,,,
7761,360577,엑사이엔씨,54940,2023,,,,,,65186005718.0,6632604651.0,48115680986.0,,,58553401067.0,89845881199.0,16557888450.0,16586774000.0,72775556467.0,137961562185.0,,,
7762,360595,현대글로비스,86280,2015,,,,,,4381749162290.0,1787956888664.0,3760946730967.0,,,2593792273626.0,3717567607709.0,,,3096765176386.0,7478514338676.0,,,
7763,360595,현대글로비스,86280,2016,,,,,,4490031219941.0,1872083387946.0,4031639122109.0,,,2617947831995.0,3935838227411.0,,,3477446129579.0,7967477349520.0,,,
7764,360595,현대글로비스,86280,2017,,,,,,4196146497851.0,1656700943650.0,4313697507178.0,,,2539445554201.0,3871966204696.0,3803749560195.0,18750000000.0,3989517214023.0,8185663711874.0,,,
7765,360595,현대글로비스,86280,2018,,,,,,4427675606792.0,1542918092938.0,4229755942397.0,,,2884757513854.0,4458086692786.0,4117348629668.0,18750000000.0,4260167028391.0,8687842635183.0,,,
7766,360595,현대글로비스,86280,2019,,,,,,5459455695590.0,2045990622320.0,5075434891602.0,,,3413465073270.0,5054300918433.0,4492540373793.0,18750000000.0,4670280114445.0,10129735810035.0,,,
7767,360595,현대글로비스,86280,2020,,,,,,5832335783458.0,2284633930800.0,4948579066646.0,,,3547701852658.0,5950125369972.0,4966821873237.0,18750000000.0,5066368653160.0,10898704436618.0,,,
7768,360595,현대글로비스,86280,2021,,,,,,6358516107411.0,2415554115236.0,5202716882586.0,,,3942961992175.0,6968211360179.0,5619944449329.0,18750000000.0,5812412135354.0,12170928242765.0,,,
7769,360595,현대글로비스,86280,2022,,,,,,6998172212338.0,2654413994564.0,5695926419400.0,,,4343758217774.0,8181858080896.0,6679226432679.0,18750000000.0,6879612287958.0,13877784500296.0,,,
7770,360595,현대글로비스,86280,2023,,,,,,6941096283685.0,2473507812305.0,5953501772940.0,,,4467588471380.0,8771518130998.0,7512974461311.0,18750000000.0,7783923620253.0,14725019903938.0,,,
7771,360674,코위버,56360,2015,,,,,,19305962285.0,2699875341.0,49516739371.0,,,16606086944.0,52446561311.0,65882687288.0,,82657338397.0,101963300682.0,,,
7772,360674,코위버,56360,2016,,,,,,26222400966.0,5904322071.0,48134753767.0,,,20318078895.0,66501422877.0,71456740107.0,,88413775678.0,114636176644.0,,,
7773,360674,코위버,56360,2017,,,,,,24010216966.0,5469719682.0,61549181089.0,,,18540497284.0,56802532877.0,77315658420.0,4898400000.0,94341497000.0,118351713966.0,,,
7774,360674,코위버,56360,2018,,,,,,29737242872.0,3485290436.0,70195342855.0,,,26251952436.0,59181449666.0,,,99639549649.0,129376792521.0,,,
7775,360674,코위버,56360,2019,,,,,,46226079504.0,3526111456.0,78705135212.0,,,42699968048.0,86165641064.0,,,118644696772.0,164870776276.0,,,
7776,360674,코위버,56360,2020,,,,,,29546679659.0,2741415282.0,62283845696.0,,,26805264377.0,89155199266.0,,,121892365303.0,151439044962.0,,,
7777,360674,코위버,56360,2021,,,,,,31450398252.0,2301631410.0,62109239996.0,,,29148766842.0,97313955633.0,,,127972797377.0,159423195629.0,,,
7778,360674,코위버,56360,2022,,,,,,37193425163.0,1192324830.0,57417494160.0,,,36001100333.0,111476875669.0,,,131700944666.0,168894369829.0,,,
7779,360674,코위버,56360,2023,,,,,,34031017375.0,621740061.0,59721460323.0,,,33409277314.0,106247977903.0,115942839984.0,4898400000.0,131938420851.0,165969438226.0,,,
7780,361008,한화엔진,82740,2015,,,,,,831368788555.0,301049472260.0,961709502959.0,,,530319316295.0,444332007725.0,,,574672722129.0,1406041510684.0,,,
7781,361008,한화엔진,82740,2016,,,,,,822184663543.0,149409651257.0,926571589008.0,,,672775012286.0,429877936057.0,,,534264861522.0,1356449525065.0,,,
7782,361008,한화엔진,82740,2017,,,,,,688177157872.0,161861760579.0,913089610827.0,,,526315397293.0,318257476157.0,-9921225489.0,69500000000.0,543169929112.0,1231347086984.0,,,
7783,361008,한화엔진,82740,2018,,,,,,512377525529.0,22119714981.0,461564455867.0,,,490257810548.0,281842030314.0,6059592918.0,32947142000.0,231028960652.0,743406486181.0,,,
7784,361008,한화엔진,82740,2019,,,,,,641618851202.0,20893864040.0,449954806569.0,,,620724987162.0,380184332780.0,-35880772163.0,32947142000.0,188520288147.0,830139139349.0,,,
7785,361008,한화엔진,82740,2020,,,,,,529172496802.0,31558638702.0,446685200327.0,,,497613858100.0,276615145737.0,-29591258067.0,32947142000.0,194127849262.0,723300346064.0,,,
7786,361008,한화엔진,82740,2021,,,,,,586523408202.0,155419715744.0,450755269606.0,,,431103692458.0,344869456683.0,-70806639324.0,46721246000.0,209101318087.0,795624726289.0,,,
7787,361008,한화엔진,82740,2022,,,,,,734604466698.0,235848085863.0,485156745315.0,,,498756380835.0,471073549323.0,-147545278436.0,71543994000.0,221625827940.0,956230294638.0,,,
7788,361169,한국전자인증,41460,2015,,,,,,14638175557.0,883536746.0,4190318261.0,,,13754638811.0,37891445980.0,,,27443588684.0,42081764241.0,,,
7789,361169,한국전자인증,41460,2016,,,,,,14561282179.0,512218236.0,4030373712.0,,,14049063943.0,42194869337.0,,,31663960870.0,46225243049.0,,,
7790,361169,한국전자인증,41460,2017,,,,,,15163803848.0,921261699.0,6053705813.0,,,14242542149.0,42440157529.0,,,33330059494.0,48493863342.0,,,
7791,361169,한국전자인증,41460,2018,,,,,,17621343348.0,508165937.0,6272633354.0,,,17113177411.0,46473930937.0,,,35125220943.0,52746564291.0,,,
7792,361169,한국전자인증,41460,2019,,,,,,16917080623.0,327344474.0,5104476599.0,,,16589736149.0,52480624580.0,,,40668020556.0,57585101179.0,,,
7793,361169,한국전자인증,41460,2020,,,,,,17980817394.0,452134563.0,8439365811.0,,,17528682831.0,49967152898.0,28054163283.0,10729624500.0,40425701315.0,58406518709.0,,,
7794,361169,한국전자인증,41460,2021,,,,,,18353797934.0,326375044.0,29308706272.0,,,18027422890.0,33445473439.0,25947492467.0,10729624500.0,44400381777.0,62754179711.0,,,
7795,361169,한국전자인증,41460,2022,,,,,,21864525190.0,904350394.0,39626483231.0,,,20960174796.0,29092849920.0,28501124786.0,10729624500.0,46854807961.0,68719333151.0,,,
7796,361169,한국전자인증,41460,2023,,,,,,19371479775.0,1614275923.0,49864013301.0,,,17757203852.0,23276164658.0,29217968621.0,10729624500.0,53768698184.0,73140177959.0,,,
7797,361266,코원플레이,56000,2015,,,,,,19960355214.0,350000000.0,23983467166.0,,,19610355214.0,13483965475.0,,,17507077427.0,37467432641.0,,,
7798,361266,코원플레이,56000,2017,,,,,,2411625026.0,34043400.0,2625458295.0,,,2377581626.0,19500064145.0,329245266.0,7008300000.0,19713897414.0,22125522440.0,,,
7799,361266,코원플레이,56000,2018,,,,,,2120139447.0,44009961.0,2055625862.0,,,2076129486.0,20281729938.0,732079201.0,7008300000.0,20217216353.0,22337355800.0,,,
7800,361266,코원플레이,56000,2019,,,,,,3788866876.0,880950799.0,2485612112.0,,,2907916077.0,18675444853.0,-2635667552.0,7068300000.0,17372190089.0,21161056965.0,,,
7801,361266,코원플레이,56000,2020,,,,,,25669532922.0,143373754.0,5273732097.0,,,25526159168.0,48784053926.0,-2338040515.0,9860112500.0,28388253101.0,54057786023.0,,,
7802,361266,코원플레이,56000,2021,,,,,,7726697395.0,232077121.0,7191048270.0,,,7494620274.0,23388634443.0,-7848747734.0,9860112500.0,22852985318.0,30579682713.0,,,
7803,361266,코원플레이,56000,2022,,,,,,6898479428.0,155729471.0,6443660883.0,,,6742749957.0,18985022783.0,-12097240898.0,9860112500.0,18530204238.0,25428683666.0,,,
7804,361381,제이브이엠,54950,2015,,,,,,57428491012.0,7452597089.0,105199329850.0,,,49975893923.0,57128664782.0,,,104899503620.0,162327994632.0,,,
7805,361381,제이브이엠,54950,2016,,,,,,64454308572.0,8611434812.0,107232991253.0,,,55842873760.0,69388072766.0,,,112166755447.0,176621064019.0,,,
7806,361381,제이브이엠,54950,2017,,,,,,51278774403.0,4417723813.0,104854636448.0,,,46861050590.0,67567530263.0,77560494607.0,3165454000.0,121143392308.0,172422166711.0,,,
7807,361381,제이브이엠,54950,2018,,,,,,53569937522.0,4286855050.0,101484297574.0,,,49283082472.0,75252841915.0,83089575983.0,3165454000.0,123167201967.0,176737139489.0,,,
7808,361381,제이브이엠,54950,2019,,,,,,56503119206.0,2191300124.0,98541118824.0,,,54311819082.0,81571460321.0,87025863959.0,3165454000.0,123609459939.0,180112579145.0,,,
7809,361381,제이브이엠,54950,2020,,,,,,62576357878.0,2669083891.0,113491077252.0,,,59907273987.0,86440369285.0,96010940747.0,3165454000.0,137355088659.0,199931446537.0,,,
7810,361381,제이브이엠,54950,2021,,,,,,67550257673.0,3644551752.0,111588316965.0,,,63905705921.0,99451943422.0,102175834941.0,6044946000.0,143490002714.0,211040260387.0,,,
7811,361381,제이브이엠,54950,2022,,,,,,73591962361.0,3288783074.0,112230318726.0,,,70303179287.0,119483111378.0,116881929577.0,6044946000.0,158121467743.0,231713430104.0,,,
7812,361381,제이브이엠,54950,2023,,,,,,78030231968.0,3388153250.0,109917539688.0,,,74642078718.0,147604953486.0,138693071379.0,6044946000.0,179492261206.0,257522493174.0,,,
