,회사코드,회사명,종목코드,사업연도,당기순이익,당기순이익(손실),매출액,법인세차감전 순이익,순수수료손익,순이자손익,영업비용,영업이익,영업이익(손실),이자비용,이자수익,총포괄손익,파생상품관련손익
7305,332927,제이에스코퍼레이션,194370,2021,48293833743.0,48293833743.0,987023677957.0,59525939047.0,,,,60970128693.0,,,,,
7306,332927,제이에스코퍼레이션,194370,2022,64584601970.0,64584601970.0,975066240993.0,83593569608.0,,,,81475323113.0,,,,,
7307,332927,제이에스코퍼레이션,194370,2023,44326155084.0,44326155084.0,862765475437.0,64240394524.0,,,,84041956668.0,,,,39142971053.0,
7308,334624,팍스넷,38160,2018,-1969711278.0,-1969711278.0,17881553066.0,-2177407303.0,,,,-35475159.0,,,,,
7309,334624,팍스넷,38160,2019,-29969290094.0,-29969290094.0,,-28923066167.0,,,,-16158577706.0,,,,,
7310,334624,팍스넷,38160,2020,-25925891466.0,-25925891466.0,10262548133.0,-27208309449.0,,,,-8489675434.0,,,,,
7311,334624,팍스넷,38160,2021,-10078593148.0,-10078593148.0,4857559203.0,-10150521088.0,,,,-5830135983.0,,,,,
7312,334624,팍스넷,38160,2022,-2361012904.0,-2361012904.0,2032381808.0,-2361012904.0,,,,-2327385007.0,,,,,
7313,334624,팍스넷,38160,2023,-3892241364.0,-3892241364.0,1086066551.0,-3892241364.0,,,,-3671324449.0,,,,-4524150426.0,
7314,335076,오픈베이스,49480,2015,4010168482.0,4010168482.0,118626819522.0,5036667280.0,,,,5045408819.0,,,,,
7315,335076,오픈베이스,49480,2016,5516588525.0,5516588525.0,156599516716.0,6844032983.0,,,,7034119589.0,,,,,
7316,335076,오픈베이스,49480,2017,1706250315.0,1706250315.0,136597376905.0,2234902048.0,,,,1828301420.0,,,,,
7317,335076,오픈베이스,49480,2018,-2635887126.0,-2635887126.0,146734696259.0,-2230408233.0,,,,-1385741526.0,,,,,
7318,335076,오픈베이스,49480,2019,1163561568.0,1163561568.0,157437309085.0,1383253777.0,,,,2316685527.0,,,,,
7319,335076,오픈베이스,49480,2020,2639013275.0,2639013275.0,155624615431.0,3781646608.0,,,,3662033479.0,,,,,
7320,335076,오픈베이스,49480,2021,5048176015.0,5048176015.0,175900047481.0,5836963844.0,,,,5402347945.0,,,,,
7321,335076,오픈베이스,49480,2022,6829011688.0,6829011688.0,193094510460.0,8515536991.0,,,,7980311392.0,,,,,
7322,335076,오픈베이스,49480,2023,5761787731.0,5761787731.0,204046578956.0,7447738951.0,,,,6605459348.0,,,,5764442175.0,
7323,336817,HLB제약,47920,2018,-7059643303.0,-7059643303.0,20540681648.0,-5717988524.0,,,,-5826274210.0,,,,,
7324,336817,HLB제약,47920,2019,472653508.0,472653508.0,36099922821.0,-123032566.0,,,,1440928954.0,,,,,
7325,338170,이닉스,452400,2023,11019334056.0,11019334056.0,118889585648.0,12384932423.0,,,,10785623995.0,,,,10404679871.0,
7326,339391,한화시스템,272210,2019,72896109675.0,72896109675.0,1545983879623.0,82171539441.0,,,,85761981610.0,,,,,
7327,339391,한화시스템,272210,2020,93580544300.0,93580544300.0,1642854571594.0,79075347711.0,,,,92863410171.0,,,,,
7328,339391,한화시스템,272210,2021,97878482869.0,97878482869.0,2089503039125.0,128054189764.0,,,,112049712222.0,,,,,
7329,339391,한화시스템,272210,2022,-80760193717.0,-80760193717.0,2188002345349.0,-57019441190.0,,,,24022201122.0,,,,,
7330,339391,한화시스템,272210,2023,343083288939.0,343083288939.0,2453079541922.0,413446013611.0,,,,92870721114.0,,,,166682727517.0,
7331,340272,에스폴리텍,50760,2015,-1675320932.0,-1675320932.0,100316554512.0,-1874729213.0,,,,-1036601340.0,,,,,
7332,340272,에스폴리텍,50760,2016,3940388760.0,3940388760.0,117696774852.0,2594064320.0,,,,2811169632.0,,,,,
7333,340272,에스폴리텍,50760,2017,-3051439165.0,-3051439165.0,122283422445.0,-3661901222.0,,,,1071161197.0,,,,,
7334,340272,에스폴리텍,50760,2018,1500593199.0,1500593199.0,136887454664.0,2685711905.0,,,,3837853988.0,,,,,
7335,340272,에스폴리텍,50760,2019,10734571520.0,10734571520.0,135032554408.0,14213075042.0,,,,14925781091.0,,,,,
7336,340272,에스폴리텍,50760,2020,7742309711.0,7742309711.0,135243342973.0,9667014114.0,,,,14181203762.0,,,,,
7337,340272,에스폴리텍,50760,2021,5118217334.0,5118217334.0,109764344266.0,6791162943.0,,,,4581270096.0,,,,,
7338,340272,에스폴리텍,50760,2022,-2838746359.0,-2838746359.0,82459528154.0,54496929.0,,,,-1589921950.0,,,,,
7339,340272,에스폴리텍,50760,2023,-5476224470.0,-5476224470.0,73218466053.0,-7181867719.0,,,,-2588276959.0,,,,-5436093992.0,
7340,340917,동원F&B,49770,2015,56829273492.0,56829273492.0,1931040795613.0,72881307351.0,,,,77065526979.0,,,,,
7341,340917,동원F&B,49770,2016,53721001689.0,53721001689.0,2241255930227.0,68107717061.0,,,,73302773633.0,,,,,
7342,340917,동원F&B,49770,2017,51367559616.0,51367559616.0,2552621331497.0,67309853983.0,,,,72358841972.0,,,,,
7343,340917,동원F&B,49770,2018,56737051469.0,56737051469.0,2802526253207.0,71363424870.0,,,,87209715719.0,,,,,
7344,340917,동원F&B,49770,2019,65664358088.0,65664358088.0,3030257743369.0,87045387974.0,,,,101405342073.0,,,,,
7345,340917,동원F&B,49770,2020,77931257143.0,77931257143.0,3170259266523.0,103256394866.0,,,,116306648666.0,,,,,
7346,340917,동원F&B,49770,2021,69498076204.0,69498076204.0,3490623256796.0,95929165624.0,,,,130385773393.0,,,,,
7347,340917,동원F&B,49770,2022,90820579752.0,90820579752.0,4023577593976.0,118562121878.0,,,,128699824345.0,,,,,
7348,340917,동원F&B,49770,2023,108837987880.0,108837987880.0,4360844416713.0,146787823765.0,,,,166714272077.0,,,,102901049555.0,
7349,341916,오스템임플란트,48260,2015,16329510122.0,16329510122.0,277703306057.0,26781591466.0,,,,33317086542.0,,,,,
7350,341916,오스템임플란트,48260,2016,20332630122.0,20332630122.0,344582037794.0,32482990896.0,,,,34249464048.0,,,,,
7351,341916,오스템임플란트,48260,2017,5660307599.0,5660307599.0,397790874407.0,19430303923.0,,,,21702287357.0,,,,,
7352,341916,오스템임플란트,48260,2018,6255767843.0,6255767843.0,460146866557.0,18023590383.0,,,,30975989508.0,,,,,
7353,341916,오스템임플란트,48260,2019,-21960070611.0,-21960070611.0,565042600828.0,29329914189.0,,,,42901163935.0,,,,,
7354,341916,오스템임플란트,48260,2020,103533585208.0,103533585208.0,631596212413.0,103059273648.0,,,,98097937707.0,,,,,
7355,341916,오스템임플란트,48260,2021,23410693003.0,23410693003.0,824565660608.0,34987543763.0,,,,143330553864.0,,,,,
7356,341916,오스템임플란트,48260,2022,144201264045.0,144201264045.0,1053472241641.0,202238451504.0,,,,234569311795.0,,,,,
7357,341916,오스템임플란트,48260,2023,159963716828.0,159963716828.0,1208284611653.0,204046486979.0,,,,242831271092.0,,,,160299209001.0,
7358,344287,HD현대인프라코어,42670,2015,-859505201447.0,-859505201447.0,7212985165337.0,-664064893480.0,,,,27441076257.0,,,,,
7359,344287,HD현대인프라코어,42670,2016,115984855782.0,115984855782.0,5729550204080.0,82050080880.0,,,,490818187406.0,,,,,
7360,344287,HD현대인프라코어,42670,2017,296642758870.0,296642758870.0,6567897225498.0,489626585658.0,,,,660769298646.0,,,,,
7361,344287,HD현대인프라코어,42670,2018,394169729413.0,394169729413.0,7730107942853.0,616426327794.0,,,,848127446170.0,,,,,
7362,344287,HD현대인프라코어,42670,2019,395698170996.0,395698170996.0,8185839945377.0,603009125823.0,,,,840397060490.0,,,,,
7363,344287,HD현대인프라코어,42670,2020,285073683149.0,285073683149.0,7934104967691.0,448255001617.0,,,,658598614679.0,,,,,
7364,344287,HD현대인프라코어,42670,2021,567835830260.0,567835830260.0,4593665146349.0,174013909071.0,,,,264507805577.0,,,,,
7365,344287,HD현대인프라코어,42670,2022,229551495990.0,229551495990.0,4756113501671.0,278709600954.0,,,,332546884265.0,,,,,
7366,344287,HD현대인프라코어,42670,2023,230712444498.0,230712444498.0,4659604596066.0,342375322603.0,,,,418264367865.0,,,,216391408214.0,
7367,346407,크레오에스지,40350,2015,26573174847.0,26573174847.0,22428307477.0,26573174847.0,,,,-4935632047.0,,,,,
7368,346407,크레오에스지,40350,2016,-23124302034.0,-23124302034.0,18985336940.0,-22663240980.0,,,,-5109780977.0,,,,,
7369,346407,크레오에스지,40350,2017,-27157069057.0,-27157069057.0,12683664481.0,-26421688781.0,,,,-5227211999.0,,,,,
7370,346407,크레오에스지,40350,2018,-29021439491.0,-29021439491.0,13915366906.0,-29021439491.0,,,,-10516842416.0,,,,,
7371,346407,크레오에스지,40350,2019,-24695814534.0,-24695814534.0,15051779991.0,-24695814534.0,,,,-11807597966.0,,,,,
7372,346407,크레오에스지,40350,2020,-16464711600.0,-16464711600.0,9815439519.0,-11911252275.0,,,,-6356282392.0,,,,,
7373,346407,크레오에스지,40350,2021,-16456761863.0,-16456761863.0,8635341612.0,-16573446877.0,,,,-4543547972.0,,,,,
7374,346407,크레오에스지,40350,2022,-13061221467.0,-13061221467.0,9781170888.0,-13061221467.0,,,,-6139169945.0,,,,,
7375,346407,크레오에스지,40350,2023,-13494194703.0,-13494194703.0,9756217845.0,-13494194703.0,,,,-3734725216.0,,,,-13400855658.0,
7376,346610,시지메드텍,56090,2016,-2076307797.0,-2076307797.0,11687567981.0,-2119817910.0,,,,-3157170362.0,,,,,
7377,346610,시지메드텍,56090,2017,-6544946251.0,-6544946251.0,13293959563.0,-6317519066.0,,,,-5339874121.0,,,,,
7378,346610,시지메드텍,56090,2018,-14719435572.0,-14719435572.0,31685937694.0,-15912706851.0,,,,-4911919967.0,,,,,
7379,346610,시지메드텍,56090,2019,-1890150432.0,-1890150432.0,34814231567.0,-1789705957.0,,,,-1163669259.0,,,,,
7380,346610,시지메드텍,56090,2020,-12283183111.0,-12283183111.0,27775058657.0,-12108136504.0,,,,-10804316250.0,,,,,
7381,346610,시지메드텍,56090,2021,-5214867008.0,-5214867008.0,38055373522.0,-5405539513.0,,,,-815921140.0,,,,,
7382,346610,시지메드텍,56090,2022,-18808361871.0,-18808361871.0,41168961921.0,-18421493141.0,,,,424014690.0,,,,,
7383,346610,시지메드텍,56090,2023,1305628012.0,1305628012.0,34968541350.0,1386505587.0,,,,-1622255971.0,,,,2161082295.0,
7384,346911,아이톡시,52770,2018,-17701357225.0,-17701357225.0,14499260679.0,-17701357225.0,,,,-6662915789.0,,,,,
7385,346911,아이톡시,52770,2019,-2896941647.0,-2896941647.0,3774569044.0,-2088043705.0,,,,-2076146157.0,,,,,
7386,346911,아이톡시,52770,2020,-1328435808.0,-1328435808.0,8723399980.0,-1327489008.0,,,,-73942084.0,,,,,
7387,346911,아이톡시,52770,2021,-7833423672.0,-7833423672.0,11663131542.0,-7833423672.0,,,,-5266601265.0,,,,,
7388,346911,아이톡시,52770,2022,-407422732.0,-407422732.0,28138644556.0,-407422732.0,,,,718430530.0,,,,,
7389,346911,아이톡시,52770,2023,-4425876712.0,-4425876712.0,21646147033.0,-4425876712.0,,,,-4395913554.0,,,,-3766658434.0,
7390,347062,현대바이오랜드,52260,2015,10785469495.0,10785469495.0,80902058873.0,13675788165.0,,,,14200456626.0,,,,,
7391,347062,현대바이오랜드,52260,2016,12426425909.0,12426425909.0,97808341686.0,17146738250.0,,,,16074331684.0,,,,,
7392,347062,현대바이오랜드,52260,2017,11978966520.0,11978966520.0,102557179838.0,15477997513.0,,,,16018889570.0,,,,,
7393,347062,현대바이오랜드,52260,2018,15047406024.0,15047406024.0,100589346129.0,16034096152.0,,,,17055572467.0,,,,,
7394,347062,현대바이오랜드,52260,2019,10848888561.0,10848888561.0,106310862177.0,12994621589.0,,,,14460451717.0,,,,,
7395,347062,현대바이오랜드,52260,2020,-13545412534.0,-13545412534.0,88898821262.0,-17921051541.0,,,,-8861408821.0,,,,,
7396,347062,현대바이오랜드,52260,2021,-11686160416.0,-11686160416.0,102801832230.0,-15164998499.0,,,,10656917749.0,,,,,
7397,347062,현대바이오랜드,52260,2022,4764326518.0,4764326518.0,99153525127.0,6844226328.0,,,,9054708903.0,,,,,
7398,347062,현대바이오랜드,52260,2023,8056171301.0,8056171301.0,101690823732.0,9992334521.0,,,,7084856487.0,,,,7747375385.0,
7399,347716,중앙첨단소재,51980,2015,-21736921083.0,-21736921083.0,18838769683.0,-20142872230.0,,,,-9085804926.0,,,,,
7400,347716,중앙첨단소재,51980,2016,-3699586480.0,-3699586480.0,17853815870.0,-3699586480.0,,,,-2231726536.0,,,,,
7401,347716,중앙첨단소재,51980,2017,328712468.0,328712468.0,7155718183.0,328712468.0,,,,-559015507.0,,,,,
7402,347716,중앙첨단소재,51980,2018,-2735224042.0,-2735224042.0,11235291666.0,-2735224042.0,,,,-2338571562.0,,,,,
7403,347716,중앙첨단소재,51980,2019,-7951033007.0,-7951033007.0,9780749695.0,-7950849737.0,,,,-8514819597.0,,,,,
7404,347716,중앙첨단소재,51980,2020,-12104152577.0,-12104152577.0,10755435317.0,-12104152577.0,,,,-7961100266.0,,,,,
7405,347716,중앙첨단소재,51980,2021,-17214531992.0,-17214531992.0,13031342088.0,-17214531992.0,,,,-4639200884.0,,,,,
7406,347716,중앙첨단소재,51980,2022,-18274553750.0,-18274553750.0,29055124597.0,-18405243923.0,,,,-5423735146.0,,,,,
7407,347716,중앙첨단소재,51980,2023,-48424231219.0,-48424231219.0,26295374091.0,-48287649817.0,,,,46944494.0,,,,-48742608838.0,
7408,347877,세영디앤씨,52190,2016,-7189282879.0,-7189282879.0,3016993670.0,-6824328240.0,,,,-8837871673.0,,,,,
7409,347877,세영디앤씨,52190,2017,-23260279158.0,-23260279158.0,11649228667.0,-20455726504.0,,,,-305790647.0,,,,,
7410,347877,세영디앤씨,52190,2018,-15805015567.0,-15805015567.0,19367172485.0,-15078276434.0,,,,-8059101105.0,,,,,
7411,347877,세영디앤씨,52190,2019,-25340928598.0,-25340928598.0,2662330571.0,-27074841193.0,,,,-9148935237.0,,,,,
7412,347877,세영디앤씨,52190,2020,-8775557188.0,-8775557188.0,888078398.0,-8775557188.0,,,,-4706521234.0,,,,,
7413,347877,세영디앤씨,52190,2021,-26650310117.0,-26650310117.0,386726283.0,-26650310117.0,,,,-858828966.0,,,,,
7414,347877,세영디앤씨,52190,2022,-541889353.0,-541889353.0,114785226.0,-541889353.0,,,,-722102042.0,,,,,
7415,347877,세영디앤씨,52190,2023,-295348650.0,-295348650.0,327272727.0,-295348650.0,,,,-266849267.0,,,,-178095393.0,
7416,348034,액토즈소프트,52790,2015,-7040610467.0,-7040610467.0,100752238334.0,229885658.0,,,,5082912796.0,,,,,
7417,348034,액토즈소프트,52790,2016,-2263407005.0,-2263407005.0,72386383106.0,735802337.0,,,,10882395637.0,,,,,
7418,348034,액토즈소프트,52790,2017,-7477693996.0,-7477693996.0,55399431082.0,-4365636480.0,,,,6643079427.0,,,,,
7419,348034,액토즈소프트,52790,2018,-14891820538.0,-14891820538.0,37652204111.0,-11769710386.0,,,,-1075481991.0,,,,,
7420,348034,액토즈소프트,52790,2019,20774307723.0,20774307723.0,62665219215.0,24731131257.0,,,,25654108358.0,,,,,
7421,348034,액토즈소프트,52790,2020,15594877373.0,15594877373.0,47543482980.0,22541985478.0,,,,17854203641.0,,,,,
7422,348034,액토즈소프트,52790,2021,37408606117.0,37408606117.0,58275218642.0,47426375050.0,,,,25383870235.0,,,,,
7423,348034,액토즈소프트,52790,2022,2536396195.0,2536396195.0,59056348976.0,12324977577.0,,,,23442554941.0,,,,,
7424,348034,액토즈소프트,52790,2023,34035088213.0,34035088213.0,89363311393.0,54069023185.0,,,,42439379218.0,,,,43643982750.0,
7425,348177,트레이스,52290,2015,-13664040131.0,-13664040131.0,35269577148.0,-13122317026.0,,,,-8704313699.0,,,,,
7426,348177,트레이스,52290,2016,-6572418731.0,-6572418731.0,14681169950.0,-6572418731.0,,,,-959468519.0,,,,,
7427,348177,트레이스,52290,2017,-36415420882.0,-36415420882.0,3482751204.0,-36415420882.0,,,,-14260231389.0,,,,,
7428,348292,한빛소프트,47080,2015,-3327562406.0,-3327562406.0,22137281451.0,-2658108441.0,,,,-542406559.0,,,,,
7429,348292,한빛소프트,47080,2016,-7294310080.0,-7294310080.0,30726795513.0,-5332922089.0,,,,-5020300255.0,,,,,
7430,348292,한빛소프트,47080,2017,1105622330.0,1105622330.0,39295854484.0,2753359392.0,,,,-1455552094.0,,,,,
7431,348292,한빛소프트,47080,2018,-8711851259.0,-8711851259.0,39835690769.0,-6780968513.0,,,,716975041.0,,,,,
7432,348292,한빛소프트,47080,2019,2348732362.0,2348732362.0,43542409078.0,-3654864570.0,,,,-272425926.0,,,,,
7433,348292,한빛소프트,47080,2020,-1368936777.0,-1368936777.0,57188810654.0,882691787.0,,,,-742133303.0,,,,,
7434,348292,한빛소프트,47080,2021,1774592305.0,1774592305.0,,3636924050.0,,,,-713057804.0,,,,,
7435,348292,한빛소프트,47080,2022,3319108150.0,3319108150.0,,4083050171.0,,,,3536564112.0,,,,,
7436,348292,한빛소프트,47080,2023,-9555432098.0,-9555432098.0,,-9306660010.0,,,,-6524096635.0,,,,-9660880809.0,
7437,349060,한스바이오메드,42520,2015,4909437295.0,4909437295.0,23428387646.0,5520615007.0,,,,5058040318.0,,,,,
7438,349060,한스바이오메드,42520,2016,4771957727.0,4771957727.0,29047900718.0,5522149159.0,,,,5989912276.0,,,,,
7439,349060,한스바이오메드,42520,2017,8139963042.0,8139963042.0,39057689433.0,9936126710.0,,,,9457977513.0,,,,,
7440,349060,한스바이오메드,42520,2018,4946675219.0,4946675219.0,51745897345.0,5298244564.0,,,,10308118784.0,,,,,
7441,349060,한스바이오메드,42520,2019,9510904469.0,9510904469.0,66990994661.0,11484405765.0,,,,12594632865.0,,,,,
7442,349060,한스바이오메드,42520,2020,-18170842351.0,-18170842351.0,80098456516.0,-16700282052.0,,,,-3407508939.0,,,,,
7443,349060,한스바이오메드,42520,2021,-22125664941.0,-22125664941.0,59098032809.0,-21616884429.0,,,,-19777650117.0,,,,,
7444,349060,한스바이오메드,42520,2022,4922704606.0,4922704606.0,74458999045.0,3501402406.0,,,,1292765426.0,,,,,
7445,349060,한스바이오메드,42520,2023,-24091716023.0,-24091716023.0,78032037342.0,-23532130239.0,,,,-4154876285.0,,,,-24142528050.0,
7446,349097,케이티스카이라이프,53210,2015,72986739961.0,72986739961.0,660956583374.0,97097588779.0,,,,99601795061.0,,,,,
7447,349097,케이티스카이라이프,53210,2016,68863322695.0,68863322695.0,665053007449.0,81288539916.0,,,,80637464285.0,,,,,
7448,349097,케이티스카이라이프,53210,2017,57314012635.0,57314012635.0,,74927652873.0,,,,75372599401.0,,,,,
7449,349097,케이티스카이라이프,53210,2018,52010216054.0,52010216054.0,,68046241273.0,,,,66734988575.0,,,,,
7450,349097,케이티스카이라이프,53210,2019,56007736739.0,56007736739.0,,76805905505.0,,,,69357292753.0,,,,,
7451,349097,케이티스카이라이프,53210,2020,58190149540.0,58190149540.0,,78845556496.0,,,,73845539233.0,,,,,
7452,349097,케이티스카이라이프,53210,2021,62308920273.0,62308920273.0,,81899491281.0,,,,73018655032.0,,,,,
7453,349097,케이티스카이라이프,53210,2022,23085655455.0,23085655455.0,,33430748587.0,,,,63195741120.0,,,,,
7454,349097,케이티스카이라이프,53210,2023,-113745084092.0,-113745084092.0,,-108472555884.0,,,,14067496354.0,,,,-119970962804.0,
7455,349732,코나아이,52400,2015,29230513687.0,29230513687.0,216718663326.0,37588605468.0,,,,36133942959.0,,,,,
7456,349732,코나아이,52400,2016,-424739375.0,-424739375.0,117903904150.0,-6123801767.0,,,,-5844535027.0,,,,,
7457,349732,코나아이,52400,2017,-38026690360.0,-38026690360.0,102138312963.0,-38881001435.0,,,,-9753632870.0,,,,,
7458,349732,코나아이,52400,2018,-50128549781.0,-50128549781.0,89944015259.0,-44289729915.0,,,,-31867159675.0,,,,,
7459,349732,코나아이,52400,2019,-9657095312.0,-9657095312.0,121962894180.0,-9603625466.0,,,,-2608530430.0,,,,,
7460,349732,코나아이,52400,2020,19026571461.0,19026571461.0,137780184288.0,14821301992.0,,,,19014695497.0,,,,,
7461,349732,코나아이,52400,2021,52541825461.0,52541825461.0,194500104691.0,52697581997.0,,,,48150048696.0,,,,,
7462,349732,코나아이,52400,2022,34295979631.0,34295979631.0,242182949921.0,45481765418.0,,,,48834313273.0,,,,,
7463,349732,코나아이,52400,2023,28878226439.0,28878226439.0,280222091498.0,36397281809.0,,,,33683780235.0,,,,28744327460.0,
7464,349811,오션인더블유,52300,2015,4117378058.0,4117378058.0,15426376459.0,2922051086.0,,,,-3493428337.0,,,,,
7465,349811,오션인더블유,52300,2016,7882788468.0,7882788468.0,17732780424.0,8292746045.0,,,,1722994292.0,,,,,
7466,349811,오션인더블유,52300,2017,3129899961.0,3129899961.0,32421564913.0,2855751726.0,,,,1412124426.0,,,,,
7467,349811,오션인더블유,52300,2018,-4449427678.0,-4449427678.0,51995889730.0,-979603822.0,,,,-3609528493.0,,,,,
7468,349811,오션인더블유,52300,2019,-17710635442.0,-17710635442.0,18023834045.0,-18943930092.0,,,,-3768654403.0,,,,,
7469,349811,오션인더블유,52300,2020,15864806447.0,15864806447.0,16692706955.0,22910147327.0,,,,-596177180.0,,,,,
7470,349811,오션인더블유,52300,2021,65616663987.0,65616663987.0,62020723337.0,89122364927.0,,,,-1453854382.0,,,,,
7471,349811,오션인더블유,52300,2022,-142115101467.0,-142115101467.0,214716051192.0,-160693216095.0,,,,5121612863.0,,,,,
7472,349811,오션인더블유,52300,2023,-105441462766.0,-105441462766.0,11863305356.0,-2363971740.0,,,,-683178514.0,,,,-104867490366.0,
7473,350020,파인디앤씨,49120,2015,343399855.0,343399855.0,168495876726.0,982763925.0,,,,1628785004.0,,,,,
7474,350020,파인디앤씨,49120,2016,-5059113971.0,-5059113971.0,177666099271.0,-4918889929.0,,,,1164023620.0,,,,,
7475,350020,파인디앤씨,49120,2017,-19872126595.0,-19872126595.0,159356866940.0,-19993724506.0,,,,-5897478591.0,,,,,
7476,350020,파인디앤씨,49120,2018,1636584990.0,1636584990.0,77325562620.0,2041585131.0,,,,2025770167.0,,,,,
7477,350020,파인디앤씨,49120,2019,-3722369883.0,-3722369883.0,77522236702.0,-2162986501.0,,,,-421575876.0,,,,,
7478,350020,파인디앤씨,49120,2020,-11393828112.0,-11393828112.0,58190391951.0,-9291997081.0,,,,-7679257945.0,,,,,
7479,350020,파인디앤씨,49120,2021,-18838519929.0,-18838519929.0,29503430084.0,-14365715727.0,,,,-8998269841.0,,,,,
7480,350020,파인디앤씨,49120,2022,-25309227891.0,-25309227891.0,58295915837.0,-27677759554.0,,,,-3970664059.0,,,,,
7481,350020,파인디앤씨,49120,2023,-10154869634.0,-10154869634.0,43483821914.0,-10836465933.0,,,,-9622396864.0,,,,-9618213272.0,
7482,350048,오성첨단소재,52420,2015,-55130525381.0,-55130525381.0,50864464268.0,-8391347817.0,,,,641223988.0,,,,,
7483,350048,오성첨단소재,52420,2016,-24844153463.0,-24844153463.0,44968625365.0,-7062915856.0,,,,-1728256090.0,,,,,
7484,350048,오성첨단소재,52420,2017,1061040047.0,1061040047.0,44689681212.0,1081732298.0,,,,1051591254.0,,,,,
7485,350048,오성첨단소재,52420,2018,5501040539.0,5501040539.0,44104348800.0,439923860.0,,,,726406093.0,,,,,
7486,350048,오성첨단소재,52420,2019,14596510794.0,14596510794.0,66605461332.0,8064445655.0,,,,1934455604.0,,,,,
7487,350048,오성첨단소재,52420,2020,10449037887.0,10449037887.0,79613129361.0,11988581533.0,,,,6065978044.0,,,,,
7488,350048,오성첨단소재,52420,2021,-11497429200.0,-11497429200.0,92123812220.0,-12417638480.0,,,,4138817505.0,,,,,
7489,350048,오성첨단소재,52420,2022,2417831783.0,2417831783.0,117107874693.0,914492032.0,,,,12933407246.0,,,,,
7490,350048,오성첨단소재,52420,2023,12011849160.0,12011849160.0,104942717935.0,12038687099.0,,,,12725755629.0,,,,11462196067.0,
7491,350312,HDC랩스,39570,2015,14108197196.0,14108197196.0,174566213691.0,17664498882.0,,,,12193550392.0,,,,,
7492,350312,HDC랩스,39570,2016,18859405350.0,18859405350.0,188892822978.0,22597765200.0,,,,13170306247.0,,,,,
7493,350312,HDC랩스,39570,2017,23758455065.0,23758455065.0,264001124251.0,29129773908.0,,,,14794100467.0,,,,,
7494,350312,HDC랩스,39570,2018,24238968002.0,24238968002.0,271978422066.0,32332740246.0,,,,14678824772.0,,,,,
7495,350312,HDC랩스,39570,2019,-5896574240.0,-5896574240.0,252410792253.0,-7130741083.0,,,,12952774365.0,,,,,
7496,350312,HDC랩스,39570,2020,15668800447.0,15668800447.0,260417433929.0,20877999561.0,,,,15323582080.0,,,,,
7497,350312,HDC랩스,39570,2021,9090959987.0,9090959987.0,274579528254.0,11638325905.0,,,,9666853635.0,,,,,
7498,350312,HDC랩스,39570,2022,12430810524.0,12430810524.0,610731077048.0,16498007279.0,,,,12308450303.0,,,,,
7499,350312,HDC랩스,39570,2023,13163298384.0,13163298384.0,606281889297.0,17122084583.0,,,,10513214237.0,,,,8342873690.0,
7500,350482,성우테크론,45300,2015,28409056.0,28409056.0,27812143129.0,-218341159.0,,,,1332658189.0,,,,,
7501,350482,성우테크론,45300,2016,3430933147.0,3430933147.0,29179540981.0,4016343321.0,,,,2727194744.0,,,,,
7502,350482,성우테크론,45300,2017,5859635355.0,5859635355.0,38160323950.0,6889054634.0,,,,5370659252.0,,,,,
7503,350482,성우테크론,45300,2018,5421554740.0,5421554740.0,39516945840.0,6250663149.0,,,,7192122716.0,,,,,
7504,350482,성우테크론,45300,2019,4546309724.0,4546309724.0,32959022422.0,5528589549.0,,,,2201952147.0,,,,,
7505,350482,성우테크론,45300,2020,3868953656.0,3868953656.0,37915619790.0,4527831908.0,,,,4313311039.0,,,,,
7506,350482,성우테크론,45300,2021,5631200455.0,5631200455.0,43897687212.0,6408415165.0,,,,5474222599.0,,,,,
7507,350482,성우테크론,45300,2022,4811753389.0,4811753389.0,44409948471.0,5135167441.0,,,,4833191541.0,,,,,
7508,350482,성우테크론,45300,2023,-1051808342.0,-1051808342.0,33775629980.0,-1549263495.0,,,,-808211684.0,,,,-847045115.0,
7509,350738,제네시스디벨롭먼트홀딩스,53320,2015,-1563536569.0,-1563536569.0,8827879165.0,-1563536569.0,,,,-898734213.0,,,,,
7510,350738,제네시스디벨롭먼트홀딩스,53320,2020,-1756520039.0,-1756520039.0,1036348911.0,-1756520039.0,,,,-939210794.0,,,,,
7511,350738,제네시스디벨롭먼트홀딩스,53320,2021,-676106387.0,-676106387.0,1556691292.0,-676106387.0,,,,-1179890403.0,,,,,
7512,351047,아이팩토리,53810,2015,-5198138375.0,-5198138375.0,10912750816.0,1410721656.0,,,,1926894460.0,,,,,
7513,351092,삼보모터스,53700,2015,22134037632.0,22134037632.0,819772693514.0,25636150010.0,,,,30229110403.0,,,,,
7514,351092,삼보모터스,53700,2016,21310047772.0,21310047772.0,853920269612.0,18164365920.0,,,,24333973043.0,,,,,
7515,351092,삼보모터스,53700,2017,6647802235.0,6647802235.0,938693125694.0,12505151613.0,,,,23619995752.0,,,,,
7516,351092,삼보모터스,53700,2018,4275519457.0,4275519457.0,945874227179.0,9456225198.0,,,,12997393474.0,,,,,
7517,351092,삼보모터스,53700,2019,-15515364147.0,-15515364147.0,939458007655.0,-21861600900.0,,,,-10713775320.0,,,,,
7518,351092,삼보모터스,53700,2020,-11201837617.0,-11201837617.0,941568203003.0,-13113657383.0,,,,16216235718.0,,,,,
