회사코드,회사명,종목코드,사업연도,금융상품관련순손익_당기,당기순이익_당기,당기순이익(손실)_당기,매출액_당기,법인세차감전 순이익_당기,순수수료손익_당기,순이자손익_당기,영업비용_당기,영업이익_당기,영업이익(손실)_당기,이자비용_당기,이자수익_당기,총포괄손익_당기,파생상품관련손익_당기,금융상품관련순손익_전기,당기순이익_전기,당기순이익(손실)_전기,매출액_전기,법인세차감전 순이익_전기,순수수료손익_전기,순이자손익_전기,영업비용_전기,영업이익_전기,영업이익(손실)_전기,이자비용_전기,이자수익_전기,총포괄손익_전기,파생상품관련손익_전기
396925,엠로,58970,2021,,5550099743.0,5550099743.0,44148794197.0,6822965010.0,,,,6873246887.0,,,,,,,3389473279.0,3389473279.0,40302325323.0,3848813224.0,,,,5838500398.0,,,,,
396925,엠로,58970,2022,,6061810966.0,6061810966.0,54801076077.0,7373707652.0,,,,5941583569.0,,,,6599953118.0,,,5550099743.0,5550099743.0,44148794197.0,6822965010.0,,,,6873246887.0,,,,7240182499.0,
396925,엠로,58970,2023,,-27268984138.0,-27268984138.0,59311509570.0,-27932044037.0,,,,4003710353.0,,,,-28095319640.0,,,6061810966.0,6061810966.0,54801076077.0,7373707652.0,,,,5941583569.0,,,,6599953118.0,
397058,엠게임,58630,2015,,1448410850.0,1448410850.0,27807455686.0,3743340888.0,,,,7663437834.0,,,,,,,-8142270618.0,-8142270618.0,30725568569.0,-4891027356.0,,,,2479420953.0,,,,,
397058,엠게임,58630,2016,,3739984253.0,3739984253.0,30503897711.0,5805665085.0,,,,4202743335.0,,,,,,,1448410850.0,1448410850.0,27807455686.0,3743340888.0,,,,7663437834.0,,,,,
397058,엠게임,58630,2017,,2632273685.0,2632273685.0,27544247130.0,4450499041.0,,,,4866182274.0,,,,,,,3739984253.0,3739984253.0,30503897711.0,5805665085.0,,,,4202743335.0,,,,,
397058,엠게임,58630,2018,,3260754007.0,3260754007.0,27301974155.0,4917132241.0,,,,4315389901.0,,,,,,,2632273685.0,2632273685.0,27544247130.0,4450499041.0,,,,4866182274.0,,,,,
397058,엠게임,58630,2019,,7907946975.0,7907946975.0,37541896527.0,7341682889.0,,,,7625108522.0,,,,,,,3260754007.0,3260754007.0,27301974155.0,4917132241.0,,,,4315389901.0,,,,,
397058,엠게임,58630,2020,,6461900169.0,6461900169.0,42215823456.0,7605867875.0,,,,10276964271.0,,,,,,,7907946975.0,7907946975.0,37541896527.0,7341682889.0,,,,7625108522.0,,,,,
397058,엠게임,58630,2021,,21332689672.0,21332689672.0,55299066902.0,25100760294.0,,,,19675003657.0,,,,,,,6461900169.0,6461900169.0,42215823456.0,7605867875.0,,,,10276964271.0,,,,,
397058,엠게임,58630,2022,,22515447416.0,22515447416.0,73014547519.0,28643591381.0,,,,30278903709.0,,,,,,,21332689672.0,21332689672.0,55299066902.0,25100760294.0,,,,19675003657.0,,,,,
397058,엠게임,58630,2023,,22292452634.0,22292452634.0,77713538419.0,25600128424.0,,,,21820475929.0,,,,21338582744.0,,,22515447416.0,22515447416.0,73014547519.0,28643591381.0,,,,30278903709.0,,,,22310330782.0,
397191,팬엔터테인먼트,68050,2015,,-6910683654.0,-6910683654.0,20659219513.0,-6403123694.0,,,,-4133273868.0,,,,,,,-393160650.0,-393160650.0,34146209826.0,-572030807.0,,,,962600390.0,,,,,
397191,팬엔터테인먼트,68050,2016,,470871417.0,470871417.0,35051322247.0,529351838.0,,,,2051656072.0,,,,,,,-6910683654.0,-6910683654.0,20659219513.0,-6403123694.0,,,,-4133273868.0,,,,,
397191,팬엔터테인먼트,68050,2017,,-1697063379.0,-1697063379.0,42144570421.0,-1508786926.0,,,,-596216089.0,,,,,,,470871417.0,470871417.0,35051322247.0,529351838.0,,,,2051656072.0,,,,,
397191,팬엔터테인먼트,68050,2018,,-1050852397.0,-1050852397.0,13021455488.0,-1037357381.0,,,,-425032133.0,,,,,,,-1697063379.0,-1697063379.0,42144570421.0,-1508786926.0,,,,-596216089.0,,,,,
397191,팬엔터테인먼트,68050,2019,,1149385905.0,1149385905.0,39631882797.0,1212164798.0,,,,1165372976.0,,,,,,,-1050852397.0,-1050852397.0,13021455488.0,-1037357381.0,,,,-425032133.0,,,,,
397191,팬엔터테인먼트,68050,2020,,1821808106.0,1821808106.0,24351779100.0,1809282503.0,,,,2649859796.0,,,,,,,1149385905.0,1149385905.0,39631882797.0,1212164798.0,,,,1165372976.0,,,,,
397191,팬엔터테인먼트,68050,2021,,4001012660.0,4001012660.0,30404771218.0,3526461991.0,,,,1493706141.0,,,,,,,1798137535.0,1798137535.0,24728529099.0,1777099841.0,,,,2456070570.0,,,,,
397191,팬엔터테인먼트,68050,2022,,-622261774.0,-622261774.0,25320813537.0,-1375274857.0,,,,926964239.0,,,,,,,4001012660.0,4001012660.0,30404771218.0,3526461991.0,,,,1493706141.0,,,,,
397191,팬엔터테인먼트,68050,2023,,7575647925.0,7575647925.0,123810641441.0,4248040744.0,,,,4374570966.0,,,,8502014971.0,,,-622261774.0,-622261774.0,25320813537.0,-1375274857.0,,,,926964239.0,,,,-622261774.0,
397243,티엔아이,66350,2015,,-50784135346.0,-50784135346.0,112814707129.0,-42056894082.0,,,,-28425542116.0,,,,,,,-26444311360.0,-26444311360.0,236055569143.0,-24502575495.0,,,,-19214511966.0,,,,,
397243,티엔아이,66350,2018,,-17096280557.0,-17096280557.0,17316552196.0,-17082962852.0,,,,-8851054362.0,,,,,,,-15309862737.0,-15309862737.0,17497501245.0,-15418525996.0,,,,-8327875248.0,,,,,
397243,티엔아이,66350,2019,,-4948060714.0,-4948060714.0,14760024971.0,-4921471993.0,,,,-2380103361.0,,,,,,,-17096280557.0,-17096280557.0,17316552196.0,-17082962852.0,,,,-8851054362.0,,,,,
397243,티엔아이,66350,2020,,-10696227350.0,-10696227350.0,10226879793.0,-10696919377.0,,,,-6014106624.0,,,,,,,-4948060714.0,-4948060714.0,14760024971.0,-4921471993.0,,,,-2380103361.0,,,,,
397243,티엔아이,66350,2021,,-5242929652.0,-5242929652.0,9942806042.0,-5265448617.0,,,,-2889295028.0,,,,,,,-8211234659.0,-8211234659.0,10226879793.0,-8211926686.0,,,,-3903930847.0,,,,,
397252,조이시티,67000,2015,,1299210969.0,1299210969.0,57490656973.0,4565858215.0,,,,8357333653.0,,,,,,,3540182792.0,3540182792.0,46005531376.0,6533937195.0,,,,5110979302.0,,,,,
397252,조이시티,67000,2016,,-6290153062.0,-6290153062.0,72470487293.0,-2693189503.0,,,,2975100276.0,,,,,,,1299210969.0,1299210969.0,57490656973.0,4565858215.0,,,,8357333653.0,,,,,
397252,조이시티,67000,2017,,-14136962335.0,-14136962335.0,,-5421808104.0,,,,-2905516898.0,,,,,,,-6290153062.0,-6290153062.0,,-2693189503.0,,,,2975100276.0,,,,,
397252,조이시티,67000,2018,,-7375039174.0,-7375039174.0,,-3779654292.0,,,,-5270117737.0,,,,,,,-14136962335.0,-14136962335.0,,-5421808104.0,,,,-2905516898.0,,,,,
397252,조이시티,67000,2019,,-1449336424.0,-1449336424.0,,788414089.0,,,,8978287241.0,,,,,,,-7375039174.0,-7375039174.0,,-3779654292.0,,,,-5270117737.0,,,,,
397252,조이시티,67000,2020,,11185723804.0,11185723804.0,,11185723804.0,,,,20034509404.0,,,,,,,-1449336424.0,-1449336424.0,,788414089.0,,,,8978287241.0,,,,,
397252,조이시티,67000,2021,,6984285982.0,6984285982.0,,14146549370.0,,,,21992873996.0,,,,,,,11185723804.0,11185723804.0,,11185723804.0,,,,20034509404.0,,,,,
397252,조이시티,67000,2022,,3256907607.0,3256907607.0,,8005419266.0,,,,7501129999.0,,,,,,,6984285982.0,6984285982.0,,14146549370.0,,,,21992873996.0,,,,,
397252,조이시티,67000,2023,,3640520151.0,3640520151.0,,7585977927.0,,,,17879796549.0,,,,3543137799.0,,,3256907607.0,3256907607.0,,8005419266.0,,,,7501129999.0,,,,3493058759.0,
397289,오텍,67170,2015,,2301959456.0,2301959456.0,106771331218.0,2551631481.0,,,,2085425904.0,,,,,,,1204283455.0,1204283455.0,103757177763.0,1768559455.0,,,,3001361194.0,,,,,
397289,오텍,67170,2016,,10810494854.0,10810494854.0,121690057527.0,10521110278.0,,,,2235461290.0,,,,,,,2301959456.0,2301959456.0,106771331218.0,2551631481.0,,,,2085425904.0,,,,,
397289,오텍,67170,2017,,20042519039.0,20042519039.0,120168132695.0,20319727862.0,,,,3972384268.0,,,,,,,10810494854.0,10810494854.0,121690057527.0,10521110278.0,,,,2235461290.0,,,,,
397289,오텍,67170,2018,,15426683524.0,15426683524.0,107877545523.0,15213867997.0,,,,1866978251.0,,,,,,,20042519039.0,20042519039.0,120168132695.0,20319727862.0,,,,3972384268.0,,,,,
397289,오텍,67170,2019,,11050767261.0,11050767261.0,100678798093.0,11065616757.0,,,,1380312904.0,,,,,,,15426683524.0,15426683524.0,107877545523.0,15213867997.0,,,,1866978251.0,,,,,
397289,오텍,67170,2020,,5003085656.0,5003085656.0,135122820384.0,5224869476.0,,,,4190656407.0,,,,,,,11050767261.0,11050767261.0,100678798093.0,11065616757.0,,,,1380312904.0,,,,,
397289,오텍,67170,2021,,-436962233.0,-436962233.0,100923046890.0,-305567204.0,,,,-183040442.0,,,,,,,5003085656.0,5003085656.0,135122820384.0,5224869476.0,,,,4190656407.0,,,,,
397289,오텍,67170,2022,,-30039859272.0,-30039859272.0,115611048839.0,-29557720167.0,,,,319354337.0,,,,,,,-436962233.0,-436962233.0,100923046890.0,-305567204.0,,,,-183040442.0,,,,,
397289,오텍,67170,2023,,-15624161105.0,-15624161105.0,121102883092.0,-16380878923.0,,,,-2712108232.0,,,,16501021697.0,,,-30039859272.0,-30039859272.0,115611048839.0,-29557720167.0,,,,319354337.0,,,,-28268526610.0,
398668,휴비츠,65510,2015,,4757568049.0,4757568049.0,61975021028.0,5536231650.0,,,,7619139172.0,,,,,,,914673069.0,914673069.0,59720570931.0,1568000592.0,,,,2489453188.0,,,,,
398668,휴비츠,65510,2016,,10466711527.0,10466711527.0,60727627101.0,12346272878.0,,,,11506965658.0,,,,,,,4757568049.0,4757568049.0,58920234140.0,6285426334.0,,,,8368333856.0,,,,,
398668,휴비츠,65510,2017,,2435800570.0,2435800570.0,62911712865.0,2367728487.0,,,,7802790552.0,,,,,,,10466711527.0,10466711527.0,60727627101.0,12346272878.0,,,,11506965658.0,,,,,
398668,휴비츠,65510,2018,,6130102407.0,6130102407.0,68050523189.0,5178423345.0,,,,7967237688.0,,,,,,,2435800570.0,2435800570.0,62911712865.0,2367728487.0,,,,7802790552.0,,,,,
398668,휴비츠,65510,2019,,6909966994.0,6909966994.0,76166690595.0,6626026462.0,,,,11077192056.0,,,,,,,6130102407.0,6130102407.0,68050523189.0,5178423345.0,,,,7967237688.0,,,,,
398668,휴비츠,65510,2020,,-5600812736.0,-5600812736.0,56814105955.0,-5340352968.0,,,,3930385782.0,,,,,,,6909966994.0,6909966994.0,76166690595.0,6626026462.0,,,,11077192056.0,,,,,
398668,휴비츠,65510,2021,,12034600709.0,12034600709.0,82868906396.0,8408601267.0,,,,13421368402.0,,,,,,,-5600812736.0,-5600812736.0,56814105955.0,-5340352968.0,,,,3930385782.0,,,,,
398668,휴비츠,65510,2022,,17928791524.0,17928791524.0,102825651305.0,19420762219.0,,,,21402235866.0,,,,,,,12034600709.0,12034600709.0,82868906396.0,8408601267.0,,,,13421368402.0,,,,,
398668,휴비츠,65510,2023,,10827803941.0,10827803941.0,109591736999.0,9694838366.0,,,,17643371159.0,,,,8137843019.0,,,17928791524.0,17928791524.0,102825651305.0,19420762219.0,,,,21402235866.0,,,,18122693498.0,
398701,엘앤에프,66970,2015,,-2843090355.0,-2843090355.0,118160272837.0,-3024795734.0,,,,-313774493.0,,,,,,,-1213374585.0,-1213374585.0,125233780956.0,-1139724397.0,,,,1059249944.0,,,,,
398701,엘앤에프,66970,2016,,5659661893.0,5659661893.0,218851706105.0,7158502780.0,,,,13501797292.0,,,,,,,-2843090355.0,-2843090355.0,118160272837.0,-3024795734.0,,,,-313774493.0,,,,,
398701,엘앤에프,66970,2017,,20802484846.0,20802484846.0,359393986384.0,19055575775.0,,,,25468329923.0,,,,,,,5659661893.0,5659661893.0,218851706105.0,7158502780.0,,,,13501797292.0,,,,,
398701,엘앤에프,66970,2018,,18484690573.0,18484690573.0,494339483572.0,24138801146.0,,,,25202714510.0,,,,,,,20802484846.0,20802484846.0,359393986384.0,19055575775.0,,,,25468329923.0,,,,,
398701,엘앤에프,66970,2019,,-10805049036.0,-10805049036.0,312072282621.0,-12933926388.0,,,,-9054001781.0,,,,,,,18484690573.0,18484690573.0,494339483572.0,24138801146.0,,,,25202714510.0,,,,,
398701,엘앤에프,66970,2020,,-15081845620.0,-15081845620.0,355967910793.0,-18130009731.0,,,,450240882.0,,,,,,,-10805049036.0,-10805049036.0,312072282621.0,-12933926388.0,,,,-9054001781.0,,,,,
398701,엘앤에프,66970,2021,,-114120042339.0,-114120042339.0,966422607511.0,-127238819558.0,,,,41750154998.0,,,,,,,-15081845620.0,-15081845620.0,355967910793.0,-18130009731.0,,,,450240882.0,,,,,
398701,엘앤에프,66970,2022,,272172837471.0,272172837471.0,3886225572896.0,340641773883.0,,,,265358083903.0,,,,,,,-114120042339.0,-114120042339.0,966422607511.0,-127238819558.0,,,,41750154998.0,,,,,
398701,엘앤에프,66970,2023,,-192392418388.0,-192392418388.0,4600044289859.0,-293211086450.0,,,,-224139651645.0,,,,-195007498831.0,,,272172837471.0,272172837471.0,3886225572896.0,340641773883.0,,,,265358083903.0,,,,273457430734.0,
398792,SNT모티브,64960,2015,,77854752033.0,77854752033.0,874269406085.0,101415852455.0,,,,88266113161.0,,,,,,,45571478330.0,45571478330.0,781588273269.0,59421481836.0,,,,54797066529.0,,,,,
398792,SNT모티브,64960,2016,,32570193412.0,32570193412.0,812228735639.0,56450213742.0,,,,67109658210.0,,,,,,,77854752033.0,77854752033.0,874269406085.0,101415852455.0,,,,88266113161.0,,,,,
398792,SNT모티브,64960,2017,,47656061080.0,47656061080.0,852121935166.0,58593549369.0,,,,73016558467.0,,,,,,,32570193412.0,32570193412.0,812228735639.0,56450213742.0,,,,67109658210.0,,,,,
398792,SNT모티브,64960,2018,,53098945808.0,53098945808.0,822007268874.0,69288261637.0,,,,52856245534.0,,,,,,,47656061080.0,47656061080.0,852121935166.0,58593549369.0,,,,73016558467.0,,,,,
398792,SNT모티브,64960,2019,,61690347234.0,61690347234.0,889996132164.0,84838746822.0,,,,87828047689.0,,,,,,,53098945808.0,53098945808.0,822007268874.0,69288261637.0,,,,52856245534.0,,,,,
398792,SNT모티브,64960,2020,,53519084574.0,53519084574.0,877370205761.0,73868908154.0,,,,88976281021.0,,,,,,,61690347234.0,61690347234.0,889996132164.0,84838746822.0,,,,87828047689.0,,,,,
398792,SNT모티브,64960,2021,,81733157781.0,81733157781.0,899539631029.0,110938290748.0,,,,93870483052.0,,,,,,,53519084574.0,53519084574.0,877370205761.0,73868908154.0,,,,88976281021.0,,,,,
398792,SNT모티브,64960,2022,,91032057044.0,91032057044.0,1004821816592.0,122466157637.0,,,,113170593628.0,,,,,,,81733157781.0,81733157781.0,899539631029.0,110938290748.0,,,,93870483052.0,,,,,
398792,SNT모티브,64960,2023,,90175453093.0,90175453093.0,1114711301250.0,117122090480.0,,,,120240879190.0,,,,93444402504.0,,,91032057044.0,91032057044.0,1004821816592.0,122466157637.0,,,,113170593628.0,,,,77689015500.0,
398808,디지털대성,68930,2015,,4155482947.0,4155482947.0,54927431869.0,,,,,,,,,,,,5011686387.0,5011686387.0,57505051981.0,,,,,,,,,,
398808,디지털대성,68930,2016,,4571336362.0,4571336362.0,52731007454.0,5875756953.0,,,,5292385326.0,,,,,,,4155482947.0,4155482947.0,54927431869.0,5392152230.0,,,,5599341727.0,,,,,
398808,디지털대성,68930,2017,,5096926554.0,5096926554.0,56820820667.0,6389207360.0,,,,5410123103.0,,,,,,,4571336362.0,4571336362.0,52731007454.0,5875756953.0,,,,5292385326.0,,,,,
398808,디지털대성,68930,2018,,1229558871.0,1229558871.0,58651267967.0,1383275789.0,,,,1006438043.0,,,,,,,5096926554.0,5096926554.0,56820820667.0,6389207360.0,,,,5410123103.0,,,,,
398808,디지털대성,68930,2019,,11134432744.0,11134432744.0,89600446327.0,14184344557.0,,,,9525682921.0,,,,,,,1229558871.0,1229558871.0,58651267967.0,1383275789.0,,,,1006438043.0,,,,,
398808,디지털대성,68930,2020,,6828307500.0,6828307500.0,100643065951.0,8644125077.0,,,,7213154545.0,,,,,,,11134432744.0,11134432744.0,89600446327.0,14184344557.0,,,,9525682921.0,,,,,
398808,디지털대성,68930,2021,,14087389948.0,14087389948.0,176345994214.0,17919944682.0,,,,17833539498.0,,,,,,,6828307500.0,6828307500.0,100643065951.0,8644125077.0,,,,7213154545.0,,,,,
398808,디지털대성,68930,2022,,15390350151.0,15390350151.0,188128734042.0,19727089230.0,,,,21531963375.0,,,,,,,14087389948.0,14087389948.0,176345994214.0,17919944682.0,,,,17833539498.0,,,,,
398808,디지털대성,68930,2023,,12915306122.0,12915306122.0,182385946097.0,15315977257.0,,,,14594082343.0,,,,12819693603.0,,,15390350151.0,15390350151.0,188128734042.0,19727089230.0,,,,21531963375.0,,,,15793747664.0,
399694,SOOP,67160,2015,,7555265768.0,7555265768.0,62368597018.0,8443692051.0,,,,10950305115.0,,,,,,,3540822176.0,3540822176.0,49919901564.0,3794981117.0,,,,7002323224.0,,,,,
399694,SOOP,67160,2016,,12974684561.0,12974684561.0,78984486256.0,15695264268.0,,,,19296961940.0,,,,,,,7555265768.0,7555265768.0,62368597018.0,8443692051.0,,,,10950305115.0,,,,,
399694,SOOP,67160,2017,,12985341363.0,12985341363.0,94003216194.0,16547885029.0,,,,20893079892.0,,,,,,,12974684561.0,12974684561.0,78984486256.0,15695264268.0,,,,19296961940.0,,,,,
399694,SOOP,67160,2018,,22346092055.0,22346092055.0,120649540008.0,27538455980.0,,,,31036176116.0,,,,,,,12985341363.0,12985341363.0,94003216194.0,16547885029.0,,,,20893079892.0,,,,,
399694,SOOP,67160,2019,,30152450223.0,30152450223.0,154771821532.0,36898086117.0,,,,42024821309.0,,,,28964390187.0,,,22346092055.0,22346092055.0,120649540008.0,27538455980.0,,,,31036176116.0,,,,22111917960.0,
399694,SOOP,67160,2020,,35019353126.0,35019353126.0,185436110107.0,43844361656.0,,,,57077737210.0,,,,35192549370.0,,,30152450223.0,30152450223.0,154771821532.0,36898086117.0,,,,42024821309.0,,,,28964390187.0,
399694,SOOP,67160,2021,,69907454311.0,69907454311.0,250835714827.0,87823533580.0,,,,94191463377.0,,,,68925429415.0,,,35019353126.0,35019353126.0,185436110107.0,43844361656.0,,,,57077737210.0,,,,35192549370.0,
399694,SOOP,67160,2022,,57987228955.0,57987228955.0,278450587313.0,83680947500.0,,,,89475000152.0,,,,56530772157.0,,,69907454311.0,69907454311.0,250835714827.0,87823533580.0,,,,94191463377.0,,,,68925429415.0,
399694,SOOP,67160,2023,,78317711997.0,78317711997.0,322576567358.0,99540390930.0,,,228377703075.0,94198864283.0,,,,76611410811.0,,,57987228955.0,57987228955.0,278450587313.0,83680947500.0,,,188975587161.0,89475000152.0,,,,56530772157.0,
400060,이씨에스,67010,2015,,4649798345.0,4649798345.0,62319956796.0,5272052043.0,,,,4755910622.0,,,,,,,4380888045.0,4380888045.0,58095665495.0,4493349278.0,,,,3924344839.0,,,,,
400060,이씨에스,67010,2016,,5000936162.0,5000936162.0,75672412714.0,5667036430.0,,,,5141232084.0,,,,,,,4649798345.0,4649798345.0,62319956796.0,5272052043.0,,,,4755910622.0,,,,,
400060,이씨에스,67010,2017,,2689779448.0,2689779448.0,55696883670.0,2797581880.0,,,,,,,,,,,5000936162.0,5000936162.0,75672412714.0,5667036430.0,,,,,,,,,
400060,이씨에스,67010,2018,,2947961522.0,2947961522.0,61915893717.0,3030006512.0,,,,2554275193.0,,,,,,,2689779448.0,2689779448.0,55696883670.0,2797581880.0,,,,2553350054.0,,,,,
400060,이씨에스,67010,2019,,1882181046.0,1882181046.0,63406007663.0,1889267123.0,,,,1414054695.0,,,,,,,2947961522.0,2947961522.0,61915893717.0,3030006512.0,,,,2554275193.0,,,,,
400060,이씨에스,67010,2020,,3862170796.0,3862170796.0,70398030286.0,3864835795.0,,,,3503657520.0,,,,,,,1882181046.0,1882181046.0,63406007663.0,1889267123.0,,,,1414054695.0,,,,,
400060,이씨에스,67010,2021,,4909838332.0,4909838332.0,74770792738.0,5024570335.0,,,,4751309182.0,,,,,,,3862170796.0,3862170796.0,70398030286.0,3864835795.0,,,,3503657520.0,,,,,
400060,이씨에스,67010,2022,,5248281421.0,5248281421.0,80205503054.0,5401509211.0,,,,4996511571.0,,,,,,,4909838332.0,4909838332.0,74770792738.0,5024570335.0,,,,4751309182.0,,,,,
400060,이씨에스,67010,2023,,4641905713.0,4641905713.0,100614785931.0,4817063865.0,,,,4233937407.0,,,,,,,5248281421.0,5248281421.0,80205503054.0,5401509211.0,,,,4996511571.0,,,,,
400121,유아이디,69330,2015,,-2929739101.0,-2929739101.0,21364935547.0,-2927783748.0,,,,-1683822852.0,,,,,,,3592198909.0,3592198909.0,46666698452.0,4576709164.0,,,,6421643540.0,,,,,
400121,유아이디,69330,2016,,-4859744976.0,-4859744976.0,19242853742.0,-4381255493.0,,,,-783630166.0,,,,,,,-2929739101.0,-2929739101.0,21364935547.0,-2927783748.0,,,,-1683822852.0,,,,,
400121,유아이디,69330,2017,,-8650932681.0,-8650932681.0,8921890616.0,-8799281585.0,,,,-4786896028.0,,,,,,,-4859744976.0,-4859744976.0,19242853742.0,-4381255493.0,,,,-783630166.0,,,,,
400121,유아이디,69330,2018,,-7274469168.0,-7274469168.0,4885846719.0,-7126120264.0,,,,-4153562398.0,,,,,,,-8650932681.0,-8650932681.0,8921890616.0,-8799281585.0,,,,-4786896028.0,,,,,
400121,유아이디,69330,2019,,-13385962911.0,-13385962911.0,20455963847.0,-13385962911.0,,,,-2098687256.0,,,,,,,-7274469168.0,-7274469168.0,4885846719.0,-7126120264.0,,,,-4153562398.0,,,,,
400121,유아이디,69330,2020,,-7272826678.0,-7272826678.0,28673460442.0,-7272826678.0,,,,1463099849.0,,,,,,,-13385962911.0,-13385962911.0,20455963847.0,-13385962911.0,,,,-2098687256.0,,,,,
400121,유아이디,69330,2021,,4663224275.0,4663224275.0,46103863714.0,4663224275.0,,,,4218685465.0,,,,,,,-7272826678.0,-7272826678.0,28673460442.0,-7272826678.0,,,,1463099849.0,,,,,
400121,유아이디,69330,2022,,3734492785.0,3734492785.0,39009060857.0,3734492785.0,,,,3520358368.0,,,,,,,4663224275.0,4663224275.0,46103863714.0,4663224275.0,,,,4218685465.0,,,,,
400121,유아이디,69330,2023,,-2285779285.0,-2285779285.0,31121000979.0,-2285779285.0,,,,419720612.0,,,,-2285779285.0,,,3734492785.0,3734492785.0,39009060857.0,3734492785.0,,,,3520358368.0,,,,3734492785.0,
400857,에이블씨엔씨,78520,2015,,13005410532.0,13005410532.0,356180641132.0,16776897935.0,,,,14306231480.0,,,,,,,1675890578.0,1675890578.0,398501003868.0,2895012053.0,,,,4590976541.0,,,,,
400857,에이블씨엔씨,78520,2016,,16877053583.0,16877053583.0,383561722590.0,24553200939.0,,,,22796977808.0,,,,,,,13067683820.0,13067683820.0,356180641132.0,16776897935.0,,,,14023171081.0,,,,,
400857,에이블씨엔씨,78520,2017,,4109560604.0,4109560604.0,332201322559.0,4446550431.0,,,,7661267513.0,,,,,,,16402228696.0,16402228696.0,383561722590.0,23473751479.0,,,,22882025827.0,,,,,
400857,에이블씨엔씨,78520,2018,,-10439938998.0,-10439938998.0,308390623120.0,-13304987041.0,,,,-17019330461.0,,,,,,,4359560604.0,4359560604.0,332201322559.0,4696550431.0,,,,7661267513.0,,,,,
400857,에이블씨엔씨,78520,2019,,-28541478575.0,-28541478575.0,320030439691.0,-31765328905.0,,,,-2806337319.0,,,,,,,-10439938998.0,-10439938998.0,308390623120.0,-13304987041.0,,,,-17019330461.0,,,,,
400857,에이블씨엔씨,78520,2020,,-95330537091.0,-95330537091.0,225578133059.0,-104552175582.0,,,,-33714239974.0,,,,,,,-28631478575.0,-28631478575.0,320030439691.0,-31855328905.0,,,,-2806337319.0,,,,,
400857,에이블씨엔씨,78520,2021,,-44996930541.0,-44996930541.0,199450165172.0,-47123225911.0,,,,-13144417722.0,,,,,,,-95330537091.0,-95330537091.0,225578133059.0,-104552175582.0,,,,-33714239974.0,,,,,
400857,에이블씨엔씨,78520,2022,,4096964848.0,4096964848.0,191998894111.0,8433078308.0,,,,9101187708.0,,,,,,,-44996930541.0,-44996930541.0,199450165172.0,-47123225911.0,,,,-13144417722.0,,,,,
400857,에이블씨엔씨,78520,2023,,6959479994.0,6959479994.0,220528418678.0,7520514234.0,,,,8020430105.0,,,,6684760931.0,,,4096964848.0,4096964848.0,191998894111.0,8433078308.0,,,,9101187708.0,,,,4029033647.0,
401731,LG전자,66570,2015,,-355839000000.0,-355839000000.0,28368428000000.0,-265823000000.0,,,,-17537000000.0,,,,,,,-154453000000.0,-154453000000.0,29556368000000.0,19803000000.0,,,,301324000000.0,,,,,
401731,LG전자,66570,2016,,-276487000000.0,-276487000000.0,28743246000000.0,-174220000000.0,,,,-290455000000.0,,,,,,,-355839000000.0,-355839000000.0,28368428000000.0,-265823000000.0,,,,-17537000000.0,,,,,
401731,LG전자,66570,2017,,758046000000.0,758046000000.0,31966513000000.0,772493000000.0,,,,701226000000.0,,,,,,,-276487000000.0,-276487000000.0,28743246000000.0,-174220000000.0,,,,-290455000000.0,,,,,
401731,LG전자,66570,2018,,-4774000000.0,-4774000000.0,29982010000000.0,67554000000.0,,,,487716000000.0,,,,,,,758046000000.0,758046000000.0,31966513000000.0,772493000000.0,,,,701226000000.0,,,,,
401731,LG전자,66570,2019,,-196118000000.0,-196118000000.0,28654467000000.0,-159138000000.0,,,,166009000000.0,,,,,,,-4774000000.0,-4774000000.0,29982010000000.0,67554000000.0,,,,487716000000.0,,,,,
401731,LG전자,66570,2020,,1211549000000.0,1211549000000.0,28435323000000.0,1292372000000.0,,,,746991000000.0,,,,,,,-196118000000.0,-196118000000.0,28654467000000.0,-159138000000.0,,,,166009000000.0,,,,,
401731,LG전자,66570,2021,,-913538000000.0,-913538000000.0,27778047000000.0,633144000000.0,,,,446426000000.0,,,,,,,1211549000000.0,1211549000000.0,24735750000000.0,1866231000000.0,,,,1294345000000.0,,,,,
401731,LG전자,66570,2022,,854963000000.0,854963000000.0,27791746000000.0,1031658000000.0,,,,110787000000.0,,,,,,,-913538000000.0,-913538000000.0,27115307000000.0,911509000000.0,,,,626594000000.0,,,,,
401731,LG전자,66570,2023,,1004096000000.0,1004096000000.0,28868279000000.0,1204165000000.0,,,,576755000000.0,,,,753423000000.0,,,854963000000.0,854963000000.0,27791746000000.0,1031658000000.0,,,,110787000000.0,,,,1152689000000.0,
402110,시큐브,131090,2015,,768227037.0,768227037.0,19649711114.0,749075392.0,,,,1071375518.0,,,,,,,459644251.0,459644251.0,15924844483.0,364830649.0,,,,-413315656.0,,,,,
402110,시큐브,131090,2016,,1781535756.0,1781535756.0,21260593262.0,1657680386.0,,,,2288099355.0,,,,,,,768227037.0,768227037.0,19649711114.0,749075392.0,,,,1071375518.0,,,,,
402110,시큐브,131090,2017,,3195787184.0,3195787184.0,15173425267.0,3452049825.0,,,,2873123644.0,,,,,,,1787100005.0,1787100005.0,15144604457.0,1663244635.0,,,,2269658604.0,,,,,
402110,시큐브,131090,2018,,2599472773.0,2599472773.0,18392822528.0,2680272938.0,,,,2328275972.0,,,,,,,3169226097.0,3169226097.0,21690303680.0,3425488738.0,,,,2854562757.0,,,,,
