,회사코드,회사명,종목코드,사업연도,기타포괄손익-공정가치측정금융자산,당기손익-공정가치측정금융자산,보험계약부채,보험계약자산,부채총계,비유동부채,비유동자산,상각후원가측정금융자산,예수부채,유동부채,유동자산,이익잉여금,자본금,자본총계,자산총계,차입부채,파생상품부채,파생상품자산
10692,409788,비에이치아이,83650,2020,,,,,295504789944.0,74379564160.0,266519952944.0,,,221125225784.0,131131022256.0,23728724205.0,13000000000.0,102146185256.0,397650975200.0,,,
10693,409788,비에이치아이,83650,2021,,,,,323866957092.0,75982959431.0,261584131873.0,,,247883997661.0,131156872880.0,-9184750530.0,13000000000.0,68874047661.0,392741004753.0,,,
10694,409788,비에이치아이,83650,2022,,,,,394019019418.0,89601360251.0,252321010919.0,,,304417659167.0,193954636323.0,-28654761265.0,13000000000.0,52256627824.0,446275647242.0,,,
10695,409788,비에이치아이,83650,2023,,,,,346793243857.0,30292908401.0,242226658333.0,,,316500335456.0,180925498981.0,-22091020631.0,15472187500.0,76358913457.0,423152157314.0,,,
10696,409964,하이텍팜,106190,2015,,,,,14225074995.0,900822289.0,53866930642.0,,,13324252706.0,57563026079.0,68413172900.0,3544391000.0,97204881726.0,111429956721.0,,,
10697,409964,하이텍팜,106190,2016,,,,,17132859467.0,1239750363.0,76815949420.0,,,15893109104.0,41494454385.0,72604093168.0,3544391000.0,101177544338.0,118310403805.0,,,
10698,409964,하이텍팜,106190,2017,,,,,16904219659.0,625644372.0,87932982107.0,,,16278575287.0,31164737688.0,73606024228.0,,102193500136.0,119097719795.0,,,
10699,409964,하이텍팜,106190,2018,,,,,29651167344.0,4640907262.0,99335341433.0,,,25010260082.0,33662339904.0,74734460895.0,,103346513993.0,132997681337.0,,,
10700,409964,하이텍팜,106190,2019,,,,,33141155844.0,7587303236.0,92700842564.0,,,25553852608.0,39024318280.0,69971951902.0,,98584005000.0,131725160844.0,,,
10701,409964,하이텍팜,106190,2020,,,,,33302431181.0,6369589482.0,87969495687.0,,,26932841699.0,40476645352.0,66531656760.0,,95143709858.0,128446141039.0,,,
10702,409964,하이텍팜,106190,2021,,,,,29051927692.0,6349000720.0,82448429015.0,,,22702926972.0,40488432432.0,65272880657.0,3544391000.0,93884933755.0,122936861447.0,,,
10703,409964,하이텍팜,106190,2022,,,,,32263083649.0,524819468.0,80161585528.0,,,31738264181.0,52040400443.0,71326849224.0,3544391000.0,99938902322.0,132201985971.0,,,
10704,409964,하이텍팜,106190,2023,,,,,28063663960.0,5278343741.0,78486766795.0,,,22785320219.0,56571250510.0,78382300247.0,3544391000.0,106994353345.0,135058017305.0,,,
10705,410739,푸른소나무,57880,2015,,,,,18296622658.0,812813688.0,16421289433.0,,,17483808970.0,27899003010.0,-12112010763.0,6618892500.0,26023669785.0,44320292443.0,,,
10706,410739,푸른소나무,57880,2016,,,,,17219176047.0,277176474.0,31673874983.0,,,16941999573.0,12927847674.0,-17920515274.0,,27382546610.0,44601722657.0,,,
10707,410739,푸른소나무,57880,2017,,,,,25359059841.0,322750727.0,21120390823.0,,,25036309114.0,18958853205.0,-37495965131.0,,14720184187.0,40079244028.0,,,
10708,410739,푸른소나무,57880,2018,,,,,20920380120.0,340158843.0,24751193236.0,,,20580221277.0,18042089162.0,-54867327784.0,,21872902278.0,42793282398.0,,,
10709,410739,푸른소나무,57880,2019,,,,,43607810498.0,490753134.0,49305132073.0,,,43117057364.0,19718764636.0,-81545433207.0,,25416086211.0,69023896709.0,,,
10710,410739,푸른소나무,57880,2020,,,,,8849644831.0,234444005.0,37810300669.0,,,8615200826.0,41134976986.0,-79720585048.0,,70095632824.0,78945277655.0,,,
10711,410739,푸른소나무,57880,2021,,,,,24104843467.0,964588998.0,18910091197.0,,,23140254469.0,39339780209.0,-165039955530.0,59403687500.0,34145027939.0,58249871406.0,,,
10712,410739,푸른소나무,57880,2022,,,,,25734631035.0,1236953932.0,9440837120.0,,,24497677103.0,7576606611.0,-201261132096.0,59403687500.0,-8717187304.0,17017443731.0,,,
10713,410739,푸른소나무,57880,2023,,,,,8666297813.0,934492090.0,9511540072.0,,,7731805723.0,1022182000.0,-197927041634.0,59403687500.0,1867424259.0,10533722072.0,,,
10714,410915,서울옥션,63170,2015,,,,,43751493713.0,6211609515.0,22434440904.0,,,37539884198.0,81872069517.0,16211842581.0,,60555016708.0,104306510421.0,,,
10715,410915,서울옥션,63170,2016,,,,,43836555974.0,4157622940.0,24231813817.0,,,39678933034.0,80729010960.0,17608787373.0,,61124268803.0,104960824777.0,,,
10716,410915,서울옥션,63170,2017,,,,,64750613301.0,21264104185.0,52677857975.0,,,43486509116.0,72458110007.0,18650669215.0,8458750000.0,60385354681.0,125135967982.0,,,
10717,410915,서울옥션,63170,2018,,,,,78476718169.0,30144391228.0,59417381793.0,,,48332326941.0,81012420550.0,20307590556.0,8458750000.0,61953084174.0,140429802343.0,,,
10718,410915,서울옥션,63170,2019,,,,,90935091522.0,38601997854.0,62383225776.0,,,52333093668.0,82240885818.0,12045128262.0,8458750000.0,53689020072.0,144624111594.0,,,
10719,410915,서울옥션,63170,2020,,,,,80427956811.0,41992189784.0,57427390423.0,,,38435767027.0,75696959626.0,11333494244.0,8458750000.0,52696393238.0,133124350049.0,,,
10720,410915,서울옥션,63170,2021,,,,,90572309173.0,4353305338.0,58412277661.0,,,86219003835.0,106075871876.0,27246634027.0,8458750000.0,73915840364.0,164488149537.0,,,
10721,410915,서울옥션,63170,2022,,,,,72039456581.0,24143179296.0,69708411197.0,,,47896277285.0,112699531971.0,30435483853.0,8887133500.0,110368486587.0,182407943168.0,,,
10722,410915,서울옥션,63170,2023,,,,,83180689253.0,49100635043.0,82433415873.0,,,34080054210.0,103067979270.0,19827476161.0,8887133500.0,102320705890.0,185501395143.0,,,
10723,410997,누리플랜,69140,2015,,,,,15296304894.0,2269470655.0,11655184639.0,,,13026834239.0,20905252513.0,6960123490.0,,17264132258.0,32560437152.0,,,
10724,410997,누리플랜,69140,2016,,,,,15997002389.0,2576936306.0,17677185486.0,,,13420066083.0,17712827353.0,9089624945.0,2270041500.0,19393010450.0,35390012839.0,,,
10725,410997,누리플랜,69140,2017,,,,,17929546651.0,925732581.0,17693446217.0,,,17003814070.0,21091280409.0,9120313987.0,,20855179975.0,38784726626.0,,,
10726,410997,누리플랜,69140,2018,,,,,19354490557.0,4907985836.0,28874960874.0,,,14446504721.0,12560744050.0,9279224006.0,2375700500.0,22081214367.0,41435704924.0,,,
10727,410997,누리플랜,69140,2019,,,,,29676994823.0,8911104547.0,40603983930.0,,,20765890276.0,12675816778.0,5702363646.0,2734517500.0,23602805885.0,53279800708.0,,,
10728,410997,누리플랜,69140,2020,,,,,26640473026.0,6302571725.0,46462667760.0,,,20337901301.0,14454350040.0,8501753133.0,3551371500.0,34276544774.0,60917017800.0,,,
10729,410997,누리플랜,69140,2021,,,,,31768361125.0,8740931716.0,49680632936.0,,,23027429409.0,17222150449.0,9254061652.0,3551371500.0,35134422260.0,66902783385.0,,,
10730,410997,누리플랜,69140,2022,,,,,38357252015.0,8610525444.0,48641637361.0,,,29746726571.0,15490114435.0,77016263.0,3551371500.0,25774499781.0,64131751796.0,,,
10731,410997,누리플랜,69140,2023,,,,,29346566578.0,3830756295.0,58741369529.0,,,25515810283.0,10192149724.0,-20057162652.0,6551371500.0,39586952675.0,68933519253.0,,,
10732,411048,에스앤에스텍,101490,2015,,,,,30732797472.0,7857166377.0,58439683749.0,,,22875631095.0,37874434814.0,19269956136.0,,65581321091.0,96314118563.0,,,
10733,411048,에스앤에스텍,101490,2016,,,,,45829794479.0,21589513237.0,89204505295.0,,,24240281242.0,31769194420.0,27972614157.0,,75143905236.0,120973699715.0,,,
10734,411048,에스앤에스텍,101490,2017,,,,,42603472355.0,24497380003.0,86036904854.0,,,18106092352.0,34926369218.0,31240057494.0,9867665500.0,78359801717.0,120963274072.0,,,
10735,411048,에스앤에스텍,101490,2018,,,,,44144939313.0,15690825998.0,82209289302.0,,,28454113315.0,41603664454.0,34828587810.0,9867665500.0,79668014443.0,123812953756.0,,,
10736,411048,에스앤에스텍,101490,2019,,,,,46990903601.0,11310695838.0,82153217413.0,,,35680207763.0,53421966357.0,43744853536.0,9867665500.0,88584280169.0,135575183770.0,,,
10737,411048,에스앤에스텍,101490,2020,,,,,21450283660.0,6088659684.0,102104379150.0,,,15361623976.0,83814204236.0,53826418763.0,10725723500.0,164468299726.0,185918583386.0,,,
10738,411048,에스앤에스텍,101490,2021,,,,,22724201078.0,5671432336.0,106243117404.0,,,17052768742.0,90906261006.0,63578887787.0,10725723500.0,174425177332.0,197149378410.0,,,
10739,411048,에스앤에스텍,101490,2022,,,,,34982978817.0,5561989182.0,135100320885.0,,,29420989635.0,90274127051.0,79350068227.0,10725723500.0,190391469119.0,225374447936.0,,,
10740,411048,에스앤에스텍,101490,2023,,,,,34243445056.0,6239305164.0,141995162876.0,,,28004139892.0,113047059373.0,101802659369.0,10725723500.0,220798777193.0,255042222249.0,,,
10741,411385,유비쿼스홀딩스,78070,2015,,,,,55168543667.0,8024454414.0,109715400797.0,,,47144089253.0,147792705777.0,193186533682.0,,202339562907.0,257508106574.0,,,
10742,411385,유비쿼스홀딩스,78070,2016,,,,,29852509182.0,8001715000.0,105227247910.0,,,21850794182.0,137817489065.0,208888762874.0,,213192227793.0,243044736975.0,,,
10743,411385,유비쿼스홀딩스,78070,2017,,,,,3416816661.0,1860837220.0,142909482183.0,,,1555979441.0,7396422774.0,296979720815.0,8038022500.0,146889088296.0,150305904957.0,,,
10744,411385,유비쿼스홀딩스,78070,2018,,,,,2707488312.0,1880837220.0,174038562156.0,,,826651092.0,8895688524.0,287497645338.0,10348314000.0,180226762368.0,182934250680.0,,,
10745,411385,유비쿼스홀딩스,78070,2019,,,,,2914069018.0,1581993500.0,175941127284.0,,,1332075518.0,6389637193.0,286687578429.0,10348314000.0,179416695459.0,182330764477.0,,,
10746,411385,유비쿼스홀딩스,78070,2020,,,,,3073589213.0,2533536980.0,172057875528.0,,,540052233.0,8683368260.0,284938537545.0,10348314000.0,177667654575.0,180741243788.0,,,
10747,411385,유비쿼스홀딩스,78070,2021,,,,,4697828566.0,3203108180.0,168682908756.0,,,1494720386.0,17982351876.0,289238315036.0,10348314000.0,181967432066.0,186665260632.0,,,
10748,411385,유비쿼스홀딩스,78070,2022,,,,,5658396069.0,4815310659.0,164774964863.0,,,843085410.0,19034352074.0,285421803838.0,10348314000.0,178150920868.0,183809316937.0,,,
10749,411385,유비쿼스홀딩스,78070,2023,,,,,6667588266.0,4807872782.0,155704101942.0,,,1859715484.0,30637619515.0,286945016161.0,10348314000.0,179674133191.0,186341721457.0,,,
10750,411446,큐에스아이,66310,2015,,,,,3959290709.0,455806825.0,27304684898.0,,,3503483884.0,30282776899.0,30842799540.0,,53628171088.0,57587461797.0,,,
10751,411446,큐에스아이,66310,2016,,,,,3135927937.0,347119055.0,27896741760.0,,,2788808882.0,29501772211.0,31592570645.0,,54262586034.0,57398513971.0,,,
10752,411446,큐에스아이,66310,2017,,,,,2967388798.0,412431018.0,32421188415.0,,,2554957780.0,25312331529.0,32647642210.0,4139115000.0,54766131146.0,57733519944.0,,,
10753,411446,큐에스아이,66310,2018,,,,,2838208668.0,378601289.0,34011035307.0,,,2459607379.0,20553619164.0,29928056982.0,4139115000.0,51726445803.0,54564654471.0,,,
10754,411446,큐에스아이,66310,2019,,,,,4289073310.0,261504622.0,37850177378.0,,,4027568688.0,20985983581.0,30636606751.0,4139115000.0,54547087649.0,58836160959.0,,,
10755,411446,큐에스아이,66310,2020,,,,,19351267968.0,8124941535.0,47361408413.0,,,11226326433.0,28767474335.0,33112561607.0,4139115000.0,56777614780.0,76128882748.0,,,
10756,411446,큐에스아이,66310,2021,,,,,6992727046.0,640890216.0,51299036285.0,,,6351836830.0,31150515307.0,34683791608.0,4600332500.0,75456824546.0,82449551592.0,,,
10757,411446,큐에스아이,66310,2022,,,,,5141806283.0,1533579372.0,61817335595.0,,,3608226911.0,26000083748.0,41002824423.0,4635810500.0,82675613060.0,87817419343.0,,,
10758,411446,큐에스아이,66310,2023,,,,,5511979524.0,1354237869.0,62674290137.0,,,4157741655.0,26596071549.0,42546031231.0,4635810500.0,83758382162.0,89270361686.0,,,
10759,411808,제이오,418550,2022,,,,,25975982701.0,14596290462.0,49632416380.0,,,11379692239.0,35186642300.0,-5730971664.0,2725935000.0,58843075979.0,84819058680.0,,,
10760,411808,제이오,418550,2023,,,,,61869659101.0,28550359547.0,145966028417.0,,,33319299554.0,50569663902.0,11688320418.0,3156577300.0,134666033218.0,196535692319.0,,,
10761,411905,테라셈,182690,2015,,,,,5983990688.0,439340449.0,9398790401.0,,,5544650239.0,18243294535.0,8253457008.0,,21658094248.0,27642084936.0,,,
10762,411905,테라셈,182690,2016,,,,,1592389199.0,715634457.0,8794865820.0,,,876754742.0,9254674203.0,3180210872.0,,16457150824.0,18049540023.0,,,
10763,411905,테라셈,182690,2017,,,,,3757828173.0,712602619.0,8479844996.0,,,3045225554.0,5721553302.0,-3095579613.0,6983170000.0,10443570125.0,14201398298.0,,,
10764,411905,테라셈,182690,2018,,,,,9524881209.0,455489001.0,11526961690.0,,,9069392208.0,5042993281.0,-7958985610.0,6983170000.0,7045073762.0,16569954971.0,,,
10765,411905,테라셈,182690,2019,,,,,8900699736.0,1025553694.0,11123251172.0,,,7875146042.0,12106394239.0,-11916394548.0,10581574000.0,14328945675.0,23229645411.0,,,
10766,411905,테라셈,182690,2020,,,,,26754072783.0,18699012303.0,50015142724.0,,,8055060480.0,7274497705.0,-13959623263.0,10581574000.0,30535567646.0,57289640429.0,,,
10767,411905,테라셈,182690,2021,,,,,31123236560.0,24035020385.0,44781763873.0,,,7088216175.0,10562183183.0,-20274480413.0,10581574000.0,24220710496.0,55343947056.0,,,
10768,412348,LB세미콘,61970,2015,,,,,143538142735.0,53683079829.0,165831418890.0,,,89855062906.0,59442029778.0,23663890514.0,21892296000.0,81735305933.0,225273448668.0,,,
10769,412348,LB세미콘,61970,2016,,,,,118055244241.0,42295607927.0,160184029548.0,,,75759636314.0,52120618504.0,36177988392.0,21892296000.0,94249403811.0,212304648052.0,,,
10770,412348,LB세미콘,61970,2017,,,,,136041991810.0,43640559547.0,156803501722.0,,,92401432263.0,79655934624.0,42346029117.0,21892296000.0,100417444536.0,236459436346.0,,,
10771,412348,LB세미콘,61970,2018,,,,,194295012808.0,70191791887.0,248994620139.0,,,124103220921.0,56002419931.0,52630611843.0,21892296000.0,110702027262.0,304997040070.0,,,
10772,412348,LB세미콘,61970,2019,,,,,239770716771.0,86520351429.0,310132320433.0,,,153250365342.0,66757241477.0,79047429720.0,21892296000.0,137118845139.0,376889561910.0,,,
10773,412348,LB세미콘,61970,2020,,,,,257838945866.0,101444346815.0,337869752704.0,,,156394599051.0,73940396122.0,95899787541.0,21892296000.0,153971202960.0,411810148826.0,,,
10774,412348,LB세미콘,61970,2021,,,,,317550658487.0,142778401547.0,421690888348.0,,,174772256940.0,87856181229.0,133924995671.0,21892296000.0,191996411090.0,509547069577.0,,,
10775,412348,LB세미콘,61970,2022,,,,,352747069943.0,166270408922.0,490017654655.0,,,186476661021.0,92469217085.0,171668386378.0,21892296000.0,229739801797.0,582486871740.0,,,
10776,412348,LB세미콘,61970,2023,,,,,385949308687.0,151028599396.0,496072213774.0,,,234920709291.0,103347733021.0,155399222689.0,21892296000.0,213470638108.0,599419946795.0,,,
10777,412597,현대홈쇼핑,57050,2015,,,,,286168837131.0,3931949243.0,716682114178.0,,,282236887888.0,810974996610.0,925370155890.0,,1241488273657.0,1527657110788.0,,,
10778,412597,현대홈쇼핑,57050,2016,,,,,415286435271.0,1644247454.0,775358843082.0,,,413642187817.0,954425361368.0,1010422679354.0,,1314497769179.0,1729784204450.0,,,
10779,412597,현대홈쇼핑,57050,2017,,,,,300524377699.0,1183003695.0,874988064594.0,,,299341374004.0,796142886070.0,1080426349378.0,60000000000.0,1370606572965.0,1671130950664.0,,,
10780,412597,현대홈쇼핑,57050,2018,,,,,322135684166.0,1574632497.0,1163562219517.0,,,320561051669.0,579309497230.0,1133747118224.0,60000000000.0,1420736032581.0,1742871716747.0,,,
10781,412597,현대홈쇼핑,57050,2019,,,,,247613842019.0,8018995618.0,1217667562578.0,,,239594846401.0,479414084924.0,1167302931055.0,60000000000.0,1449467805483.0,1697081647502.0,,,
10782,412597,현대홈쇼핑,57050,2020,,,,,378343349200.0,3904886065.0,1182260046803.0,,,374438463135.0,669510018302.0,1208587911781.0,60000000000.0,1473426715905.0,1851770065105.0,,,
10783,412597,현대홈쇼핑,57050,2021,,,,,248314665680.0,5319930290.0,1131714085107.0,,,242994735390.0,616321560172.0,1235511998383.0,60000000000.0,1499720979599.0,1748035645279.0,,,
10784,412597,현대홈쇼핑,57050,2022,,,,,318378113851.0,4848760805.0,1019718780747.0,,,313529353046.0,745110355127.0,1285414299529.0,60000000000.0,1547570815623.0,1865948929474.0,,,
10785,412597,현대홈쇼핑,57050,2023,,,,,254219623094.0,5100671038.0,1070263676009.0,,,249118952056.0,780280918939.0,1326387982222.0,60000000000.0,1596324971854.0,1850544594948.0,,,
10786,413046,셀트리온,68270,2015,,,,,765972797722.0,158497611287.0,1572197031724.0,,,607475186435.0,945520442069.0,1058486112455.0,112431663000.0,1751744676071.0,2517717473793.0,,,
10787,413046,셀트리온,68270,2016,,,,,649856558599.0,125584949957.0,1646143636158.0,,,524271608642.0,1076603083554.0,1200532713975.0,116598327000.0,2072890161113.0,2722746719712.0,,,
10788,413046,셀트리온,68270,2017,,,,,733242262979.0,242174301750.0,1716972980244.0,,,491067961229.0,1421211524496.0,1556788491161.0,122666424000.0,2404942241761.0,3138184504740.0,,,
10789,413046,셀트리온,68270,2018,,,,,766576994169.0,218455704094.0,1888329253915.0,,,548121290075.0,1482310007849.0,1793330987094.0,125456133000.0,2604062267595.0,3370639261764.0,,,
10790,413046,셀트리온,68270,2019,,,,,803855701471.0,286291312657.0,2063791784809.0,,,517564388814.0,1610730917459.0,2080593620747.0,128337853000.0,2870667000797.0,3674522702268.0,,,
10791,413046,셀트리온,68270,2020,,,,,1359837342211.0,459265660740.0,2486920960591.0,,,900571681471.0,2294204328641.0,2588503365521.0,134997805000.0,3421287947021.0,4781125289232.0,,,
10792,413046,셀트리온,68270,2021,,,,,1315561451471.0,365385720997.0,2615584784089.0,,,950175730474.0,2699784599659.0,3162199352262.0,137947128000.0,3999807932277.0,5315369383748.0,,,
10793,413046,셀트리온,68270,2022,,,,,1401534327356.0,296194697401.0,2990949026273.0,,,1105339629955.0,2580534103661.0,3568381977030.0,140805210000.0,4169948802578.0,5571483129934.0,,,
10794,413046,셀트리온,68270,2023,,,,,2230608519706.0,240687339830.0,15195634339347.0,,,1989921179876.0,4075547335793.0,4074466084210.0,220290520000.0,17040573155434.0,19271181675140.0,,,
10795,413417,우리손에프앤지,73560,2016,,,,,34504342080.0,11559026959.0,115337241994.0,,,22945315121.0,31254216978.0,35680127270.0,34618821500.0,112087116892.0,146591458972.0,,,
10796,413417,우리손에프앤지,73560,2017,,,,,37592489131.0,10147167730.0,114953408445.0,,,27445321401.0,43715463193.0,44669392885.0,34618821500.0,121076382507.0,158668871638.0,,,
10797,413417,우리손에프앤지,73560,2018,,,,,46344385135.0,9921554848.0,127096021868.0,,,36422830287.0,37040175742.0,48881723502.0,34618821500.0,117791812475.0,164136197610.0,,,
10798,413417,우리손에프앤지,73560,2019,,,,,51299528337.0,9993502856.0,127472932753.0,,,41306025481.0,42394599194.0,49618417674.0,34618821500.0,118568003610.0,169867531947.0,,,
10799,413417,우리손에프앤지,73560,2020,,,,,66239482711.0,23633003362.0,125702658258.0,,,42606479349.0,65593039157.0,56056867184.0,34618821500.0,125056214704.0,191295697415.0,,,
10800,413417,우리손에프앤지,73560,2021,,,,,62224681759.0,22032227036.0,149084141476.0,,,40192454723.0,46476866749.0,64128516100.0,34618821500.0,133336326466.0,195561008225.0,,,
10801,413417,우리손에프앤지,73560,2022,,,,,68020087263.0,7314271652.0,158083055117.0,,,60705815611.0,51800743435.0,72766504393.0,34618821500.0,141863711289.0,209883798552.0,,,
10802,413417,우리손에프앤지,73560,2023,,,,,75211117083.0,20902767051.0,161425532675.0,,,54308350032.0,60176308053.0,77364267590.0,34618821500.0,146390723645.0,221601840728.0,,,
10803,413523,한미글로벌,53690,2015,,,,,26264654939.0,831003229.0,41133807709.0,,,25433651710.0,66804418066.0,50966130890.0,4859906500.0,81673570836.0,107938225775.0,,,
10804,413523,한미글로벌,53690,2016,,,,,35191544438.0,23346751.0,71193601633.0,,,35168197687.0,60749018163.0,56538401057.0,5427794000.0,96751075358.0,131942619796.0,,,
10805,413523,한미글로벌,53690,2017,,,,,35157901529.0,1447718036.0,49849516752.0,,,33710183493.0,84876844993.0,59473603549.0,5433791500.0,99568460216.0,134726361745.0,,,
10806,413523,한미글로벌,53690,2018,,,,,33525566406.0,1043085277.0,58378110555.0,,,32482481129.0,76418559815.0,60660051325.0,5478775000.0,101271103964.0,134796670370.0,,,
10807,413523,한미글로벌,53690,2019,,,,,25511972434.0,3261223435.0,65339603206.0,,,22250748999.0,62402993366.0,62363009325.0,5478775000.0,102230624138.0,127742596572.0,,,
10808,413523,한미글로벌,53690,2020,,,,,41720012043.0,1547538304.0,73766184083.0,,,40172473739.0,71651155291.0,68100549573.0,5478775000.0,103697327331.0,145417339374.0,,,
10809,413523,한미글로벌,53690,2021,,,,,62890831747.0,6843420962.0,82388774712.0,,,56047410785.0,93270946734.0,76473512147.0,5478775000.0,112768889699.0,175659721446.0,,,
10810,413523,한미글로벌,53690,2022,,,,,69409849831.0,5070579373.0,103462773723.0,,,64339270458.0,114150841990.0,87244545549.0,5478775000.0,148203765882.0,217613615713.0,,,
10811,413523,한미글로벌,53690,2023,,,,,50586449054.0,1464176379.0,109768804856.0,,,49122272675.0,92511293372.0,90737388741.0,5478775000.0,151693649174.0,202280098228.0,,,
10812,413824,제이앤유글로벌,86200,2015,,,,,49056579262.0,14814097137.0,37063848725.0,,,34242482125.0,54677180176.0,23727963669.0,,42684449639.0,91741028901.0,,,
10813,414601,유니퀘스트,77500,2015,,,,,54993404755.0,787237113.0,77265954985.0,,,54206167642.0,124499595416.0,119846155132.0,,146772145646.0,201765550401.0,,,
10814,414601,유니퀘스트,77500,2016,,,,,73291436417.0,1740763166.0,94688990687.0,,,71550673251.0,131442851091.0,119762455449.0,,152840405361.0,226131841778.0,,,
10815,414601,유니퀘스트,77500,2017,,,,,57055022162.0,1414590703.0,90922438048.0,,,55640431459.0,112694850193.0,123459001469.0,13524904500.0,146562266079.0,203617288241.0,,,
10816,414601,유니퀘스트,77500,2018,,,,,111244313785.0,1308876116.0,85798238089.0,,,109935437669.0,176541318530.0,125576734424.0,13595326000.0,151095242834.0,262339556619.0,,,
10817,414601,유니퀘스트,77500,2019,,,,,126306319609.0,1300639978.0,90991362542.0,,,125005679631.0,189665881633.0,127213484156.0,13618612500.0,154350924566.0,280657244175.0,,,
10818,414601,유니퀘스트,77500,2020,,,,,137140358755.0,1597890446.0,98318831276.0,,,135542468309.0,205213911858.0,142598798166.0,13653612500.0,166392384379.0,303532743134.0,,,
10819,414601,유니퀘스트,77500,2021,,,,,156384957892.0,855499191.0,111516165312.0,,,155529458701.0,252794368315.0,178032066326.0,13671487500.0,207925575735.0,364310533627.0,,,
10820,414601,유니퀘스트,77500,2022,,,,,243500166930.0,1076258775.0,92419390300.0,,,242423908155.0,383132819449.0,200097588815.0,13677987500.0,232052042819.0,475552209749.0,,,
10821,414601,유니퀘스트,77500,2023,,,,,240745135201.0,351521109.0,38551948690.0,,,240393614092.0,416230083129.0,213534052394.0,11491026000.0,214036896618.0,454782031819.0,,,
10822,414850,효성 ITX,94280,2015,,,,,67335903138.0,9642005444.0,68903716627.0,,,57693897694.0,45454725691.0,14550164170.0,6214000000.0,47022539180.0,114358442318.0,,,
10823,414850,효성 ITX,94280,2016,,,,,66935957322.0,8319720298.0,67206819582.0,,,58616237024.0,48228482386.0,18062444199.0,6214000000.0,48499344646.0,115435301968.0,,,
10824,414850,효성 ITX,94280,2017,,,,,82479730260.0,7541452450.0,75905349051.0,,,74938277810.0,63493454680.0,22745850789.0,6214000000.0,56919073471.0,139398803731.0,,,
10825,414850,효성 ITX,94280,2018,,,,,71008097125.0,8030856567.0,59348446303.0,,,62977240558.0,54568852054.0,22278513149.0,6214000000.0,42909201232.0,113917298357.0,,,
10826,414850,효성 ITX,94280,2019,,,,,106152034412.0,25507448575.0,100605913914.0,,,80644585837.0,54293288797.0,25197615576.0,6214000000.0,48747168299.0,154899202711.0,,,
10827,414850,효성 ITX,94280,2020,,,,,111798154073.0,22889885954.0,104157428268.0,,,88908268119.0,56742662129.0,26494713101.0,6214000000.0,49101936324.0,160900090397.0,,,
10828,414850,효성 ITX,94280,2021,,,,,137990584641.0,30418185582.0,175058449192.0,,,107572399059.0,65648939362.0,29465655377.0,6214000000.0,102716803913.0,240707388554.0,,,
10829,414850,효성 ITX,94280,2022,,,,,111131085347.0,15095415976.0,84452050000.0,,,96035669371.0,91951731746.0,47638738875.0,6214000000.0,65272696399.0,176403781746.0,,,
10830,414850,효성 ITX,94280,2023,,,,,106029654207.0,17076189112.0,88762858002.0,,,88953465095.0,87089460856.0,52188707127.0,6214000000.0,69822664651.0,175852318858.0,,,
10831,415327,중앙백신,72020,2015,,,,,7222243621.0,726506756.0,33404697250.0,,,6495736865.0,28697803477.0,41304185385.0,,54880257106.0,62102500727.0,,,
10832,415327,중앙백신,72020,2016,,,,,13177447913.0,4048126774.0,37183641781.0,,,9129321139.0,36359037886.0,46789160033.0,,60365231754.0,73542679667.0,,,
10833,415327,중앙백신,72020,2017,,,,,16947390996.0,5749445351.0,48257484602.0,,,11197945645.0,33366338161.0,51100360046.0,3660000000.0,64676431767.0,81623822763.0,,,
10834,415327,중앙백신,72020,2018,,,,,11739637210.0,2886258893.0,49415463724.0,,,8853378317.0,47328532360.0,54030955123.0,4980000000.0,85004358874.0,96743996084.0,,,
10835,415327,중앙백신,72020,2019,,,,,10200164143.0,2841642693.0,54217380760.0,,,7358521450.0,42350069162.0,55393444875.0,4980000000.0,86367285779.0,96567449922.0,,,
10836,415327,중앙백신,72020,2020,,,,,17429386583.0,4975858273.0,62637763329.0,,,12453528310.0,42341502546.0,57961314288.0,4980000000.0,87549879292.0,104979265875.0,,,
10837,415327,중앙백신,72020,2021,,,,,19956078179.0,5614982230.0,73286600185.0,,,14341095949.0,39700042694.0,65029325546.0,4980000000.0,93030564700.0,112986642879.0,,,
10838,415327,중앙백신,72020,2022,,,,,19543365483.0,6241192889.0,75482973561.0,,,13302172594.0,39526225724.0,68505536448.0,4980000000.0,95465833802.0,115009199285.0,,,
10839,415327,중앙백신,72020,2023,,,,,19788298776.0,7135443875.0,69031502848.0,,,12652854901.0,50561011341.0,68861430299.0,4980000000.0,99804215413.0,119592514189.0,,,
10840,415594,동국S&C,100130,2015,,,,,46706330124.0,11501656430.0,190559425734.0,,,35204673694.0,109534853750.0,61841010273.0,,253387949360.0,300094279484.0,,,
10841,415594,동국S&C,100130,2016,,,,,53360838490.0,15244530244.0,187911240755.0,,,38116308246.0,133298587101.0,75461789507.0,,267848989366.0,321209827856.0,,,
10842,415594,동국S&C,100130,2017,,,,,51729861367.0,15713856710.0,174189746833.0,,,36016004657.0,146698536297.0,77768141464.0,28571500000.0,269158421763.0,320888283130.0,,,
10843,415594,동국S&C,100130,2018,,,,,37764799077.0,14594504878.0,167484063497.0,,,23170294199.0,130667255781.0,69327864203.0,28571500000.0,260386520201.0,298151319278.0,,,
