,회사코드,회사명,종목코드,사업연도,금융상품관련순손익,당기순이익,당기순이익(손실),매출액,법인세차감전 순이익,순수수료손익,순이자손익,영업비용,영업이익,영업이익(손실),이자비용,이자수익,총포괄손익,파생상품관련손익
7103,222806,에임하이글로벌,43580,2016,,-11941236799.0,-11941236799.0,3689615140.0,-11941236799.0,,,,-5461254210.0,,,,,
7104,222806,에임하이글로벌,43580,2017,,-30928354048.0,-30928354048.0,4136050932.0,-30928354048.0,,,,-10531380422.0,,,,,
7105,223434,에프에스티,36810,2015,,6887459557.0,6887459557.0,84434814532.0,8131817100.0,,,,8723021298.0,,,,,
7106,223434,에프에스티,36810,2016,,4030050150.0,4030050150.0,111881400006.0,7941490044.0,,,,9575825940.0,,,,,
7107,223434,에프에스티,36810,2017,,9081549757.0,9081549757.0,191104353886.0,11462186190.0,,,,12997165292.0,,,,,
7108,223434,에프에스티,36810,2018,,14949989018.0,14949989018.0,164438267655.0,17210707830.0,,,,19778043472.0,,,,,
7109,223434,에프에스티,36810,2019,,15733357872.0,15733357872.0,121655204477.0,19668264643.0,,,,18936169878.0,,,,,
7110,223434,에프에스티,36810,2020,,17417672118.0,17417672118.0,162731463439.0,21771367516.0,,,,23449076822.0,,,,,
7111,223434,에프에스티,36810,2021,,24493068886.0,24493068886.0,209076078790.0,29902068472.0,,,,30048130210.0,,,,,
7112,223434,에프에스티,36810,2022,,8807382894.0,8807382894.0,213552192591.0,8559421713.0,,,,9689479444.0,,,,,
7113,223434,에프에스티,36810,2023,,-3232097747.0,-3232097747.0,187247663745.0,-5095937041.0,,,,-2667466561.0,,,,2404713757.0,
7114,223762,KT지니뮤직,43610,2015,,3382864660.0,3382864660.0,89179162227.0,3491970027.0,,,,1935731321.0,,,,,
7115,223762,KT지니뮤직,43610,2016,,8236380407.0,8236380407.0,111286638023.0,5861633319.0,,,,4899081748.0,,,,,
7116,223762,KT지니뮤직,43610,2017,,-3401432142.0,-3401432142.0,155641711618.0,-2399477424.0,,,,2401671806.0,,,,,
7117,223762,KT지니뮤직,43610,2018,,5937816079.0,5937816079.0,171232730142.0,7866768834.0,,,,6889092474.0,,,,,
7118,223762,KT지니뮤직,43610,2019,,7314176925.0,7314176925.0,230468779379.0,9372333932.0,,,,8127067802.0,,,,,
7119,223762,KT지니뮤직,43610,2020,,9471844621.0,9471844621.0,246967532160.0,12107086877.0,,,,11463451334.0,,,,,
7120,223762,KT지니뮤직,43610,2021,,14247868302.0,14247868302.0,243953690628.0,18326278176.0,,,,13109897238.0,,,,,
7121,223762,KT지니뮤직,43610,2022,,12685226862.0,12685226862.0,240269503858.0,12286388626.0,,,,11310899745.0,,,,,
7122,223762,KT지니뮤직,43610,2023,,5181046086.0,5181046086.0,250602194687.0,6520911722.0,,,243451512253.0,7150682434.0,,,,4225693325.0,
7123,225159,SNT홀딩스,36530,2015,,27765788761.0,27765788761.0,8475099220.0,36487885668.0,,,,6719534578.0,,,,,
7124,225159,SNT홀딩스,36530,2016,,6923176033.0,6923176033.0,9818190194.0,6520787751.0,,,,7999927184.0,,,,,
7125,225159,SNT홀딩스,36530,2017,,4172418880.0,4172418880.0,7417869364.0,4102984923.0,,,,5401908983.0,,,,,
7126,225159,SNT홀딩스,36530,2018,,6218078704.0,6218078704.0,7292112455.0,7053789851.0,,,,5392032745.0,,,,,
7127,225159,SNT홀딩스,36530,2019,,9244251937.0,9244251937.0,11015927540.0,9569633322.0,,,,8991503675.0,,,,,
7128,225159,SNT홀딩스,36530,2020,,22951239423.0,22951239423.0,25309707639.0,23237092942.0,,,,22973048361.0,,,,,
7129,225159,SNT홀딩스,36530,2021,,16540428324.0,16540428324.0,18896928920.0,16642552808.0,,,,16501189673.0,,,,,
7130,225159,SNT홀딩스,36530,2022,,19026273887.0,19026273887.0,21175696437.0,19222172716.0,,,,18739701244.0,,,,,
7131,225159,SNT홀딩스,36530,2023,,21381618807.0,21381618807.0,23038301445.0,21835820845.0,,,2432224351.0,20606077094.0,,,,21397501666.0,
7132,225706,JW생명과학,234080,2016,,13943952574.0,13943952574.0,130083535413.0,17683032214.0,,,,20091901622.0,,,,,
7133,225706,JW생명과학,234080,2017,,15657526980.0,15657526980.0,139589961180.0,20073686484.0,,,,22437149317.0,,,,,
7134,225706,JW생명과학,234080,2018,,15190382076.0,15190382076.0,148855701049.0,20528945521.0,,,,22810980269.0,,,,,
7135,225706,JW생명과학,234080,2019,,22006404448.0,22006404448.0,164559283462.0,28371299444.0,,,,29832307223.0,,,,,
7136,225706,JW생명과학,234080,2020,,16419280076.0,16419280076.0,178530625484.0,21641344412.0,,,,38416801990.0,,,,,
7137,225706,JW생명과학,234080,2021,,16918470718.0,16918470718.0,164109161881.0,22147766595.0,,,,27277574964.0,,,,,
7138,225706,JW생명과학,234080,2022,,19163516489.0,19163516489.0,184874804304.0,24849351988.0,,,,26315611011.0,,,,,
7139,225706,JW생명과학,234080,2023,,21770007521.0,21770007521.0,203040830346.0,26991668834.0,,,,29289967015.0,,,,20855650920.0,
7140,225742,LS마린솔루션,60370,2015,,4144954602.0,4144954602.0,,4786189238.0,,,,6173338523.0,,,,,
7141,225742,LS마린솔루션,60370,2016,,5145917875.0,5145917875.0,83959505964.0,6730988513.0,,,,8068860430.0,,,,,
7142,225742,LS마린솔루션,60370,2017,,8242548460.0,8242548460.0,73738393176.0,10560371383.0,,,,9468291853.0,,,,,
7143,225742,LS마린솔루션,60370,2018,,-4286227452.0,-4286227452.0,61278284017.0,-5445194796.0,,,,-5224366537.0,,,,,
7144,225742,LS마린솔루션,60370,2019,,486032423.0,486032423.0,55167640962.0,744786615.0,,,,989724287.0,,,,,
7145,225742,LS마린솔루션,60370,2020,,1197007978.0,1197007978.0,52225722453.0,2018773354.0,,,,-4141603459.0,,,,,
7146,225742,LS마린솔루션,60370,2021,,-3182787532.0,-3182787532.0,29876633529.0,-4114567649.0,,,,-5132157799.0,,,,,
7147,225742,LS마린솔루션,60370,2022,,-12126087000.0,-12126087000.0,42787326607.0,-15177455650.0,,,,-6606262413.0,,,,,
7148,225742,LS마린솔루션,60370,2023,,11617864038.0,11617864038.0,70779250390.0,14509790148.0,,,,13086945968.0,,,,10997798598.0,
7149,226228,한프,66110,2015,,8380211852.0,8380211852.0,22720475747.0,13236527302.0,,,,1229209175.0,,,,,
7150,226228,한프,66110,2016,,-4017691245.0,-4017691245.0,16129917806.0,-4970419565.0,,,,-3326708956.0,,,,,
7151,226228,한프,66110,2017,,-13013529214.0,-13013529214.0,13036483116.0,-11714293777.0,,,,-5800168562.0,,,,,
7152,226228,한프,66110,2018,,-29148217873.0,-29148217873.0,7911926835.0,-28925554978.0,,,,-15275758942.0,,,,,
7153,226228,한프,66110,2019,,-19489496176.0,-19489496176.0,5344660426.0,-19413816072.0,,,,-4675597154.0,,,,,
7154,226228,한프,66110,2020,,-4890500067.0,-4890500067.0,1661078651.0,-4800636549.0,,,,-3192425985.0,,,,,
7155,226228,한프,66110,2021,,-4619978468.0,-4619978468.0,3243193518.0,-4619978468.0,,,,-4397467317.0,,,,,
7156,226316,호전실업,111110,2016,,12712736895.0,12712736895.0,291153293811.0,18311746368.0,,,,20464738745.0,,,,,
7157,226316,호전실업,111110,2017,,-11337422773.0,-11337422773.0,302884949419.0,-9031525378.0,,,,17048435084.0,,,,,
7158,226316,호전실업,111110,2018,,-7506699321.0,-7506699321.0,286598338492.0,-9978333087.0,,,,19698941673.0,,,,,
7159,226316,호전실업,111110,2019,,1849343464.0,1849343464.0,273468572220.0,2418146654.0,,,,14497671735.0,,,,,
7160,226316,호전실업,111110,2020,,-10577617632.0,-10577617632.0,258862813671.0,-12857454852.0,,,,1738453712.0,,,,,
7161,226316,호전실업,111110,2021,,3206999824.0,3206999824.0,318107785715.0,9923160948.0,,,,15759031404.0,,,,,
7162,226316,호전실업,111110,2022,,19222810368.0,19222810368.0,451054900082.0,34593289882.0,,,,26175733477.0,,,,,
7163,226316,호전실업,111110,2023,,21755081772.0,21755081772.0,413248487880.0,24645813769.0,,,,26663989827.0,,,,21371685671.0,
7164,226352,케이엠더블유,32500,2015,,-48110971405.0,-48110971405.0,186238873920.0,-49396992843.0,,,,-49462242108.0,,,,,
7165,226352,케이엠더블유,32500,2016,,4381950336.0,4381950336.0,156736977960.0,3888201921.0,,,,-15379999494.0,,,,,
7166,226352,케이엠더블유,32500,2017,,-9184345042.0,-9184345042.0,145612731812.0,-8892049817.0,,,,3740099623.0,,,,,
7167,226352,케이엠더블유,32500,2018,,-31792757178.0,-31792757178.0,156620731610.0,-31958457227.0,,,,-22760352348.0,,,,,
7168,226352,케이엠더블유,32500,2019,,100342064271.0,100342064271.0,597369634004.0,123364334399.0,,,,119083496338.0,,,,,
7169,226352,케이엠더블유,32500,2020,,24236399919.0,24236399919.0,326486158167.0,21762077964.0,,,,33899345296.0,,,,,
7170,226352,케이엠더블유,32500,2021,,-1912950370.0,-1912950370.0,147964323751.0,-4624746552.0,,,,-24919414952.0,,,,,
7171,226352,케이엠더블유,32500,2022,,-24390904140.0,-24390904140.0,86334892070.0,-34736410158.0,,,,-37606204483.0,,,,,
7172,226352,케이엠더블유,32500,2023,,-69277128880.0,-69277128880.0,44713992081.0,-55149205250.0,,,,-49974743075.0,,,,-68988190484.0,
7173,226547,오상자이엘,53980,2015,,-25234133282.0,-25234133282.0,56775681423.0,-25499146415.0,,,,428490384.0,,,,,
7174,226547,오상자이엘,53980,2016,,-1875674800.0,-1875674800.0,60257410788.0,-1760089747.0,,,,-782165946.0,,,,,
7175,226547,오상자이엘,53980,2017,,1534097297.0,1534097297.0,62355802943.0,1367210435.0,,,,1069556645.0,,,,,
7176,226547,오상자이엘,53980,2018,,-1734074163.0,-1734074163.0,58487488943.0,-1503492645.0,,,,-1416949900.0,,,,,
7177,226547,오상자이엘,53980,2019,,-14706176655.0,-14706176655.0,66721620760.0,-18811969575.0,,,,-3445449377.0,,,,,
7178,226547,오상자이엘,53980,2020,,3630374988.0,3630374988.0,63728318832.0,3965170106.0,,,,-6128809735.0,,,,,
7179,226547,오상자이엘,53980,2021,,7886153246.0,7886153246.0,80818696686.0,9672169926.0,,,,5186999766.0,,,,,
7180,226547,오상자이엘,53980,2022,,7002077589.0,7002077589.0,87455798227.0,9085882818.0,,,,5547509801.0,,,,,
7181,226547,오상자이엘,53980,2023,,9347221277.0,9347221277.0,95966329491.0,11447380935.0,,,,6275593241.0,,,,9347205989.0,
7182,226866,인탑스,49070,2015,,12864137010.0,12864137010.0,239587466393.0,18786039548.0,,,,1337697249.0,,,,,
7183,226866,인탑스,49070,2016,,38899997436.0,38899997436.0,135532968361.0,44832566830.0,,,,1725297311.0,,,,,
7184,226866,인탑스,49070,2017,,1660302971.0,1660302971.0,167660484857.0,-770649684.0,,,,2042630617.0,,,,,
7185,226866,인탑스,49070,2018,,1390374102.0,1390374102.0,178237141682.0,-303313867.0,,,,7865052056.0,,,,,
7186,226866,인탑스,49070,2019,,12140287257.0,12140287257.0,240709539986.0,16156014873.0,,,,17668049653.0,,,,,
7187,226866,인탑스,49070,2020,,29051247911.0,29051247911.0,252820205162.0,38051429154.0,,,,38672038166.0,,,,,
7188,226866,인탑스,49070,2021,,68023785400.0,68023785400.0,415494289365.0,91174632583.0,,,,75077935515.0,,,,,
7189,226866,인탑스,49070,2022,,84794817418.0,84794817418.0,510749614884.0,116281977497.0,,,,113701161104.0,,,,,
7190,226866,인탑스,49070,2023,,13393312416.0,13393312416.0,126769976542.0,12101622727.0,,,,-2888772468.0,,,,13520565148.0,
7191,228059,휴온스글로벌,84110,2015,,27096686889.0,27096686889.0,215132795479.0,34286657605.0,,,,34297036726.0,,,,,
7192,228059,휴온스글로벌,84110,2016,,506066814756.0,506066814756.0,10740869908.0,515031613.0,,,,29361049.0,,,,,
7193,228059,휴온스글로벌,84110,2017,,10219899842.0,10219899842.0,25861843549.0,12165309245.0,,,,12100267253.0,,,,,
7194,228059,휴온스글로벌,84110,2018,,10753746986.0,10753746986.0,27891897824.0,13769361651.0,,,,11560274559.0,,,,,
7195,228059,휴온스글로벌,84110,2019,,9926852244.0,9926852244.0,29635944182.0,10863651041.0,,,,9126075342.0,,,,,
7196,228059,휴온스글로벌,84110,2020,,14806532073.0,14806532073.0,41866687532.0,16878386784.0,,,,15069543754.0,,,,,
7197,228059,휴온스글로벌,84110,2021,,52305121556.0,52305121556.0,32194030579.0,69673106525.0,,,,8311090351.0,,,,,
7198,228059,휴온스글로벌,84110,2022,,4174891360.0,4174891360.0,32930961834.0,6784645807.0,,,,11090031064.0,,,,,
7199,228059,휴온스글로벌,84110,2023,,12541056710.0,12541056710.0,39327571587.0,17436216129.0,,,,11065901599.0,,,,12541056710.0,
7200,228350,신화인터텍,56700,2015,,-2416967516.0,-2416967516.0,165853429818.0,-2516380033.0,,,,2959621771.0,,,,,
7201,228350,신화인터텍,56700,2016,,4064319099.0,4064319099.0,190661902345.0,4902455023.0,,,,5753201010.0,,,,,
7202,228350,신화인터텍,56700,2017,,-1866465154.0,-1866465154.0,160180740084.0,-2092627983.0,,,,3135879610.0,,,,,
7203,228350,신화인터텍,56700,2018,,-8123616554.0,-8123616554.0,157928468846.0,-8860527257.0,,,,-5148965679.0,,,,,
7204,228350,신화인터텍,56700,2019,,3109528521.0,3109528521.0,220533379017.0,3114636152.0,,,,12002588855.0,,,,,
7205,228350,신화인터텍,56700,2020,,4508860277.0,4508860277.0,240937415106.0,4548289207.0,,,,8209196282.0,,,,,
7206,228350,신화인터텍,56700,2021,,859317682.0,859317682.0,217835962799.0,972700411.0,,,,1094156738.0,,,,,
7207,228350,신화인터텍,56700,2022,,-7494580522.0,-7494580522.0,184198656874.0,-9695994370.0,,,,-2366797156.0,,,,,
7208,228350,신화인터텍,56700,2023,,-15528036570.0,-15528036570.0,167878280668.0,-19156626258.0,,,,-13618439050.0,,,,-239165285.0,
7209,228536,현대에버다임,41440,2015,,14650536936.0,14650536936.0,298961204360.0,20721059806.0,,,,18695115101.0,,,,,
7210,228536,현대에버다임,41440,2016,,9870333351.0,9870333351.0,299199052172.0,12416738636.0,,,,15546001223.0,,,,,
7211,228536,현대에버다임,41440,2017,,12724620290.0,12724620290.0,315435868443.0,16472327697.0,,,,20310208448.0,,,,,
7212,228536,현대에버다임,41440,2018,,9172784062.0,9172784062.0,287298836138.0,12176658025.0,,,,11066901019.0,,,,,
7213,228536,현대에버다임,41440,2019,,765117550.0,765117550.0,225779534509.0,2805575728.0,,,,2328199756.0,,,,,
7214,228536,현대에버다임,41440,2020,,-15434141962.0,-15434141962.0,206862511785.0,-19072505830.0,,,,-6139314756.0,,,,,
7215,228536,현대에버다임,41440,2021,,-20664820324.0,-20664820324.0,264713172219.0,-26051718759.0,,,,-2298346080.0,,,,,
7216,228536,현대에버다임,41440,2022,,13396681694.0,13396681694.0,358801045117.0,18190421033.0,,,,17561928025.0,,,,,
7217,228536,현대에버다임,41440,2023,,9266628977.0,9266628977.0,339836827701.0,10748805236.0,,,,15607728240.0,,,,7878642102.0,
7218,228712,동우팜투테이블,88910,2015,,8315280356.0,8315280356.0,239667925474.0,10120047475.0,,,,5875741191.0,,,,,
7219,228712,동우팜투테이블,88910,2016,,12948749417.0,12948749417.0,235752894708.0,15927064084.0,,,,9708484347.0,,,,,
7220,228712,동우팜투테이블,88910,2017,,17506765311.0,17506765311.0,230843688460.0,23143761574.0,,,,16841961640.0,,,,,
7221,228712,동우팜투테이블,88910,2018,,18123380045.0,18123380045.0,250159235408.0,22901226673.0,,,,16969080946.0,,,,,
7222,228712,동우팜투테이블,88910,2019,,2593770629.0,2593770629.0,270567996273.0,2898682783.0,,,,4256779190.0,,,,,
7223,228712,동우팜투테이블,88910,2020,,-2806564181.0,-2806564181.0,276146581525.0,-4704326084.0,,,,-3731179290.0,,,,,
7224,228712,동우팜투테이블,88910,2021,,-12187959112.0,-12187959112.0,295578702653.0,-12894630308.0,,,,722875101.0,,,,,
7225,228712,동우팜투테이블,88910,2022,,15617940964.0,15617940964.0,336765794022.0,16629480215.0,,,,11468985011.0,,,,,
7226,228712,동우팜투테이블,88910,2023,,26685198027.0,26685198027.0,343320113979.0,32126654442.0,,,,21333975314.0,,,,26284215521.0,
7227,229030,알멕,354320,2023,,-2696903338.0,-2696903338.0,182047794632.0,-95065957.0,,,,10701138160.0,,,,-3218511188.0,
7228,230036,드래곤플라이,30350,2015,,-9834776769.0,-9834776769.0,16519573922.0,-9161424829.0,,,,3744013979.0,,,,,
7229,230036,드래곤플라이,30350,2016,,-315660628.0,-315660628.0,10939185290.0,-46490632.0,,,,1575387833.0,,,,,
7230,230036,드래곤플라이,30350,2017,,-9731229201.0,-9731229201.0,,-9514038125.0,,,,-5496502285.0,,,,,
7231,230036,드래곤플라이,30350,2018,,-8688032950.0,-8688032950.0,6373655323.0,-8572020302.0,,,,-5899804132.0,,,,,
7232,230036,드래곤플라이,30350,2019,,-5569461368.0,-5569461368.0,6081312695.0,-5493922901.0,,,,-4330423149.0,,,,,
7233,230036,드래곤플라이,30350,2020,,-8349642234.0,-8349642234.0,4169240204.0,-8279031260.0,,,,98736585.0,,,,,
7234,230036,드래곤플라이,30350,2021,,-16828376299.0,-16828376299.0,3571271660.0,-16773912896.0,,,,-2948036865.0,,,,,
7235,230036,드래곤플라이,30350,2022,,-14071823867.0,-14071823867.0,3680143546.0,-14019172390.0,,,,-7580914380.0,,,,,
7236,230036,드래곤플라이,30350,2023,,-29285169428.0,-29285169428.0,12360149603.0,-29235102830.0,,,21699250316.0,-9339100713.0,,,,-34514311655.0,
7237,230425,나노엔텍,39860,2015,,-4272310333.0,-4272310333.0,18652443899.0,-4272310333.0,,,,-3336701923.0,,,,,
7238,230425,나노엔텍,39860,2016,,-17339841433.0,-17339841433.0,19928839881.0,-17339841433.0,,,,-8642285977.0,,,,,
7239,230425,나노엔텍,39860,2017,,-799389350.0,-799389350.0,22133358486.0,-799389350.0,,,,2944760726.0,,,,,
7240,230425,나노엔텍,39860,2018,,3683640182.0,3683640182.0,24871159661.0,3728954794.0,,,,3236123681.0,,,,,
7241,230425,나노엔텍,39860,2019,,6191104218.0,6191104218.0,25099090477.0,4717372714.0,,,,3583987182.0,,,,,
7242,230425,나노엔텍,39860,2020,,2627716928.0,2627716928.0,27440477723.0,1969714179.0,,,,3450882192.0,,,,,
7243,230425,나노엔텍,39860,2021,,7643082246.0,7643082246.0,34234449449.0,5750081350.0,,,,5596330474.0,,,,,
7244,230425,나노엔텍,39860,2022,,4608937595.0,4608937595.0,32556349091.0,5390686924.0,,,,4250646001.0,,,,,
7245,230425,나노엔텍,39860,2023,,-3387306900.0,-3387306900.0,24379463298.0,-913770977.0,,,,-1816866162.0,,,,-3763755130.0,
7246,230814,휴림에이텍,78590,2015,,1319838946.0,1319838946.0,39626375595.0,1319838946.0,,,,1419069527.0,,,,,
7247,230814,휴림에이텍,78590,2016,,2493577443.0,2493577443.0,39105092753.0,2493577443.0,,,,2088624724.0,,,,,
7248,230814,휴림에이텍,78590,2017,,2597855402.0,2597855402.0,40019060173.0,2597855402.0,,,,2285973565.0,,,,,
7249,230814,휴림에이텍,78590,2018,,-6992291669.0,-6992291669.0,37763568554.0,-11742544200.0,,,,1867371204.0,,,,,
7250,230814,휴림에이텍,78590,2019,,-6766841271.0,-6766841271.0,37772353584.0,-7152820582.0,,,,948690288.0,,,,,
7251,230814,휴림에이텍,78590,2020,,-179115975098.0,-179115975098.0,37467854507.0,-166510161552.0,,,,-10765064209.0,,,,,
7252,230814,휴림에이텍,78590,2021,,-86700569685.0,-86700569685.0,42609779117.0,-7516152248.0,,,,1377704443.0,,,,,
7253,230814,휴림에이텍,78590,2022,,9733818592.0,9733818592.0,43538763389.0,9797045685.0,,,,2588627982.0,,,,,
7254,230814,휴림에이텍,78590,2023,,8202050323.0,8202050323.0,63663274097.0,8205984092.0,,,,4814018015.0,,,,8015741867.0,
7255,230911,HRS,36640,2015,,4103407836.0,4103407836.0,57006875330.0,5670146866.0,,,,4900662368.0,,,,,
7256,230911,HRS,36640,2016,,3591048238.0,3591048238.0,53857470343.0,4499521448.0,,,,4014869645.0,,,,,
7257,230911,HRS,36640,2017,,5621842467.0,5621842467.0,63060204189.0,7272312892.0,,,,6936295473.0,,,,,
7258,230911,HRS,36640,2018,,-7525419779.0,-7525419779.0,67943904374.0,-9777257440.0,,,,3449435603.0,,,,,
7259,230911,HRS,36640,2019,,843582718.0,843582718.0,61723442279.0,917193717.0,,,,1410368380.0,,,,,
7260,230911,HRS,36640,2020,,9715343612.0,9715343612.0,64996452109.0,12238830422.0,,,,10724531990.0,,,,,
7261,230911,HRS,36640,2021,,20990935092.0,20990935092.0,82527773527.0,27950645294.0,,,,18342669418.0,,,,,
7262,230911,HRS,36640,2022,,10027331043.0,10027331043.0,84485317306.0,12429021283.0,,,,11434278193.0,,,,,
7263,230911,HRS,36640,2023,,10777974410.0,10777974410.0,76733542348.0,13700019054.0,,,,12660650246.0,,,,9927908604.0,
7264,231044,우리기술,32820,2015,,-7434658342.0,-7434658342.0,22187201398.0,-7434658342.0,,,,3150765423.0,,,,,
7265,231044,우리기술,32820,2016,,-13199195.0,-13199195.0,31453884900.0,-13199195.0,,,,3842684207.0,,,,,
7266,231044,우리기술,32820,2017,,3235817162.0,3235817162.0,30179282151.0,3235817162.0,,,,5024861160.0,,,,,
7267,231044,우리기술,32820,2018,,-8181715561.0,-8181715561.0,24608969450.0,-8181715561.0,,,,-2874819444.0,,,,,
7268,231044,우리기술,32820,2019,,-11709401155.0,-11709401155.0,16734827030.0,-11709401155.0,,,,-9218367256.0,,,,,
7269,231044,우리기술,32820,2020,,-1648000487.0,-1648000487.0,33130236822.0,-1668013879.0,,,,2162731993.0,,,,,
7270,231044,우리기술,32820,2021,,5102017513.0,5102017513.0,29244140386.0,5061383847.0,,,,6157050474.0,,,,,
7271,231044,우리기술,32820,2022,,3060077903.0,3060077903.0,29380939318.0,2796437286.0,,,,4077930628.0,,,,,
7272,231044,우리기술,32820,2023,,4861381105.0,4861381105.0,42709710138.0,4814569130.0,,,,6518633207.0,,,,2422665324.0,
7273,231354,파워넷,37030,2018,,4754335920.0,4754335920.0,116872861167.0,4482983492.0,,,,3030763154.0,,,,,
7274,231354,파워넷,37030,2019,,5082596863.0,5082596863.0,128553806420.0,5423768036.0,,,,5117646719.0,,,,,
7275,231354,파워넷,37030,2020,,12703972.0,12703972.0,147184413302.0,1551608408.0,,,,6103515184.0,,,,,
7276,231354,파워넷,37030,2021,,3426771222.0,3426771222.0,207856484629.0,4251841221.0,,,,7186433355.0,,,,,
7277,231354,파워넷,37030,2022,,5233738056.0,5233738056.0,211087434269.0,6864190572.0,,,,8333992173.0,,,,,
7278,231354,파워넷,37030,2023,,5141450041.0,5141450041.0,186158775836.0,7253734491.0,,,,10230688604.0,,,,4558655577.0,
7279,231363,LG유플러스,32640,2015,,367328000000.0,367328000000.0,10780359000000.0,481586000000.0,,,,646332000000.0,,,,,
7280,231363,LG유플러스,32640,2016,,501042000000.0,501042000000.0,11434770000000.0,652790000000.0,,,,755777000000.0,,,,,
7281,231363,LG유플러스,32640,2017,,570391000000.0,570391000000.0,12261930000000.0,686929000000.0,,,,843674000000.0,,,,,
7282,231363,LG유플러스,32640,2018,,476752000000.0,476752000000.0,12096778000000.0,645254000000.0,,,,734708000000.0,,,,,
7283,231363,LG유플러스,32640,2019,,445644000000.0,445644000000.0,12337746000000.0,580108000000.0,,,,691767000000.0,,,,,
7284,231363,LG유플러스,32640,2020,,452541000000.0,452541000000.0,12352879000000.0,338082000000.0,,,,837979000000.0,,,,,
7285,231363,LG유플러스,32640,2021,,679148000000.0,679148000000.0,12804202000000.0,849955000000.0,,,,937941000000.0,,,,,
7286,231363,LG유플러스,32640,2022,,661692000000.0,661692000000.0,12781569000000.0,859263000000.0,,,,1049830000000.0,,,,,
7287,231363,LG유플러스,32640,2023,,646301000000.0,646301000000.0,13238551000000.0,783645000000.0,,,12251392000000.0,987159000000.0,,,,618864000000.0,
7288,231372,롯데관광개발,32350,2015,,-50381537126.0,-50381537126.0,,-50548788908.0,,,,1261785533.0,,,,,
7289,231372,롯데관광개발,32350,2016,,2904202328.0,2904202328.0,46357656975.0,2782025041.0,,,,3034018446.0,,,,,
7290,231372,롯데관광개발,32350,2017,,3352749787.0,3352749787.0,67062151879.0,4065143037.0,,,,5038511916.0,,,,,
7291,231372,롯데관광개발,32350,2018,,-101338409666.0,-101338409666.0,71400516647.0,-104936491210.0,,,,4156536373.0,,,,,
7292,231372,롯데관광개발,32350,2019,,-6335891636.0,-6335891636.0,82196673791.0,-3851698592.0,,,,-8257438963.0,,,,,
7293,231372,롯데관광개발,32350,2020,,-74576903626.0,-74576903626.0,14066102887.0,-74049486649.0,,,,-65429035074.0,,,,,
7294,231372,롯데관광개발,32350,2021,,-181391144445.0,-181391144445.0,94676238383.0,-188906679879.0,,,,-115450486073.0,,,,,
7295,231372,롯데관광개발,32350,2022,,-190808630986.0,-190808630986.0,159119880793.0,-189713629123.0,,,,-86507063241.0,,,,,
7296,231372,롯데관광개발,32350,2023,,-230289742987.0,-230289742987.0,198110610421.0,-225570848838.0,,,,-75615113733.0,,,,-236983996593.0,
7297,231442,디지틀조선,33130,2015,,4887624700.0,4887624700.0,34132392969.0,3923595091.0,,,,3443736835.0,,,,,
7298,231442,디지틀조선,33130,2016,,4479253135.0,4479253135.0,38355691106.0,5156955503.0,,,,4545265546.0,,,,,
7299,231442,디지틀조선,33130,2017,,4982346422.0,4982346422.0,38315400969.0,5971962187.0,,,,5357705521.0,,,,,
7300,231442,디지틀조선,33130,2018,,5134187102.0,5134187102.0,37853975295.0,7235976685.0,,,,6431879743.0,,,,,
7301,231442,디지틀조선,33130,2019,,3061539350.0,3061539350.0,31849761807.0,3898838227.0,,,,2738391376.0,,,,,
7302,231442,디지틀조선,33130,2020,,3012328682.0,3012328682.0,28389383296.0,3922169375.0,,,,1544320190.0,,,,,
7303,231442,디지틀조선,33130,2021,,2639824061.0,2639824061.0,31361589699.0,3312459021.0,,,,2267567201.0,,,,,
7304,231442,디지틀조선,33130,2022,,2861046320.0,2861046320.0,32580664941.0,3880679356.0,,,,2325614885.0,,,,,
7305,231442,디지틀조선,33130,2023,,3528328661.0,3528328661.0,34402555149.0,4392498572.0,,,32050655273.0,2351899876.0,,,,3995577040.0,
7306,231691,판타지오,32800,2015,,2206692551.0,2206692551.0,20239532690.0,2206692551.0,,,,1874744071.0,,,,,
7307,231691,판타지오,32800,2016,,-2352206147.0,-2352206147.0,19490209179.0,-2352206147.0,,,,-695182652.0,,,,,
7308,231691,판타지오,32800,2017,,-8580579705.0,-8580579705.0,7532640157.0,-8668408503.0,,,,-3268615761.0,,,,,
7309,231691,판타지오,32800,2018,,-7175800002.0,-7175800002.0,7240646914.0,-7175800002.0,,,,-363834833.0,,,,,
7310,231691,판타지오,32800,2019,,-17439619340.0,-17439619340.0,10632665053.0,-17439619340.0,,,,421423739.0,,,,,
7311,231691,판타지오,32800,2020,,-9167526705.0,-9167526705.0,9143393519.0,-9167526705.0,,,,-1276316749.0,,,,,
7312,231691,판타지오,32800,2021,,-20982290352.0,-20982290352.0,10206973489.0,-21874034944.0,,,,-1615843442.0,,,,,
7313,231691,판타지오,32800,2022,,-7024652324.0,-7024652324.0,15259393021.0,-7027723272.0,,,,1556309916.0,,,,,
7314,231691,판타지오,32800,2023,,-16602025567.0,-16602025567.0,38497450120.0,-16664645404.0,,,,-3698079450.0,,,,,
7315,231707,비트컴퓨터,32850,2015,,4596147306.0,4596147306.0,37162698539.0,5683333155.0,,,,4971646444.0,,,,,
7316,231707,비트컴퓨터,32850,2016,,4278518100.0,4278518100.0,34716079953.0,5377565296.0,,,,3610534941.0,,,,,
