corp_name,bsns_year,부채총계,비유동자산,유동자산,자본총계,자산총계
슈프리마에이치큐,2020,11119931137.0,91179316069.0,90416766667.0,170476151599.0,181596082736.0
슈프리마에이치큐,2021,12658646883.0,112855046630.0,81993564965.0,182189964712.0,194848611595.0
슈프리마에이치큐,2022,9427251404.0,122964189188.0,81573074218.0,195110012002.0,204537263406.0
슈피겐코리아,2015,13379114672.0,20262104613.0,157900540442.0,164783530383.0,178162645055.0
슈피겐코리아,2016,21691035035.0,66164432778.0,149126999640.0,193600397383.0,215291432418.0
슈피겐코리아,2017,36180007462.0,87501826692.0,170051642613.0,221373461843.0,257553469305.0
슈피겐코리아,2018,35506240950.0,102886311923.0,193918606561.0,261298677534.0,296804918484.0
슈피겐코리아,2019,51641801216.0,160063960458.0,186186588983.0,294608748225.0,346250549441.0
슈피겐코리아,2020,67860664007.0,184323605235.0,221044820612.0,337507761840.0,405368425847.0
슈피겐코리아,2021,61838226624.0,188852366925.0,255075572716.0,382089713017.0,443927939641.0
슈피겐코리아,2022,49086080060.0,230635235894.0,243340934770.0,424890090604.0,473976170664.0
스마트솔루션즈,2015,1356308555.0,7695629081.0,17618800659.0,23958121185.0,25314429740.0
스마트솔루션즈,2016,6320311155.0,17818629399.0,17717914183.0,29216232427.0,35536543582.0
스마트솔루션즈,2017,9234829098.0,19846945589.0,21855443841.0,32467560332.0,41702389430.0
스마트솔루션즈,2018,10199889172.0,18498484148.0,23949210494.0,32247805470.0,42447694642.0
스마트솔루션즈,2019,11699377949.0,19171696180.0,18740278904.0,26212597135.0,37911975084.0
스마트솔루션즈,2020,12394293928.0,14984136409.0,14508148206.0,17097990687.0,29492284615.0
스마트솔루션즈,2021,65511704130.0,57006314900.0,52367792501.0,43862403271.0,109374107401.0
스마트솔루션즈,2022,51082826069.0,16785583109.0,11492285908.0,8564464929577.41,28277869017.0
스맥,2015,91761665509.0,69673881528.0,106164628944.0,84076844963.0,175838510472.0
스맥,2016,125106067816.0,78794742088.0,136795380679.0,90484054951.0,215590122767.0
스맥,2017,108490315860.0,77591156754.0,126908824076.0,96009664970.0,204499980830.0
스맥,2018,124325621587.0,79122551042.0,141563169013.0,96360098468.0,220685720055.0
스맥,2019,128452983560.0,97603404612.0,127438089906.0,96588510958.0,225041494518.0
스맥,2020,113514519523.0,77336500174.0,110788910647.0,74610891298.0,188125410821.0
스맥,2021,131796007647.0,74244169698.0,116008152068.0,58456314119.0,190252321766.0
스맥,2022,118764258538.0,74029714770.0,119549114810.0,74814571042.0,193578829580.0
스타에스엠리츠,2016,43269641073.0,67431682618.0,17849950521.0,42011992066.0,85281633139.0
스타에스엠리츠,2017,38362348586.0,68867095694.0,11253622569.0,41758369677.0,80120718263.0
스타에스엠리츠,2018,38474350427.0,74563769661.0,5835514944.0,41924934178.0,80399284605.0
스타에스엠리츠,2019,65026340346.0,104774351255.0,4056818532.0,43804829441.0,108831169787.0
스타에스엠리츠,2020,64392210700.0,103676709262.0,4357813458.0,43642312020.0,108034522720.0
스타에스엠리츠,2021,64792513416.0,79111971189.0,30649326489.0,44968784262.0,109761297678.0
스타에스엠리츠,2022,49313398376.0,70170717549.0,33080042113.0,53937361286.0,103250759662.0
스타코링크,2015,46477376506.0,68887392401.0,30683857395.0,53093873290.0,99571249796.0
스타코링크,2016,55251174449.0,95072338034.0,30528941607.0,70350105192.0,125601279641.0
스타코링크,2017,39130191552.0,40769581879.0,79922517664.0,81561907991.0,120692099543.0
스타코링크,2018,10467513595.0,29688351451.0,47685499640.0,66906337496.0,77373851091.0
스타코링크,2019,5647513128.0,31590789620.0,47761477648.0,73704754140.0,79352267268.0
스타코링크,2020,7147982623.0,27616414416.0,56352149292.0,76820581085.0,83968563708.0
스타코링크,2021,12849950573.0,25885962857.0,49729015298.0,62765027582.0,75614978155.0
스타코링크,2022,5602889172.0,13341801811.0,29041117458.0,36780030097.0,42382919269.0
스타플렉스,2015,77156558935.0,84446086886.0,47164950705.0,54454478656.0,131611037591.0
스타플렉스,2016,66453469668.0,83816347614.0,46861186463.0,64224064409.0,130677534077.0
스타플렉스,2017,88410653592.0,85146380863.0,57519422562.0,54255149833.0,142665803425.0
스타플렉스,2018,78035378532.0,87878861262.0,50844074342.0,60687557072.0,138722935604.0
스타플렉스,2019,83044397914.0,80360896302.0,50712710802.0,54033696353.0,137078094267.0
스타플렉스,2020,72258906224.0,65230065089.0,40857853475.0,54030631646.0,126289537870.0
스타플렉스,2021,49178404059.0,66307713958.0,54088740170.0,71218050069.0,120396454128.0
스타플렉스,2022,38178853072.0,65510041312.0,50536919298.0,77868107538.0,116046960610.0
스튜디오산타클로스,2015,4594330577.0,4388030143.0,19491083428.0,19284782994.0,23879113571.0
스튜디오산타클로스,2016,14007037786.0,10245691733.0,46983788635.0,43222442582.0,57229480368.0
스튜디오산타클로스,2017,8796847213.0,16796529314.0,37862912532.0,45862594633.0,54659441846.0
스튜디오산타클로스,2018,12152463727.0,30659855251.0,28183866391.0,46691257915.0,58843721642.0
스튜디오산타클로스,2019,37971327510.0,28921742165.0,50353070475.0,41303485130.0,79274812640.0
스튜디오산타클로스,2020,29629926957.0,36223330382.0,25810425894.0,32403829319.0,62033756276.0
스튜디오산타클로스,2021,56084512045.0,65668000962.0,48557443258.0,58140932175.0,114225444220.0
스튜디오산타클로스,2022,54631183358.0,57978155897.0,62335729009.0,65682701548.0,120313884906.0
스튜디오에스,2015,67539172043.0,46822534925.0,177068481134.0,156351844016.0,223891016059.0
스튜디오에스,2016,83750477208.0,42561351419.0,197074189380.0,155885063591.0,239635540799.0
스튜디오에스,2017,63133700478.0,48256943427.0,163253777299.0,148377020248.0,211510720726.0
스튜디오에스,2018,56408949226.0,50428866111.0,162076102693.0,156096019578.0,212504968804.0
스튜디오에스,2019,41843188279.0,38538465341.0,158562018765.0,155257295827.0,197100484106.0
스튜디오에스,2020,42839759959.0,38142681419.0,157141956907.0,152444878367.0,195284638326.0
스튜디오에스,2021,52266228187.0,47927420372.0,171625886618.0,167287078803.0,219553306990.0
스튜디오에스,2022,72765479775.0,50339646914.0,198036274627.0,175610441766.0,248375921541.0
스틱인베스트먼트,2015,45836358696.0,70294074644.0,105165848505.0,129623564453.0,175459923149.0
스틱인베스트먼트,2016,51824510954.0,59048676928.0,128935370799.0,136159536773.0,187984047727.0
스틱인베스트먼트,2017,51301481291.0,66459789334.0,123503261230.0,138661569273.0,189963050564.0
스틱인베스트먼트,2018,46048486454.0,71834569062.0,121832394561.0,147618477169.0,193666963623.0
스틱인베스트먼트,2019,64403300464.0,95814986349.0,125120133950.0,156531819835.0,220935120299.0
스틱인베스트먼트,2020,68999004659.0,105379648310.0,144076106852.0,180456750503.0,249455755162.0
스틸플라워,2015,183384932361.0,180766333990.0,83091776231.0,80473177860.0,263858110221.0
스틸플라워,2016,165513337835.0,152708312304.0,75235844301.0,62430818770.0,227944156605.0
스틸플라워,2017,152121101683.0,138416909433.0,29674556533.0,15970364283.0,168091465966.0
스페코,2015,83086384356.0,61373317229.0,73902754498.0,52189687371.0,135276071727.0
스페코,2016,61494535578.0,47192340456.0,58817671122.0,44515476000.0,106010011578.0
스페코,2017,56239532286.0,43110723092.0,56024517281.0,42895708087.0,99135240373.0
스페코,2018,51653097971.0,35847386418.0,45800031076.0,29994319523.0,81647417494.0
스페코,2019,46084564504.0,34839034598.0,52956527627.0,41710997721.0,87795562225.0
스페코,2020,47750565701.0,30015656873.0,62766556957.0,45031648129.0,92782213830.0
스페코,2021,42332732713.0,32739783444.0,63183885155.0,53590935886.0,95923668599.0
스페코,2022,35044853122.0,30015351061.0,55764887634.0,50735385573.0,85780238695.0
스포츠서울,2015,11038411670.0,7158200319.0,6842117980.0,2961906629.0,14000318299.0
스포츠서울,2016,12176104245.0,13595732835.0,10477019284.0,11896647874.0,24072752119.0
스포츠서울,2017,10906406146.0,16004801556.0,12475007934.0,17573403344.0,28479809490.0
스포츠서울,2018,56194913904.0,34658969381.0,52660323183.0,31124378660.0,87319292564.0
스포츠서울,2019,51537038618.0,27571145881.0,44189493158.0,20223600421.0,71760639039.0
스포츠서울,2020,21856250300.0,12942221140.0,2600900991.0,8564464929577.41,15543122131.0
스포츠서울,2021,9348580099.0,5385552559.0,10163091737.0,6200064197.0,15548644296.0
스포츠서울,2022,5164822260.0,4953108422.0,5061242532.0,4849528694.0,10014350954.0
승일,2015,37948613971.0,109616606477.0,57522425700.0,129190418206.0,167139032177.0
승일,2016,39020962068.0,107716363245.0,63673491233.0,132368892410.0,171389854478.0
승일,2017,34439062089.0,107983596700.0,61054632705.0,134599167316.0,169038229405.0
승일,2018,36578885021.0,98347479252.0,80361581843.0,142130176074.0,178709061095.0
승일,2019,30468947563.0,108658773448.0,62322038591.0,140511864476.0,170980812039.0
승일,2020,32680119428.0,112404534474.0,61509947576.0,141234362622.0,173914482050.0
승일,2021,35908923909.0,107327121401.0,73565943568.0,144984141060.0,180893064969.0
승일,2022,31309987191.0,98662547548.0,78170804764.0,145523365121.0,176833352312.0
시공테크,2015,23828734755.0,56201675746.0,52455592746.0,84828533737.0,108657268492.0
시공테크,2016,31601575309.0,54010562407.0,56242471301.0,78651458399.0,110253033708.0
시공테크,2017,33992603876.0,58424133403.0,71041760929.0,95473290456.0,129465894332.0
시공테크,2018,27659952376.0,64436312574.0,57687410394.0,94463770592.0,122123722968.0
시공테크,2019,46873839915.0,81106629741.0,74115158196.0,108347948022.0,155221787937.0
시공테크,2020,42501600700.0,94750206866.0,60588979416.0,112837585582.0,155339186282.0
시공테크,2021,41463677208.0,87749290227.0,68334969541.0,114620582560.0,156084259768.0
시공테크,2022,38545003142.0,107932990035.0,54719410512.0,124107397405.0,162652400547.0
시그네틱스,2015,55143960481.0,177775531160.0,45573678700.0,168205249379.0,223349209860.0
시그네틱스,2016,81501073595.0,176076909528.0,68555067765.0,163130903698.0,244631977293.0
시그네틱스,2017,65876086265.0,179671132036.0,53855411084.0,167650456855.0,233526543120.0
시그네틱스,2018,53068770905.0,148658957046.0,51740634830.0,147330820971.0,200399591876.0
시그네틱스,2019,46416597495.0,136208595757.0,46670244329.0,136462242591.0,182878840086.0
시그네틱스,2020,60374159529.0,74540456910.0,92205452148.0,106371749529.0,166745909058.0
시그네틱스,2021,58822120328.0,76833864642.0,105482153888.0,123493898202.0,182316018530.0
시그네틱스,2022,61897064699.0,101342191840.0,91867606977.0,131312734118.0,193209798817.0
시너지이노베이션,2015,35661638241.0,8179083441.0,7918783762.0,8564464929577.41,16097867203.0
시너지이노베이션,2016,45773930454.0,31132498722.0,28541137161.0,13899705429.0,59673635883.0
시너지이노베이션,2017,77646682480.0,78928425105.0,27130830227.0,28412572852.0,106059255332.0
시너지이노베이션,2018,51411579505.0,71540696524.0,50464395004.0,70593512023.0,122005091528.0
시너지이노베이션,2019,54619770662.0,103584149677.0,43710836165.0,92675215180.0,147294985842.0
시너지이노베이션,2020,57886211820.0,94058348900.0,64254539529.0,100426676609.0,158312888429.0
시너지이노베이션,2021,64424745511.0,130300221017.0,72399054790.0,138274530296.0,202699275807.0
시너지이노베이션,2022,55711716159.0,114700043121.0,112675798817.0,171664125779.0,227375841938.0
시노펙스,2015,74574258370.0,72864488055.0,63596244916.0,61886474601.0,136460732971.0
시노펙스,2016,71472035341.0,71287654289.0,68248628516.0,68064247464.0,139536282805.0
시노펙스,2017,96029335086.0,85096313429.0,65514986546.0,54581964889.0,150611299975.0
시노펙스,2018,90147622389.0,91158405813.0,67219988909.0,68230772333.0,158378394722.0
시노펙스,2019,70929493724.0,80097036434.0,73459557263.0,82627099973.0,153556593697.0
시노펙스,2020,88066339544.0,98949146877.0,64524767613.0,75407574946.0,163473914490.0
시노펙스,2021,113927785820.0,117747157219.0,84866578834.0,88685950233.0,202613736053.0
시노펙스,2022,109975340078.0,120404815737.0,94460382264.0,104889857923.0,214865198001.0
시디즈,2015,1187584823.0,6278838662.0,16323002339.0,21414256178.0,22601841001.0
시디즈,2016,1459380404.0,7193659133.0,15823961181.0,21558239910.0,23017620314.0
시디즈,2017,1549567657.0,7070130374.0,16251983524.0,21772546241.0,23322113898.0
시디즈,2018,46895928346.0,26028054519.0,46002466195.0,25134592368.0,72030520714.0
시디즈,2019,35030466052.0,24972592558.0,42098804978.0,32040931484.0,67071397536.0
시디즈,2020,46987721100.0,37313982599.0,58459310649.0,48785572148.0,95773293248.0
시디즈,2021,23355362343.0,34875306613.0,49930193895.0,61450138165.0,84805500508.0
시디즈,2022,21635673445.0,37608483257.0,47454536884.0,63427346696.0,85063020141.0
시알홀딩스,2015,302412685071.0,567135882883.0,336561288322.0,601284486134.0,903697171205.0
시알홀딩스,2016,336032478256.0,619721627172.0,350504447698.0,634193596614.0,970226074870.0
시알홀딩스,2017,345608717209.0,645821653120.0,353404568591.0,653617504502.0,999226221711.0
시알홀딩스,2018,336922588221.0,661109369306.0,369512835478.0,693699616563.0,1030622204784.0
시알홀딩스,2019,365726925104.0,703295582168.0,365763789786.0,703332446850.0,1069059371954.0
시알홀딩스,2020,513632071586.0,795531053221.0,450746862403.0,732645844038.0,1246277915624.0
시알홀딩스,2021,560656513213.0,933770918551.0,415565058720.0,788679464058.0,1349335977271.0
시알홀딩스,2022,793378121821.0,1160092703826.0,460349348857.0,827063930862.0,1620442052683.0
시지메드텍,2015,14577704417.0,16602145905.0,60821186822.0,62845628310.0,77423332727.0
시지메드텍,2016,7094971287.0,19141249840.0,47020672232.0,59066950785.0,66161922072.0
시지메드텍,2017,24787198275.0,33448855597.0,45630595214.0,54292252536.0,79079450811.0
시지메드텍,2018,35661531505.0,38223686621.0,36637532707.0,39199687823.0,74861219328.0
시지메드텍,2019,33093047471.0,38238604735.0,32842042841.0,37987600105.0,71080647576.0
시지메드텍,2020,37347373933.0,36389350193.0,28043138797.0,27085115057.0,64432488990.0
시지메드텍,2021,46284365225.0,35368025602.0,39693879209.0,28777539586.0,75061904811.0
시지메드텍,2022,83760164043.0,46618285507.0,94820886974.0,57679008438.0,141439172481.0
시큐브,2015,7074940743.0,5131051880.0,22811775168.0,20867886305.0,27942827048.0
시큐브,2016,7569507294.0,4611780900.0,24966684984.0,22008958590.0,29578465884.0
시큐브,2017,8834563393.0,4322482870.0,28783674916.0,24271594393.0,33106157786.0
시큐브,2018,5977610087.0,5443429108.0,27302156695.0,26767975716.0,32745585803.0
시큐브,2019,5946045972.0,6700415838.0,30645245609.0,31399615475.0,37345661447.0
시큐브,2020,4089065188.0,5936475986.0,31698416791.0,33545827589.0,37634892777.0
시큐브,2021,3596412221.0,5289346257.0,36083277953.0,37886785443.0,41483197664.0
시큐브,2022,4988273346.0,5791571931.0,40434011011.0,41762825842.0,46751099188.0
신대양제지,2015,121617688613.0,278373256520.0,97242224639.0,253997792546.0,375615481159.0
신대양제지,2016,97813788014.0,263360031824.0,99377194763.0,264923438573.0,362737226587.0
신대양제지,2017,310212038703.0,544423714648.0,181343701279.0,415555377224.0,725767415927.0
신대양제지,2018,240285797504.0,539767135241.0,207005232102.0,506486569839.0,746772367343.0
신대양제지,2019,194818135525.0,524307586734.0,244296486265.0,573785937474.0,768604072999.0
신대양제지,2020,209644030154.0,528114637184.0,281017598187.0,599488205217.0,809132235371.0
신대양제지,2021,219154383689.0,527736476992.0,318215034743.0,626797128046.0,845951511735.0
신대양제지,2022,227229978192.0,554454052893.0,330075836941.0,657299911642.0,884529889834.0
신도리코,2015,109047052309.0,211768982011.0,717513876004.0,820235805706.0,929282858015.0
신도리코,2016,91019126531.0,209763895615.0,722434497635.0,841179266719.0,932198393250.0
신도리코,2017,84698683162.0,191046191426.0,749499569967.0,855847078231.0,940545761393.0
신도리코,2018,78654121662.0,183374124092.0,766836412893.0,871556415323.0,950210536985.0
신도리코,2019,76867463051.0,172757192015.0,774746887097.0,870636616061.0,947504079112.0
신도리코,2020,67712531650.0,169301081353.0,746933231864.0,848521781567.0,916234313217.0
신도리코,2021,73933347993.0,147582619986.0,875018622847.0,948667894840.0,1022601242833.0
신도리코,2022,84787666360.0,279257458335.0,759235989185.0,953705781160.0,1038493447520.0
신라교역,2015,72811600138.0,286417251648.0,223687219691.0,437292871201.0,510104471339.0
신라교역,2016,66658405183.0,259859586230.0,265352453497.0,458553634544.0,525212039727.0
신라교역,2017,70349379298.0,228652151364.0,321295909829.0,479598681895.0,549948061193.0
신라교역,2018,71237994721.0,295969691744.0,285064848955.0,509796545978.0,581034540699.0
신라교역,2019,101796691431.0,394896772026.0,225031197137.0,518131277732.0,619927969163.0
신라교역,2020,111067184349.0,385348962037.0,243723942725.0,518005720413.0,629072904762.0
신라교역,2021,127921320912.0,382145316669.0,298311710766.0,552535706523.0,680457027435.0
신라교역,2022,157356040716.0,389903056624.0,326498441328.0,559045457236.0,716401497952.0
신라섬유,2015,20325960199.0,31905191208.0,1795389830.0,13374620839.0,33700581038.0
신라섬유,2016,18846044520.0,30981009119.0,1539866285.0,13674830884.0,32520875404.0
신라섬유,2017,18032097330.0,30894859724.0,1227210385.0,14089972779.0,32122070109.0
신라섬유,2018,17610853303.0,30761784980.0,1094890942.0,14245822619.0,31856675922.0
신라섬유,2019,17706112117.0,31020997033.0,1140675401.0,14455560317.0,32161672434.0
신라섬유,2020,17578069154.0,30907430576.0,1484407983.0,14813769405.0,32391838559.0
신라섬유,2021,17447455823.0,30925479833.0,1924040400.0,15402064410.0,32849520233.0
신라섬유,2022,16543805287.0,30803646253.0,1132483969.0,15392324935.0,31936130222.0
신라에스지,2015,24091570480.0,22781360248.0,17630630590.0,16320420358.0,40411990838.0
신라에스지,2016,32532913031.0,31030685433.0,17782629950.0,16280402352.0,48813315383.0
신라에스지,2017,34274040106.0,30838846370.0,19374333391.0,15939139655.0,50213179761.0
신라에스지,2018,33155557666.0,29701938087.0,17928125386.0,14474505807.0,47630063473.0
신라에스지,2019,32181417574.0,28176937717.0,19858338549.0,15853858692.0,48035276266.0
신라에스지,2020,26391939358.0,25321376895.0,15501070170.0,14430507707.0,40822447065.0
신라에스지,2021,28888838465.0,24061100334.0,20741096222.0,15913358091.0,44802196556.0
신라에스지,2022,30174598674.0,23838891716.0,24016079665.0,17680372707.0,47854971381.0
신라젠,2016,76156431135.0,95836921786.0,188290996718.0,207971487369.0,284127918504.0
신라젠,2017,33006947811.0,73246144311.0,161708043857.0,201947240357.0,234954188168.0
신라젠,2018,28105298518.0,76382856926.0,116810347429.0,165087905837.0,193193204355.0
신라젠,2019,8752500668.0,15828545645.0,53916484216.0,60992529193.0,69745029861.0
신라젠,2020,24543481731.0,22888153113.0,24535071812.0,22879743194.0,47423224925.0
신라젠,2021,26779546803.0,12282359529.0,122545268061.0,108048080787.0,134827627590.0
신라젠,2022,24506568922.0,25627828452.0,77818233094.0,78939492624.0,103446061546.0
신성델타테크,2015,219685550009.0,194734706449.0,127398337815.0,102447494255.0,322133044264.0
신성델타테크,2016,238205919395.0,189346881554.0,149460012810.0,100600974969.0,338806894364.0
신성델타테크,2017,216380070261.0,185357583321.0,149118182255.0,118095695315.0,334475765576.0
신성델타테크,2018,209577401032.0,196493469044.0,133932731380.0,120848799392.0,330426200424.0
신성델타테크,2019,214879754732.0,205081962973.0,143602350394.0,133804558635.0,348684313367.0
신성델타테크,2020,249364504270.0,208769992683.0,202712024316.0,162117512729.0,411482016999.0
신성델타테크,2021,321661519286.0,243245999638.0,273952674104.0,195537154456.0,517198673742.0
신성델타테크,2022,413358161001.0,296221315325.0,331626901834.0,214490056158.0,627848217159.0
신성에프에이,2015,103461952768.0,37482029294.0,118403993264.0,52424069790.0,155886022558.0
신성이엔지,2015,256961330533.0,232249665176.0,86792656131.0,62080990774.0,319042321307.0
신성이엔지,2016,571703387392.0,317616053205.0,376362334024.0,122274999837.0,693978387229.0
신성이엔지,2017,601046331950.0,317433952346.0,365422937591.0,81810557987.0,682856889937.0
신성이엔지,2018,299061478628.0,253295611612.0,159849487479.0,98856717392.0,413145099091.0
신성이엔지,2019,294438376092.0,239764208691.0,176850498052.0,112956381732.0,416614706743.0
신성이엔지,2020,231976448489.0,238194761674.0,185247009470.0,176363032603.0,423441771144.0
신성이엔지,2021,268618296776.0,225474423625.0,226127666166.0,181520555482.0,476656365404.0
신성이엔지,2022,366385474629.0,326824855453.0,250730389825.0,156366391702.0,577555245278.0
신성통상,2015,460486175089.0,265912510499.0,405481814352.0,210908149762.0,671394324851.0
신성통상,2016,481049237404.0,273600229533.0,419097934341.0,211648926470.0,692698163874.0
신성통상,2017,406446644607.0,262705235560.0,368586925639.0,224845516592.0,631292161199.0
신성통상,2018,425712976371.0,255267404307.0,401178015829.0,230732443765.0,656445420136.0
신성통상,2019,463116498626.0,252940216676.0,438940017579.0,228763735629.0,691880234255.0
신성통상,2020,627550383841.0,382722536203.0,475593505940.0,230765658302.0,858316042143.0
신성통상,2021,633484645106.0,388231140388.0,510252465546.0,264998960828.0,898483605934.0
신성통상,2022,679481774198.0,410217119133.0,612552799612.0,343288144547.0,1022769918745.0
신세계,2015,3857275265150.0,7329430835824.0,588737539752.0,4060893110426.0,7918168375576.0
신세계,2016,5261597935408.0,8967011476202.0,987527215441.0,4692940756235.0,9954538691643.0
신세계,2017,5232178310572.0,8882608515699.0,1269096586270.0,4919526791397.0,10151705101969.0
신세계,2018,6099112835740.0,9264373454268.0,1836907052769.0,5002167671297.0,11101280507037.0
신세계,2019,7503358313766.0,11187326086939.0,1831162510643.0,5515130283816.0,13018488597582.0
신세계,2020,7711856252229.0,11105375333304.0,1663735640966.0,5057254722041.0,12769110974270.0
신세계,2021,7882059338197.0,11734139051618.0,1910371465465.0,5762451178886.0,13644510517083.0
신세계,2022,8096632950057.0,11694684587147.0,2653727735541.0,6251779372631.0,14348412322688.0
신세계I&C,2015,51107549447.0,78269705344.0,139002574572.0,166164730469.0,217272279916.0
신세계I&C,2016,55284265742.0,79109923234.0,141747631511.0,165573289003.0,220857554745.0
신세계I&C,2017,60662106933.0,79876056575.0,147131500839.0,166345450481.0,227007557414.0
신세계I&C,2018,113491326951.0,77574185939.0,228187296199.0,192270155187.0,305761482138.0
신세계I&C,2019,90518810712.0,107158394193.0,182596148559.0,199235732040.0,289754542752.0
신세계I&C,2020,72335931223.0,136918727448.0,146747469773.0,211330265998.0,283666197221.0
신세계I&C,2021,77831503244.0,175448943244.0,178685998900.0,276303438900.0,354134942144.0
신세계I&C,2022,118998739571.0,202065653856.0,280868425865.0,363935340150.0,482934079721.0
신세계건설,2015,585620957746.0,364817921236.0,313778524899.0,92975488389.0,678596446135.0
신세계건설,2016,606491257441.0,363678549677.0,370776861530.0,127964153766.0,734455411207.0
신세계건설,2017,518882450910.0,354997120398.0,323558848883.0,159673518371.0,678555969281.0
신세계건설,2018,561427866800.0,370321459439.0,386755969265.0,195649561904.0,757077428704.0
신세계건설,2019,580161084784.0,398566157002.0,379175998726.0,197581070944.0,777742155728.0
신세계건설,2020,563223277347.0,421822899485.0,343791324097.0,202390946235.0,765614223582.0
신세계건설,2021,602860755820.0,444475314195.0,384523029897.0,226137588272.0,828998344092.0
신세계건설,2022,751891779268.0,553010079325.0,482600874552.0,283719174609.0,1035610953877.0
신세계인터내셔날,2015,449405240521.0,583736860228.0,330464248309.0,464795868016.0,914201108537.0
신세계인터내셔날,2016,487673085191.0,602078389671.0,364106712233.0,478512016713.0,966185101904.0
신세계인터내셔날,2017,454668562767.0,582524682476.0,368331902946.0,496188022655.0,950856585422.0
신세계인터내셔날,2018,437637581416.0,578773104709.0,403700426545.0,544835949838.0,982473531254.0
신세계인터내셔날,2019,529582127395.0,692562080569.0,436317471701.0,599297424875.0,1128879552270.0
신세계인터내셔날,2020,506237600251.0,720668262757.0,426786183462.0,641216845968.0,1147454446219.0
신세계인터내셔날,2021,439493173788.0,699303760568.0,459823817817.0,719634404597.0,1159127578385.0
신세계인터내셔날,2022,445005786973.0,731616959303.0,547064855331.0,833676027661.0,1278681814634.0
신세계푸드,2015,216106873583.0,362434382377.0,140816394048.0,287143902842.0,503250776425.0
신세계푸드,2016,258971549765.0,379484194732.0,176666857337.0,297179502304.0,556151052069.0
신세계푸드,2017,280302074753.0,369294863653.0,226070795382.0,315063584282.0,595365659035.0
신세계푸드,2018,308053517743.0,410421617556.0,214537069463.0,316905169276.0,624958687019.0
신세계푸드,2019,418161657965.0,449365149555.0,283897472425.0,315100964015.0,733262621980.0
신세계푸드,2020,603924637189.0,640132207605.0,247072616782.0,283280187198.0,887204824387.0
신세계푸드,2021,594650867030.0,607687331537.0,271780642442.0,284817106949.0,879467973979.0
신세계푸드,2022,611858315900.0,566023300699.0,337903939358.0,292068924157.0,903927240057.0
신송홀딩스,2015,67179129623.0,165230362827.0,61962525276.0,160013758480.0,227192888103.0
신송홀딩스,2016,100239759994.0,170640737949.0,76075829962.0,146476807917.0,246716567911.0
신송홀딩스,2017,120600400005.0,176584380525.0,83168236324.0,139152216844.0,259752616849.0
신송홀딩스,2018,80206989757.0,165894860451.0,39367103757.0,125054974451.0,205261964208.0
신송홀딩스,2019,109231565097.0,134122534365.0,65751386377.0,90642355645.0,199873920742.0
신송홀딩스,2020,77261903927.0,137531752700.0,30297257657.0,90567106430.0,167829010357.0
신송홀딩스,2021,152906424644.0,212630772544.0,35559458848.0,95283806748.0,248190231392.0
신송홀딩스,2022,146219644364.0,208604446844.0,33746274549.0,96131077029.0,242350721393.0
신스틸,2022,98641464211.0,36836701403.0,124739360837.0,62934598029.0,161576062240.0
신신제약,2016,34378960901.0,34274821745.0,34533694581.0,34429555425.0,68808516326.0
신신제약,2017,26541358375.0,37394393089.0,41460305475.0,52313340189.0,78854698564.0
신신제약,2018,53265008220.0,63113962571.0,44805688648.0,54654642999.0,107919651219.0
신신제약,2019,72866958097.0,84648694015.0,44589124354.0,56370860272.0,129237818369.0
신신제약,2020,62086288020.0,78454545880.0,39679508104.0,56047765964.0,118134053984.0
신신제약,2021,59506993899.0,77839848434.0,36467369991.0,54800224526.0,114307218425.0
신신제약,2022,61681895462.0,76165549101.0,45047531977.0,59531185616.0,121213081078.0
신양오라컴디스플레이,2015,45645065075.0,28499777204.0,26029707907.0,8884420036.0,54529485111.0
신영와코루,2015,33863434344.0,175714570171.0,141978989300.0,283830125127.0,317693559471.0
신영와코루,2016,34226779511.0,178489814994.0,156004698216.0,300267733699.0,334494513210.0
신영와코루,2017,26839066481.0,183986487899.0,147635752521.0,304783173939.0,331622240420.0
신영와코루,2018,27410046992.0,187703555402.0,148018553662.0,308312062072.0,335722109064.0
신영와코루,2019,33947463102.0,198723347931.0,149588848135.0,314364732964.0,348312196066.0
신영와코루,2020,56262665959.0,195065970211.0,178360238841.0,317163543093.0,373426209052.0
신영와코루,2021,65750359288.0,218409826115.0,170258777542.0,322918244369.0,388668603657.0
신영와코루,2022,63083713569.0,246184676904.0,179619782007.0,362720745342.0,425804458911.0
신원,2015,244882139758.0,178320950619.0,253058164928.0,186496975789.0,431379115547.0
신원,2016,251338752899.0,158199137569.0,274128785614.0,180989170284.0,432327923183.0
신원,2017,252465266270.0,151838388904.0,269773191570.0,169146314204.0,421611580474.0
신원,2018,229307269278.0,138434935997.0,273816549083.0,182944215802.0,412251485080.0
신원,2019,201853444082.0,130833310174.0,272607770165.0,201587636257.0,403441080339.0
신원,2020,220186805936.0,132708699008.0,273096142327.0,185618035399.0,405804841335.0
신원,2021,292127409030.0,155239242760.0,348377783316.0,211489617046.0,503617026076.0
신원,2022,284616541652.0,177746322552.0,332378571171.0,225508352071.0,510124893723.0
신원종합개발,2015,50860815928.0,21007401566.0,77037727457.0,47184313095.0,98045129023.0
신원종합개발,2016,45340986303.0,10002489228.0,84670949167.0,49332452092.0,94673438395.0
신원종합개발,2017,89383326924.0,13746658307.0,139922863656.0,64286195039.0,153669521963.0
