,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
21860,컬러레이홀딩스,900310 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,
21861,케어룸의료산업(주),327970 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/03/11
21862,케어룸의료산업(주),327970 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/03/11
21863,케어룸의료산업(주),327970 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/03/11
21864,케어룸의료산업(주),327970 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2022/03/11
21885,케이만금세기차륜집단(유),900280 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21886,케이만금세기차륜집단(유),900280 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21887,케이만금세기차륜집단(유),900280 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21888,케이만금세기차륜집단(유),900280 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21889,케이만금세기차륜집단(유),900280 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21890,케이만금세기차륜집단(유),900280 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21891,케이만금세기차륜집단(유),900280 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21892,케이만금세기차륜집단(유),900280 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21893,케이만금세기차륜집단(유),900280 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/01/08
21951,케이에이치건설(주),226360 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
21952,케이에이치건설(주),226360 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
21970,케이엔솔(주),053080 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
21971,케이엔솔(주),053080 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
21972,케이엔솔(주),053080 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
21973,케이엔솔(주),053080 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
21980,케이엠제약(주),225430 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
21981,케이엠제약(주),225430 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
21982,케이엠제약(주),225430 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
21989,케이웨더(주),068100 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
21990,케이웨더(주),068100 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
21991,케이웨더(주),068100 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
21992,케이웨더(주),068100 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
21993,케이웨더(주),068100 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22047,케이카(주),381970 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22048,케이카(주),381970 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
22074,켄코아에어로스페이스(주),274090 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22075,켄코아에어로스페이스(주),274090 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22093,코닉오토메이션(주),391710 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
22258,코츠테크놀로지(주),448710 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22259,코츠테크놀로지(주),448710 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22260,코츠테크놀로지(주),448710 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22261,코츠테크놀로지(주),448710 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22262,코츠테크놀로지(주),448710 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
22263,코츠테크놀로지(주),448710 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22264,코츠테크놀로지(주),448710 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
22265,코츠테크놀로지(주),448710 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
22273,코칩(주),126730 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22274,코칩(주),126730 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
22275,코칩(주),126730 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
22278,콜마비앤에이치(주),200130 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22368,키스트론(주),475430 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22369,키스트론(주),475430 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22370,키스트론(주),475430 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22371,키스트론(주),475430 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22372,키스트론(주),475430 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
22373,키스트론(주),475430 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22374,키스트론(주),475430 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
22375,키스트론(주),475430 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
22376,키스트론(주),475430 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
22470,티씨머티리얼즈(주),125020 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22471,티씨머티리얼즈(주),125020 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22472,티씨머티리얼즈(주),125020 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22473,티씨머티리얼즈(주),125020 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22474,티씨머티리얼즈(주),125020 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
22475,티씨머티리얼즈(주),125020 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22476,티씨머티리얼즈(주),125020 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
22490,티이엠씨(주),425040 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22491,티이엠씨(주),425040 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
22492,티이엠씨(주),425040 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22493,티이엠씨(주),425040 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
22576,패션플랫폼(주),256090 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/02/13
22577,패션플랫폼(주),256090 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/02/13
22578,패션플랫폼(주),225590 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22579,패션플랫폼(주),225590 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22581,패션플랫폼(주),225590 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22598,팸텍(주),271830 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22599,팸텍(주),271830 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22600,팸텍(주),271830 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22601,팸텍(주),271830 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
22602,팸텍(주),271830 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
22603,팸텍(주),271830 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
22617,펌텍코리아(주),251970 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22618,펌텍코리아(주),251970 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22619,펌텍코리아(주),251970 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22637,평산차업집단유한공사,950010 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2015/11/05
22689,풍원정밀(주),371950 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22690,풍원정밀(주),371950 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22691,풍원정밀(주),371950 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
22692,풍원정밀(주),371950 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
22815,하나제약(주),293480 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
22816,하나제약(주),293480 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
22925,한국맥널티(주),222980 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
23015,한국유니온제약(주),080720 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
23016,한국유니온제약(주),080720 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
23186,한국피아이엠(주),448900 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
23187,한국피아이엠(주),448900 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
23188,한국피아이엠(주),448900 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
23189,한국피아이엠(주),448900 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
23190,한국피아이엠(주),448900 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
23191,한국피아이엠(주),448900 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
23192,한국피아이엠(주),448900 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
23193,한국피아이엠(주),448900 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
23194,한국피아이엠(주),448900 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
23545,한주라이트메탈(주),198940 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
23546,한주라이트메탈(주),198940 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
23547,한주라이트메탈(주),198940 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
23548,한주라이트메탈(주),198940 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
23549,한주라이트메탈(주),198940 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
23550,한주라이트메탈(주),198940 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
23551,한주라이트메탈(주),198940 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
23647,해성에어로보틱스(주),059270 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
23648,해성에어로보틱스(주),059270 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
23649,해성에어로보틱스(주),059270 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
23650,해성에어로보틱스(주),059270 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
23687,헝셩그룹(유),900270 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
23688,헝셩그룹(유),900270 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
23689,헝셩그룹(유),900270 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
23690,헝셩그룹(유),900270 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
23691,헝셩그룹(유),900270 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
23692,헝셩그룹(유),900270 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
23693,헝셩그룹(유),900270 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
23694,헝셩그룹(유),900270 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
23695,헝셩그룹(유),900270 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,
23736,현대무벡스(주),319400 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
23737,현대무벡스(주),319400 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
23990,휴마시스(주),205470 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
23991,휴마시스(주),205470 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
23992,휴마시스(주),205470 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
