,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
19006,아이이(주),023430 ,2016/12,31449249.0,27678719.0,3770530.0,9306768.0,140184475.0,-178349598.0,22142481.0,15275315.0,6867166.0,2734898.0,5718314.0,-107579862.0,103555765.0,1040681.0,2734898.0,9543343.0,794911.0,3891515.0,-3096604.0,8748432.0,-141377919.0,159699.0,192175.0,376857.0,2017/12/20
19097,알보젠코리아(주),002250 ,2014/12,288642309.0,219624642.0,69017667.0,185157477.0,59289610.0,44556337.0,103484831.0,82609930.0,20874902.0,17093525.0,-11366522.0,-193921820.0,175525891.0,46857790.0,17093525.0,62281369.0,28906081.0,35052198.0,-6146117.0,33375289.0,-6764108.0,14697976.0,28888514.0,36085001.0,2019/05/20
19098,알보젠코리아(주),002250 ,2015/12,315916560.0,203700908.0,112215652.0,191248575.0,59289610.0,50647435.0,124667985.0,88698659.0,35969326.0,40171704.0,38043659.0,-5794570.0,-11111949.0,19034563.0,40171704.0,165836539.0,97801634.0,77165401.0,20636233.0,68034905.0,12239722.0,26396681.0,44390956.0,44459822.0,2019/05/20
19099,알보젠코리아(주),002250 ,2016/12,332434781.0,204255662.0,128179119.0,198302609.0,59289610.0,57701468.0,134132172.0,98028588.0,36103585.0,66073013.0,48576829.0,-16553007.0,-6122513.0,40171704.0,66073013.0,181183145.0,102928235.0,72191296.0,30736939.0,78254910.0,8677441.0,27877669.0,33906850.0,33553902.0,2019/05/20
19100,알보젠코리아(주),002250 ,2017/12,306450416.0,197379855.0,109070561.0,173467869.0,59289610.0,66683976.0,132982548.0,90931687.0,42050861.0,51434304.0,22286957.0,-4262704.0,-32662962.0,66073013.0,51434304.0,190056883.0,92227699.0,66391265.0,25836434.0,97829185.0,10999608.0,24206877.0,32777789.0,32484709.0,2019/05/20
19101,알보젠코리아(주),002250 ,2018/12,276890462.0,187483169.0,89407294.0,216906078.0,59289610.0,76594937.0,59984384.0,25049676.0,34934709.0,30094255.0,26012421.0,-2473461.0,-44879009.0,51434304.0,30094255.0,193732003.0,92193733.0,68671859.0,23521873.0,101538270.0,10614871.0,27703565.0,30529122.0,30250429.0,2019/05/20
19251,에스비에스미디어홀딩스(주),101060 ,2014/12,535637664.0,503916585.0,31721079.0,531069397.0,69948095.0,64757850.0,4568267.0,3816463.0,751804.0,19293119.0,9097190.0,-6114986.0,-9563880.0,25874795.0,19293119.0,17074750.0,17074750.0,10725825.0,6348925.0,0.0,7906660.0,0.0,1823100.0,2151060.0,2022/01/18
19252,에스비에스미디어홀딩스(주),101060 ,2015/12,538723649.0,503507239.0,35216410.0,533971387.0,69948095.0,67364844.0,4752262.0,900576.0,3851686.0,4005804.0,6846619.0,-18723656.0,-3415135.0,19293119.0,4005804.0,14577376.0,14577376.0,8954600.0,5622775.0,0.0,6057490.0,0.0,1725700.0,2182061.0,2022/01/18
19253,에스비에스미디어홀딩스(주),101060 ,2016/12,532356193.0,506722113.0,25634080.0,530892742.0,69948095.0,64277183.0,1463450.0,909412.0,554039.0,2035082.0,9328290.0,-4917585.0,-6367092.0,4005804.0,2035082.0,13698932.0,13698932.0,5832363.0,7866569.0,0.0,379086.0,0.0,889444.0,1131430.0,2022/01/18
19254,에스비에스미디어홀딩스(주),101060 ,2017/12,534330416.0,503624050.0,30706366.0,532954658.0,69948095.0,66349941.0,1375758.0,864744.0,511014.0,5968919.0,6353439.0,1295655.0,-3512934.0,2035082.0,5968919.0,9649040.0,9649040.0,4559356.0,5089684.0,0.0,5557045.0,0.0,394322.0,925846.0,2022/01/18
19255,에스비에스미디어홀딩스(주),101060 ,2018/12,535223123.0,520484442.0,14738681.0,534134206.0,69948095.0,67553800.0,1088918.0,843888.0,245030.0,2451016.0,1399756.0,-4926659.0,9000.0,5968919.0,2451016.0,3126534.0,3126534.0,2862255.0,264280.0,0.0,1178220.0,0.0,225822.0,377735.0,2022/01/18
19256,에스비에스미디어홀딩스(주),101060 ,2019/12,503274152.0,465950204.0,37323948.0,497975583.0,69948095.0,45786854.0,5298569.0,908311.0,4390258.0,3915520.0,-14439925.0,30320166.0,-14415737.0,2451016.0,3915520.0,3768285.0,3768285.0,3156025.0,612260.0,0.0,-21761551.0,0.0,255867.0,405009.0,2022/01/18
19257,에스비에스미디어홀딩스(주),101060 ,2020/12,546337158.0,381862542.0,164474616.0,408266652.0,69948095.0,-33331687.0,138070506.0,1078511.0,136991995.0,345734.0,3199767.0,-131135269.0,124365716.0,3915520.0,345734.0,4904621.0,4904621.0,4257132.0,647490.0,0.0,-79123576.0,0.0,265098.0,379526.0,2022/01/18
19267,에스앤씨엔진그룹리미티드,900080 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/06/14
19268,에스앤씨엔진그룹리미티드,900080 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/06/14
19269,에스앤씨엔진그룹리미티드,900080 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/06/14
19270,에스앤씨엔진그룹리미티드,900080 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/06/14
19271,에스앤씨엔진그룹리미티드,900080 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/06/14
19272,에스앤씨엔진그룹리미티드,900080 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/06/14
19303,에스에이치엔엘(주),050320 ,2014/12,16140284.0,7391871.0,8748413.0,5536681.0,3714750.0,-5199502.0,10603603.0,1111060.0,9492543.0,957231.0,66345.0,-127555.0,-259624.0,1298376.0,957231.0,15473392.0,2689061.0,3451275.0,-762214.0,12784331.0,-839417.0,1271466.0,4145553.0,3648082.0,2022/05/31
19304,에스에이치엔엘(주),050320 ,2015/12,11858455.0,4578756.0,7279699.0,4316495.0,3714750.0,-6618527.0,7541959.0,27318.0,7514642.0,3641829.0,-2265926.0,6852223.0,-1927223.0,957231.0,3641829.0,15651205.0,1841465.0,5242631.0,-3401166.0,13809739.0,-1459812.0,96036.0,2275196.0,2167052.0,2022/05/31
19305,에스에이치엔엘(주),050320 ,2016/12,5509488.0,2556766.0,2952722.0,2585305.0,5048571.0,-20736480.0,2924183.0,191657.0,2732525.0,126908.0,-5304777.0,-14267435.0,16057290.0,3641829.0,126908.0,12721267.0,1441059.0,5710962.0,-4269903.0,11280207.0,-20703788.0,0.0,1361015.0,1573500.0,2022/05/31
19306,에스에이치엔엘(주),050320 ,2017/12,5884476.0,2472888.0,3411588.0,2310678.0,1262713.0,-25135814.0,3573798.0,470616.0,3103182.0,1738787.0,254368.0,-2795195.0,4152707.0,126908.0,1738787.0,15047068.0,2176268.0,3148179.0,-971911.0,12870800.0,-5093386.0,0.0,1178199.0,1088057.0,2022/05/31
19307,에스에이치엔엘(주),050320 ,2018/12,9588686.0,6728177.0,2860509.0,6101972.0,2313795.0,-27734200.0,3486714.0,272814.0,3213900.0,212329.0,-4725860.0,-3567077.0,6766498.0,1738787.0,212329.0,6579544.0,720719.0,3983919.0,-3263201.0,5858825.0,-2669962.0,0.0,867688.0,983328.0,2022/05/31
19308,에스에이치엔엘(주),050320 ,2019/12,4888567.0,2913145.0,1975422.0,4247148.0,2313795.0,-30489024.0,641419.0,88499.0,552920.0,871342.0,-3474970.0,3609427.0,524555.0,212329.0,871342.0,121410.0,17194.0,1173340.0,-1156146.0,104217.0,-2783189.0,0.0,208730.0,590837.0,2022/05/31
19309,에스에이치엔엘(주),050320 ,2020/12,13909449.0,4129793.0,9779656.0,5905183.0,4613795.0,-30230989.0,8004266.0,141479.0,7862787.0,2509787.0,-612140.0,5874361.0,-3575746.0,871342.0,2509787.0,6877620.0,2587196.0,2363315.0,223881.0,4290425.0,248944.0,2565776.0,3315280.0,4491831.0,2022/05/31
19310,에스에이치엔엘(주),050320 ,2021/12,11101736.0,1580691.0,9521045.0,7024641.0,4613795.0,-29111531.0,4077095.0,84361.0,3992734.0,2337715.0,-143455.0,2325191.0,-2353809.0,2509787.0,2337715.0,8698897.0,2630919.0,2059354.0,571565.0,6067978.0,1103170.0,3338728.0,3314502.0,3433827.0,2022/05/31
19311,에스엔유프리시젼(주),080000 ,2014/12,127266915.0,63780681.0,63486234.0,68212435.0,10216735.0,-12511324.0,59054480.0,6292042.0,52762438.0,7946646.0,-2915060.0,-9715418.0,8521416.0,12039558.0,7946646.0,83360381.0,9607215.0,20101929.0,-10494715.0,73753166.0,-12953777.0,3457125.0,48604504.0,48534407.0,2024/12/20
19312,에스엔유프리시젼(주),080000 ,2015/12,126660394.0,59840353.0,66820041.0,69722252.0,10216735.0,-11001506.0,56938142.0,4202723.0,52735418.0,5588344.0,7937793.0,-3062260.0,-7496822.0,7946646.0,5588344.0,70032140.0,18798650.0,16176889.0,2621760.0,51233490.0,1814554.0,2280061.0,57229379.0,56866833.0,2024/12/20
19313,에스엔유프리시젼(주),080000 ,2016/12,134145042.0,58168071.0,75976971.0,89640453.0,15625000.0,-28939420.0,44504589.0,2969172.0,41535418.0,13667374.0,-5115662.0,-8400612.0,21608210.0,5588344.0,13667374.0,57862612.0,1102520.0,16963455.0,-15860935.0,56760093.0,-18144133.0,1565306.0,60071654.0,56073119.0,2024/12/20
19314,에스엔유프리시젼(주),080000 ,2017/12,149727803.0,52626742.0,97101061.0,95203999.0,15625000.0,-23120980.0,54523804.0,19124909.0,35398895.0,27361747.0,11775932.0,2366799.0,0.0,13667374.0,27361747.0,116215632.0,24913782.0,18994525.0,5919257.0,91301850.0,5746382.0,665168.0,27474501.0,61323762.0,2024/12/20
19315,에스엔유프리시젼(주),080000 ,2018/12,136620729.0,47429747.0,89190982.0,107955875.0,17161435.0,-20309131.0,28664854.0,12825448.0,15839406.0,40304673.0,20836820.0,-6204085.0,-3000003.0,27361747.0,40304673.0,82551448.0,24582326.0,13397933.0,11184393.0,57969121.0,10042509.0,8102304.0,23625948.0,13368632.0,2024/12/20
19316,에스엔유프리시젼(주),080000 ,2019/12,151867906.0,53690047.0,98177858.0,115423834.0,17161435.0,-12779879.0,36444072.0,1247084.0,35196987.0,41021938.0,2806137.0,-1894131.0,-30616.0,40304673.0,41021938.0,64233361.0,17980336.0,9235185.0,8745151.0,46253025.0,7544898.0,13667931.0,39548572.0,27338402.0,2024/12/20
19317,에스엔유프리시젼(주),080000 ,2020/12,150329758.0,57026366.0,93303392.0,120378210.0,17161435.0,-7838521.0,29951548.0,1427088.0,28524459.0,51094438.0,30983860.0,-7283875.0,-11339525.0,41021938.0,51094438.0,101697263.0,16422475.0,7798037.0,8624437.0,85274789.0,4925192.0,6161868.0,32002137.0,20017037.0,2024/12/20
19318,에스엔유프리시젼(주),080000 ,2021/12,169344566.0,57824430.0,111520136.0,128802020.0,17161435.0,666485.0,40542546.0,268858.0,40273688.0,43344029.0,9148628.0,-18748457.0,-39386.0,51094438.0,43344029.0,113696382.0,12747464.0,6628263.0,6119200.0,100948919.0,8461761.0,15698912.0,27946448.0,17111391.0,2024/12/20
19319,에스엔유프리시젼(주),080000 ,2022/12,184380800.0,58764428.0,125616370.0,136307419.0,17161435.0,8180649.0,48073381.0,556993.0,47516388.0,29631947.0,8629163.0,-21030628.0,-34456.0,43344029.0,29631947.0,123421714.0,17990070.0,11515869.0,6474201.0,105431644.0,7453913.0,20301189.0,36948298.0,26626386.0,2024/12/20
19320,에스엔유프리시젼(주),080000 ,2023/12,191033639.0,63972717.0,127060922.0,143753636.0,17161435.0,15438683.0,47280003.0,897836.0,46382167.0,38161241.0,-5677032.0,14519394.0,-57500.0,29631947.0,38161241.0,128628857.0,16761204.0,12177154.0,4584049.0,111867654.0,7306732.0,27962839.0,53620382.0,43391341.0,2024/12/20
19341,에스엠로보틱스(주),252940 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/04/25
19342,에스엠로보틱스(주),252940 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/04/25
19343,에스엠로보틱스(주),252940 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/04/25
19344,에스엠로보틱스(주),252940 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/04/25
19414,에스지에이시스템즈(주),232290 ,2015/12,10107693.0,6082665.0,4025028.0,2103096.0,2756462.0,-3433798.0,8004597.0,4080774.0,3923823.0,219987.0,-2303794.0,-2169224.0,4295486.0,397518.0,219987.0,10461845.0,3531422.0,2979509.0,551912.0,6930424.0,343172.0,1200529.0,2451117.0,2490210.0,2017/12/22
19415,에스지에이시스템즈(주),232290 ,2016/12,15530370.0,5159656.0,10370715.0,6404236.0,3174662.0,1165656.0,9126134.0,1331863.0,7794271.0,760702.0,129122.0,795722.0,-384129.0,219987.0,760702.0,29280292.0,4874278.0,2464424.0,2409854.0,24406014.0,1683814.0,335866.0,9309170.0,9107673.0,2017/12/22
19416,에스지에이클라우드서비스(주),224880 ,2016/12,26173216.0,6128696.0,20044520.0,2054894.0,1929750.0,-439690.0,24118322.0,9091776.0,15026545.0,2102641.0,924789.0,-5906931.0,5190290.0,1879808.0,2102641.0,33531636.0,4149288.0,2677059.0,1472229.0,29382348.0,630647.0,2743946.0,13039136.0,13554364.0,2021/05/06
19417,에스지에이클라우드서비스(주),224880 ,2017/12,22644437.0,6316107.0,16328330.0,5077438.0,2209083.0,71742.0,17566999.0,9781451.0,7785548.0,2233592.0,-2268074.0,1040033.0,1341048.0,2102641.0,2233592.0,32949400.0,5760951.0,3425325.0,2335626.0,27188449.0,511432.0,1576496.0,13106751.0,12363941.0,2021/05/06
19418,에스지에이클라우드서비스(주),224880 ,2018/12,19142529.0,7298041.0,11844488.0,770483.0,2209083.0,-4241817.0,18372046.0,2111138.0,16260908.0,2172591.0,993809.0,-2619672.0,1564862.0,2233592.0,2172591.0,25550260.0,2242934.0,4573806.0,-2330873.0,23307326.0,-4313560.0,1586322.0,9240837.0,7888220.0,2021/05/06
19419,에스지에이클라우드서비스(주),224880 ,2019/12,6360875.0,521019.0,5839857.0,-6657468.0,2709083.0,-16717445.0,13018343.0,189109.0,12829234.0,1504557.0,-437153.0,319423.0,-591095.0,2172591.0,1504557.0,19472374.0,1509739.0,6751315.0,-5241576.0,17962635.0,-12475628.0,104217.0,8823251.0,4210017.0,2021/05/06
19420,에스지에이클라우드서비스(주),224880 ,2020/12,3793463.0,316451.0,3477011.0,-7674707.0,2709083.0,-17740624.0,11468170.0,54316.0,11413854.0,472549.0,146379.0,39780.0,-1199939.0,1504557.0,472549.0,13707520.0,1454181.0,1844513.0,-390332.0,12253339.0,-1023178.0,23185.0,6604510.0,2787128.0,2021/05/06
19432,에스케이(주),003600 ,2014/12,11390216000.0,11077057000.0,313159000.0,7789332000.0,238609000.0,2764407000.0,3600884000.0,2904275000.0,696609000.0,303331000.0,718574000.0,-121736000.0,-671454000.0,377947000.0,303331000.0,991978000.0,991978000.0,128408000.0,863570000.0,0.0,709367000.0,0.0,812000.0,8888000.0,2015/08/17
19482,에스케이렌터카(주),068400 ,2014/12,868731480.0,812759206.0,55972274.0,203938810.0,11073150.0,129326749.0,664792671.0,353993959.0,310798711.0,1797851.0,-68237926.0,-11023759.0,79323129.0,1737836.0,1797851.0,492211906.0,393956402.0,351960186.0,41996216.0,98255504.0,18651092.0,8584428.0,40615917.0,37091353.0,2024/01/31
19483,에스케이렌터카(주),068400 ,2015/12,1003304886.0,930806885.0,72498001.0,221376749.0,11073150.0,148065031.0,781928137.0,339769742.0,442158395.0,21939936.0,-47805029.0,-30724688.0,98665846.0,1797851.0,21939936.0,510633263.0,411831979.0,370965387.0,40866592.0,98801284.0,18738282.0,6205582.0,39934272.0,35307417.0,2024/01/31
19484,에스케이렌터카(주),068400 ,2016/12,1136147639.0,1024661776.0,111485863.0,234709751.0,11073150.0,161380337.0,901437888.0,327501173.0,573936715.0,46463148.0,-72204368.0,-14417050.0,111139987.0,21939936.0,46463148.0,544644476.0,435891596.0,399612389.0,36279206.0,108752880.0,13292559.0,5810220.0,44120580.0,50616572.0,2024/01/31
19485,에스케이렌터카(주),068400 ,2017/12,1181160079.0,1097164163.0,83995916.0,251805811.0,11073150.0,178478214.0,929354268.0,346708769.0,582645499.0,20380067.0,-45872728.0,-7709415.0,27516751.0,46463148.0,20380067.0,591543123.0,472213895.0,430764292.0,41449604.0,119329228.0,13621199.0,6042552.0,47926349.0,42054558.0,2024/01/31
19486,에스케이렌터카(주),068400 ,2018/12,1171620640.0,1076740417.0,94880223.0,247666106.0,11073150.0,173797608.0,923954535.0,330249901.0,593704634.0,23201766.0,-22018386.0,34430811.0,-9557555.0,20380067.0,23201766.0,603999912.0,495021063.0,471229463.0,23791602.0,108978849.0,-342564.0,7788191.0,58039829.0,46711582.0,2024/01/31
19487,에스케이렌터카(주),068400 ,2019/12,1641880312.0,1454773550.0,187106761.0,344739643.0,17882570.0,188264221.0,1297140669.0,756514781.0,540625887.0,46588347.0,-54939757.0,31160984.0,47093997.0,23201766.0,46588347.0,640883399.0,640883399.0,599343090.0,41540309.0,0.0,15575297.0,21375463.0,63613284.0,74391243.0,2024/01/31
19488,에스케이렌터카(주),068400 ,2020/12,2223428101.0,2036021958.0,187406143.0,460719545.0,23642920.0,202915640.0,1762708556.0,1070816458.0,691892098.0,73780498.0,-127905928.0,-15775443.0,170903028.0,46588347.0,73780498.0,863535691.0,648980469.0,581619860.0,67360609.0,214555222.0,15517808.0,9113635.0,70948774.0,63157930.0,2024/01/31
19489,에스케이렌터카(주),068400 ,2021/12,2858295258.0,2555520369.0,302774889.0,485296540.0,23642920.0,227115720.0,2372998718.0,1449972389.0,923026328.0,141080392.0,-60707654.0,-26176878.0,154113118.0,73780498.0,141080392.0,1037037650.0,829414392.0,751595599.0,77818793.0,207623258.0,24607069.0,16452734.0,71927309.0,73484337.0,2024/01/31
19490,에스케이렌터카(주),068400 ,2022/12,3341658508.0,3096204298.0,245454210.0,518526876.0,23642920.0,250572923.0,2823131632.0,1918863515.0,904268116.0,32641583.0,-268615591.0,-35716646.0,195900878.0,141080392.0,32641583.0,1247543929.0,1000107819.0,905728482.0,94379336.0,247436110.0,21213587.0,23875523.0,100664656.0,97374359.0,2024/01/31
19491,에스케이머티리얼즈(주),036490 ,2014/12,505925097.0,424716494.0,81208603.0,337265153.0,5273837.0,264306419.0,168659944.0,115575691.0,53084252.0,14002926.0,63735335.0,-34271612.0,-28948137.0,13487276.0,14002926.0,196219857.0,50812979.0,16525103.0,34287876.0,145406878.0,23546215.0,34524507.0,23061220.0,25945122.0,2021/12/27
19492,에스케이머티리얼즈(주),036490 ,2015/12,585608292.0,461373794.0,124234498.0,386628011.0,5273837.0,313669277.0,198980282.0,84908353.0,114071928.0,31689394.0,134082374.0,-83207119.0,-33214313.0,14002926.0,31689394.0,294226008.0,121469707.0,19590846.0,101878861.0,172756301.0,62879084.0,45824601.0,42532892.0,45742514.0,2021/12/27
19493,에스케이머티리얼즈(주),036490 ,2016/12,734079928.0,588628740.0,145451188.0,451208684.0,5273837.0,379651581.0,282871244.0,138670401.0,144200843.0,38169160.0,152439225.0,-185587019.0,39585042.0,31689394.0,38169160.0,352510187.0,151444267.0,26667706.0,124776560.0,201065921.0,93420101.0,60921549.0,42526894.0,45428805.0,2021/12/27
19494,에스케이머티리얼즈(주),036490 ,2017/12,848432199.0,721309364.0,127122835.0,403125343.0,5273837.0,426330454.0,445306856.0,243024193.0,202282663.0,8660087.0,120630115.0,-166234508.0,16672240.0,38169160.0,8660087.0,374284482.0,145845856.0,31961745.0,113884111.0,228438627.0,84920326.0,65174503.0,46936383.0,49127239.0,2021/12/27
19495,에스케이머티리얼즈(주),036490 ,2018/12,947825006.0,813145575.0,134679431.0,370426332.0,5273837.0,464954718.0,577398674.0,304663303.0,272735371.0,1163708.0,146265946.0,-168517166.0,14754631.0,8660087.0,1163708.0,444872836.0,154472500.0,48803061.0,105669438.0,290400336.0,75654592.0,79097464.0,46625903.0,49226306.0,2021/12/27
19496,에스케이머티리얼즈(주),036490 ,2019/12,1076533199.0,899367027.0,177166171.0,403999731.0,5273837.0,496525728.0,672533468.0,354119476.0,318413992.0,1673548.0,94173004.0,-141326518.0,47657239.0,1163708.0,1673548.0,454649037.0,157332920.0,58435516.0,98897403.0,297316117.0,67156094.0,110086368.0,54073272.0,56347949.0,2021/12/27
19497,에스케이머티리얼즈(주),036490 ,2020/12,1124484768.0,943971400.0,180513368.0,297111341.0,5273837.0,518409114.0,827373427.0,360448321.0,466925106.0,2405769.0,146428553.0,-136058211.0,-9632813.0,1673548.0,2405769.0,520072786.0,163203854.0,72044484.0,91159371.0,356868932.0,57396454.0,109730375.0,57450208.0,59557627.0,2021/12/27
19514,에스케이브로드밴드(주),033630 ,2014/12,3111038393.0,2646227142.0,464811251.0,1121611555.0,1479795435.0,-663477913.0,1989426837.0,1106493335.0,882933502.0,20462661.0,431760046.0,-599016224.0,119484093.0,68234682.0,20462661.0,2654381278.0,2654381278.0,2596227110.0,58154168.0,0.0,4307494.0,11182680.0,477139340.0,399081072.0,2015/07/01
19528,에스케이씨솔믹스(주),057500 ,2014/12,275890560.0,203690515.0,72200045.0,54181336.0,19463330.0,-46536545.0,221709224.0,105286785.0,116422438.0,744466.0,-3692577.0,-2372771.0,1714234.0,5095580.0,744466.0,110989746.0,11301365.0,8651766.0,2649599.0,99688381.0,-13145639.0,36494179.0,32747405.0,32246816.0,2020/12/23
19529,에스케이씨솔믹스(주),057500 ,2015/12,208848339.0,149466611.0,59381728.0,19343137.0,21655109.0,-87760833.0,189505202.0,71718933.0,117786269.0,42727.0,27095127.0,-2989524.0,-24807343.0,744466.0,42727.0,112343632.0,11188514.0,7685592.0,3502922.0,101155118.0,-40921776.0,29953963.0,28678177.0,27202540.0,2020/12/23
19530,에스케이씨솔믹스(주),057500 ,2016/12,154178257.0,108347331.0,45830926.0,32691989.0,30747020.0,-124053188.0,121486267.0,69141049.0,52345218.0,1118.0,27027827.0,2598992.0,-29033501.0,42727.0,636044.0,94081030.0,22966843.0,5275871.0,17690973.0,71114187.0,-35238855.0,20301098.0,27290414.0,24307853.0,2020/12/23
19531,에스케이씨솔믹스(주),057500 ,2017/12,167796374.0,116334515.0,51461860.0,71305988.0,30747020.0,-85439189.0,96490386.0,38924553.0,57565833.0,8700661.0,45538608.0,-4452580.0,-33021411.0,636044.0,8700661.0,131738018.0,31428715.0,7425357.0,24003358.0,100309303.0,39094157.0,26404081.0,18476005.0,16142944.0,2020/12/23
19532,에스케이씨솔믹스(주),057500 ,2018/12,202711866.0,148655444.0,54056422.0,94840484.0,30747020.0,-61904693.0,107871382.0,50627967.0,57243415.0,1469120.0,24851274.0,-39622156.0,7539341.0,8700661.0,1469120.0,139716287.0,35754538.0,8529019.0,27225519.0,103961749.0,24382826.0,35793822.0,18670609.0,16341748.0,2020/12/23
19533,에스케이씨솔믹스(주),057500 ,2019/12,229831583.0,154118854.0,75712729.0,95788280.0,30747020.0,-60956898.0,134043303.0,96893764.0,37149539.0,1434187.0,-5708543.0,-19370307.0,25047333.0,1469120.0,1434187.0,138436545.0,18142214.0,10705465.0,7436749.0,120294331.0,875290.0,46234381.0,27494123.0,27109098.0,2020/12/23
19540,에스케이오션플랜트(주),100090 ,2014/12,246431761.0,214358588.0,32073174.0,45171519.0,6400000.0,7186103.0,201260242.0,17085526.0,184174716.0,2039578.0,15030496.0,-13647765.0,-3171143.0,3828127.0,2039578.0,171655191.0,22461970.0,12026631.0,10435339.0,149193221.0,3672273.0,5082091.0,20166179.0,20788374.0,2023/04/19
19541,에스케이오션플랜트(주),100090 ,2015/12,263900808.0,208880171.0,55020637.0,56426519.0,6830705.0,14725134.0,207474289.0,14646085.0,192828204.0,1250808.0,6495307.0,-3889425.0,-3394653.0,2039578.0,1250808.0,192360112.0,27176315.0,12136534.0,15039781.0,165183798.0,7840533.0,2579042.0,44865847.0,46522768.0,2023/04/19
19543,에스케이오션플랜트(주),100090 ,2016/12,238265129.0,202207849.0,36057280.0,73000724.0,8426851.0,18041471.0,165264405.0,13474891.0,151789514.0,5701729.0,11572745.0,-2170817.0,-4951162.0,1250808.0,5701729.0,173052159.0,19514399.0,9030848.0,10483551.0,153537759.0,3158996.0,1708053.0,22293375.0,24903663.0,2023/04/19
19545,에스케이오션플랜트(주),100090 ,2017/12,396811974.0,348268267.0,48543707.0,169544339.0,8426851.0,112955268.0,227267636.0,73501092.0,153766544.0,13264681.0,-13880395.0,-21421026.0,42885539.0,5701729.0,13264681.0,121818686.0,-1801621.0,12374574.0,-14176195.0,123620307.0,94354099.0,717687.0,30068690.0,29810303.0,2023/04/19
19548,에스케이오션플랜트(주),100090 ,2018/12,406170824.0,363848126.0,42322699.0,161858270.0,13212705.0,68036428.0,244312554.0,103708645.0,140603909.0,1535339.0,-4616481.0,-52133775.0,45020914.0,13264681.0,1535339.0,117539477.0,-3867322.0,9719830.0,-13587152.0,121406799.0,-44751665.0,8369451.0,13977543.0,14862558.0,2023/04/19
19550,에스케이오션플랜트(주),100090 ,2019/12,473810560.0,349380925.0,124429635.0,148432876.0,13931710.0,45787463.0,325377684.0,66483648.0,258894036.0,10705206.0,27686608.0,-21237765.0,2735538.0,1535339.0,10705206.0,265255697.0,28740259.0,11579007.0,17161252.0,236515438.0,-22170164.0,17883255.0,25687822.0,31362769.0,2023/04/19
19551,에스케이오션플랜트(주),100090 ,2020/12,525156358.0,342819112.0,182337246.0,182289740.0,17546337.0,51681106.0,342866618.0,108383770.0,234482848.0,8968015.0,-47492963.0,-2381093.0,48179246.0,10705206.0,8968015.0,368686071.0,30433637.0,10844983.0,19588654.0,338252434.0,5684841.0,25964699.0,13820133.0,16909077.0,2023/04/19
19553,에스케이오션플랜트(주),100090 ,2021/12,623025475.0,323883049.0,299142426.0,155867834.0,18287184.0,2480093.0,467157641.0,62973832.0,404183809.0,92503534.0,126471385.0,-39288885.0,-3698797.0,8968015.0,92503534.0,451450156.0,48397388.0,13021641.0,35375747.0,403052768.0,-48937833.0,28886753.0,23489334.0,29474585.0,2023/04/19
19555,에스케이오션플랜트(주),100090 ,2022/12,1190066054.0,560802892.0,629263162.0,521690250.0,26617506.0,26996302.0,668375804.0,51410653.0,616965150.0,78620870.0,50811044.0,-370094064.0,305835749.0,92503534.0,78620870.0,654274379.0,76935583.0,25335439.0,51600144.0,577338796.0,24926400.0,7644010.0,7958470.0,8109022.0,2023/04/19
19568,에스케이커뮤니케이션즈(주),066270 ,2014/12,176168264.0,87033409.0,89134855.0,134180541.0,21713765.0,-85892398.0,41987723.0,735242.0,41252480.0,20556313.0,-5962386.0,-17927183.0,0.0,44445882.0,20556313.0,93909607.0,93909607.0,109882709.0,-15973102.0,0.0,-18385800.0,24528.0,24614950.0,20490533.0,2017/02/27
